n przestawienia porównania czas
200 1358 1568 0.029
200 1330 1465 0.028
200 1320 1472 0.026
200 1422 1509 0.028
200 1277 1519 0.025
200 1307 1476 0.025
200 1369 1564 0.027
200 1167 1486 0.024
200 1290 1438 0.025
200 1456 1715 0.03
200 1214 1286 0.022
200 1377 1602 0.027
200 1226 1328 0.026
200 1348 1507 0.026
200 1259 1495 0.025
200 1169 1428 0.024
200 1365 1625 0.027
200 1332 1473 0.026
200 1364 1551 0.029
200 1274 1645 0.026
200 1009 1147 0.02
200 1395 1495 0.026
200 1324 1524 0.028
200 1446 1688 0.029
200 1209 1423 0.024
200 1373 1621 0.027
200 997 1050 0.018
200 1034 1244 0.022
200 1184 1506 0.03
200 1359 1644 0.029
200 1420 1547 0.029
200 1328 1523 0.029
200 1330 1507 0.026
200 1344 1545 0.026
200 1289 1503 0.027
200 1486 1667 0.033
200 1302 1374 0.025
200 1439 1580 0.027
200 1466 1646 0.029
200 1217 1459 0.024
200 1122 1307 0.021
200 1344 1618 0.027
200 1262 1534 0.026
200 1333 1668 0.027
200 991 1247 0.019
200 1400 1541 0.027
200 1140 1181 0.021
200 1260 1465 0.024
200 1425 1597 0.027
200 1365 1626 0.027
200 1191 1519 0.023
200 1353 1653 0.027
200 1228 1346 0.025
200 1137 1325 0.022
200 1252 1390 0.025
200 1277 1546 0.028
200 1419 1646 0.033
200 1496 1841 0.037
200 1222 1351 0.023
200 1192 1378 0.023
200 1361 1619 0.028
200 1357 1710 0.027
200 1281 1453 0.029
300 2340 2715 0.057
300 1942 2119 0.075
300 2170 2638 0.041
300 2112 2427 0.041
300 2090 2381 0.047
300 1693 1850 0.031
300 2025 2334 0.039
300 2106 2319 0.039
300 2038 2441 0.042
300 1990 2276 0.036
300 2158 2513 0.048
300 2028 2237 0.036
300 2143 2377 0.04
300 2271 2514 0.042
300 2198 2468 0.041
300 2099 2328 0.053
300 2183 2551 0.04
300 2031 2338 0.037
300 2001 2338 0.048
300 2369 2556 0.043
300 1848 2254 0.034
300 1705 2016 0.032
300 2143 2578 0.042
300 2216 2400 0.053
300 2105 2569 0.04
300 1998 2171 0.038
300 2030 2235 0.048
300 1731 2177 0.034
300 2166 2454 0.04
300 2062 2390 0.038
300 2193 2504 0.041
300 2253 2501 0.042
300 1954 2175 0.036
300 1980 2174 0.036
300 2131 2325 0.04
300 2015 2478 0.038
300 2154 2355 0.039
300 2080 2405 0.049
300 2163 2433 0.04
300 2025 2494 0.039
300 2037 2570 0.038
300 1594 1852 0.028
300 2011 2134 0.036
300 2239 2392 0.06
300 2030 2272 0.042
300 2079 2419 0.04
300 1848 2150 0.034
300 1953 2284 0.036
300 2069 2599 0.038
300 2258 2533 0.044
300 1770 2078 0.033
300 1990 2219 0.038
300 2172 2367 0.042
300 2040 2447 0.038
300 2114 2389 0.046
300 2182 2535 0.041
300 2150 2398 0.041
300 2202 2771 0.041
300 2129 2445 0.039
300 1758 2178 0.034
300 2148 2546 0.039
300 2098 2308 0.038
300 1906 2354 0.034
300 2074 2467 0.039
300 2068 2501 0.039
300 2202 2640 0.05
300 2247 2567 0.043
300 2205 2554 0.042
300 2041 2448 0.043
300 1998 2513 0.038
300 1784 1993 0.043
300 1951 2378 0.036
300 1776 2142 0.034
300 1901 2153 0.033
300 2252 2643 0.043
300 2155 2343 0.04
300 2065 2341 0.037
300 2261 2696 0.044
300 2124 2429 0.054
300 2280 2721 0.043
300 1774 1987 0.043
300 1768 2152 0.043
300 2255 2377 0.057
300 1661 1784 0.03
300 2129 2527 0.039
300 2090 2480 0.039
300 2189 2422 0.039
300 2085 2570 0.038
300 2159 2374 0.043
300 2036 2309 0.037
300 2144 2365 0.055
300 2091 2338 0.04
300 2067 2379 0.037
300 1898 2085 0.033
300 2089 2398 0.039
300 2090 2261 0.038
300 2081 2441 0.037
300 2019 2555 0.046
300 2162 2442 0.038
300 2169 2540 0.042
400 2862 3288 0.055
400 2687 3204 0.051
400 2827 3317 0.056
400 2959 3450 0.054
400 2836 3137 0.051
400 2869 3365 0.058
400 2709 3230 0.05
400 2604 2938 0.046
400 3065 3447 0.054
400 2421 2768 0.042
400 2244 2562 0.047
400 2766 3445 0.061
400 2858 3450 0.052
400 2787 3277 0.066
400 2856 3323 0.052
400 2427 3082 0.044
400 2935 3453 0.052
400 2458 2723 0.055
400 2682 3315 0.053
400 2875 3307 0.053
400 3030 3604 0.055
400 2936 3188 0.051
400 2849 3426 0.049
400 2855 3526 0.053
400 2937 3512 0.05
400 2711 3149 0.046
400 2870 3205 0.051
400 2561 3218 0.043
400 2792 3110 0.055
400 2943 3178 0.06
400 2953 3574 0.055
400 2851 3604 0.052
400 2833 3350 0.051
400 2798 3453 0.051
400 2804 3109 0.05
400 3021 3803 0.067
400 2988 3426 0.057
400 2883 3428 0.052
400 2439 2640 0.042
400 2700 3224 0.058
400 2849 3398 0.051
400 2786 3093 0.049
400 2726 2922 0.063
400 2978 3389 0.055
400 2812 3163 0.05
400 2704 3146 0.049
400 2844 3545 0.051
400 2883 3561 0.054
400 3101 3362 0.055
400 2908 3194 0.056
400 2732 3418 0.062
400 2895 3580 0.066
400 2765 3251 0.064
400 2874 3130 0.051
400 2868 3265 0.074
400 2198 2257 0.053
400 2520 3040 0.045
400 2600 2955 0.047
400 2676 2802 0.047
400 2707 3076 0.048
400 2810 3121 0.054
400 2762 3485 0.047
400 2238 2497 0.039
400 2811 3158 0.059
400 3047 3465 0.057
400 2541 2952 0.046
400 2949 3320 0.087
400 2625 2964 0.052
400 2973 3678 0.055
400 3197 3678 0.063
400 2765 3300 0.051
400 2674 2731 0.046
400 2634 2854 0.046
400 2189 2623 0.037
400 2975 3407 0.052
400 2567 2712 0.045
400 2430 2857 0.043
400 2540 2823 0.049
400 2924 3574 0.053
400 2683 3142 0.048
400 2844 3330 0.054
400 2268 2258 0.045
400 2886 3475 0.055
400 2802 3338 0.052
400 2908 3613 0.07
400 2880 3450 0.079
400 2919 3283 0.059
400 2776 3040 0.067
400 2944 3366 0.077
400 2655 3138 0.055
400 2971 3417 0.06
400 2778 3173 0.058
400 2822 3463 0.085
400 2793 3429 0.081
400 2700 3127 0.056
400 2496 2797 0.059
400 2938 3304 0.056
400 2739 3203 0.05
400 2846 3298 0.054
400 2711 3217 0.056
500 3665 4404 0.064
500 3293 3878 0.069
500 3629 4310 0.083
500 3772 4449 0.117
500 3492 4242 0.104
500 3770 4403 0.078
500 3304 3740 0.084
500 3817 4146 0.09
500 3814 4005 0.098
500 3394 3798 0.075
500 3345 3828 0.064
500 3862 4389 0.075
500 3649 4325 0.076
500 3387 4163 0.084
500 3458 3793 0.082
500 3728 4111 0.109
500 3449 4134 0.071
500 3676 4125 0.069
500 2943 3225 0.058
500 2967 3273 0.06
500 3775 4547 0.072
500 3708 4442 0.091
500 3729 4226 0.104
500 3632 4161 0.1
500 3796 4185 0.092
500 3338 3767 0.086
500 3253 3960 0.075
500 3444 4282 0.083
500 3534 4379 0.112
500 3729 4202 0.072
500 3906 4262 0.083
500 3620 3870 0.067
500 3737 4162 0.066
500 3775 4216 0.065
500 3449 3764 0.059
500 3412 4101 0.061
500 3669 4565 0.098
500 2855 3310 0.066
500 3325 3942 0.078
500 3700 4593 0.084
500 3673 4527 0.093
500 3756 4817 0.091
500 3651 3950 0.079
500 3682 4376 0.102
500 3004 3305 0.06
500 3636 4439 0.087
500 3748 4434 0.093
500 3524 4048 0.085
500 3505 4316 0.077
500 3893 4575 0.08
500 3602 4342 0.084
500 3683 4087 0.075
500 2898 3161 0.058
500 3766 4137 0.104
500 3315 3863 0.095
500 2710 3576 0.054
500 3585 4453 0.073
500 2963 3387 0.06
500 3615 3984 0.084
500 3861 4545 0.076
500 3527 3942 0.071
500 3383 4355 0.078
500 3591 4089 0.084
500 3746 4194 0.087
500 3460 4041 0.086
500 3392 4067 0.063
500 3567 4184 0.065
500 2860 3288 0.05
500 3769 4511 0.078
500 3600 4058 0.071
500 3369 4330 0.065
500 3618 4287 0.065
500 3570 4354 0.067
500 3802 4366 0.066
500 3381 3917 0.058
500 3633 4112 0.079
500 3532 3869 0.064
500 3704 4619 0.066
500 3591 4176 0.071
500 3538 4492 0.08
500 3393 4109 0.069
500 3536 4374 0.072
500 3411 4241 0.08
500 3324 4047 0.086
500 3773 4593 0.103
500 3608 4112 0.074
500 3761 4118 0.111
500 3606 4354 0.097
500 3778 4297 0.092
500 3478 3914 0.105
500 3667 4282 0.089
500 3436 4068 0.081
500 3595 4012 0.095
500 3541 4040 0.091
500 3683 4334 0.099
500 3513 4238 0.097
500 3572 4218 0.09
500 3701 4289 0.109
500 3773 4369 0.087
500 3611 4142 0.075
600 4222 4970 0.072
600 4477 5613 0.085
600 4263 4725 0.074
600 4371 4875 0.098
600 4285 4645 0.083
600 4494 4887 0.078
600 4390 5325 0.097
600 4651 5412 0.083
600 4816 5704 0.083
600 4464 5059 0.077
600 4496 5203 0.103
600 3975 4866 0.068
600 4080 4810 0.072
600 3757 3949 0.063
600 4407 5321 0.076
600 4253 5254 0.071
600 4145 4750 0.084
600 4500 5269 0.079
600 4452 5119 0.077
600 4568 5162 0.076
600 4196 5135 0.069
600 4132 4672 0.071
600 4505 5055 0.078
600 4227 4579 0.081
600 4265 4912 0.073
600 4429 4880 0.076
600 4532 5580 0.081
600 4222 5074 0.073
600 4350 5021 0.074
600 4349 5209 0.085
600 4581 4827 0.106
600 4600 5168 0.078
600 4345 4988 0.075
600 4136 4737 0.07
600 4267 4760 0.07
600 4466 5374 0.074
600 4450 5405 0.076
600 4321 5375 0.072
600 4367 5303 0.077
600 4473 5312 0.079
600 4411 4970 0.072
600 4465 4807 0.076
600 4459 5196 0.077
600 4220 4877 0.071
600 4370 5368 0.104
600 4042 5140 0.071
600 4248 5010 0.07
600 4433 5282 0.095
600 4506 5253 0.078
600 4298 4918 0.073
600 3690 4120 0.063
600 4523 5602 0.079
600 4418 5317 0.094
600 4336 4892 0.073
600 4211 5159 0.072
600 4255 5346 0.076
600 4328 5482 0.075
600 4136 5136 0.072
600 4367 5110 0.076
600 4029 4734 0.069
600 4171 5115 0.074
600 4187 4505 0.069
600 4121 4929 0.071
600 4337 4970 0.1
600 4596 5165 0.098
600 4415 5222 0.077
600 3995 4688 0.072
600 4597 5367 0.077
600 4556 5286 0.078
600 4326 4687 0.071
600 4486 5534 0.079
600 4429 5427 0.076
600 4399 5093 0.091
600 4316 4864 0.072
600 4084 4788 0.073
600 4628 5233 0.079
600 4237 4969 0.074
600 4039 4530 0.07
600 4310 5274 0.072
600 4598 5752 0.077
600 3934 4768 0.067
600 4258 5529 0.072
600 4231 5374 0.072
600 4377 4948 0.076
600 3934 4325 0.064
600 4065 4693 0.1
600 4293 4775 0.073
600 4102 4373 0.066
600 4406 4973 0.079
600 4347 5012 0.131
600 4279 5176 0.071
600 4137 4632 0.071
600 4225 4916 0.073
600 4657 5756 0.093
600 4318 4759 0.075
600 4240 4628 0.076
600 4634 5231 0.08
600 4335 5121 0.079
600 4283 5108 0.107
600 4362 4869 0.072
700 5074 5887 0.09
700 5298 6400 0.126
700 5440 6780 0.105
700 5182 6000 0.098
700 5256 6124 0.09
700 5340 6365 0.11
700 5129 5824 0.085
700 5102 6140 0.085
700 5365 5983 0.09
700 5403 6312 0.091
700 5431 6479 0.093
700 5413 6652 0.096
700 5572 6357 0.094
700 4855 5660 0.082
700 5218 6272 0.094
700 5029 6166 0.088
700 5343 6399 0.09
700 5213 5736 0.092
700 5560 6607 0.118
700 5380 6068 0.092
700 5388 6880 0.095
700 5417 5804 0.101
700 5090 6462 0.095
700 4835 5351 0.082
700 5298 6017 0.091
700 5122 5657 0.081
700 5319 5857 0.09
700 5485 6127 0.093
700 5090 6355 0.088
700 5107 5993 0.086
700 5380 6145 0.094
700 4490 5122 0.072
700 4597 4931 0.102
700 5189 5838 0.089
700 5114 6227 0.087
700 5286 6174 0.088
700 4939 6064 0.084
700 5346 6348 0.09
700 5070 5723 0.087
700 5315 6284 0.092
700 5366 6426 0.094
700 5340 6078 0.108
700 5328 6476 0.092
700 5255 6152 0.103
700 5446 6660 0.09
700 4868 6251 0.085
700 5016 5788 0.082
700 5216 6377 0.087
700 5178 5774 0.095
700 4706 5541 0.085
700 4465 5073 0.082
700 5106 5919 0.089
700 5592 6580 0.101
700 5215 5615 0.089
700 5218 6467 0.102
700 5307 6405 0.106
700 5411 6002 0.101
700 5061 6059 0.11
700 5228 6443 0.092
700 5038 5605 0.087
700 5135 6182 0.092
700 5090 5615 0.085
700 5336 6163 0.092
700 4907 5165 0.104
700 4531 5315 0.072
700 5375 6061 0.091
700 5207 5814 0.092
700 4285 4956 0.069
700 5251 5675 0.084
700 5287 6108 0.09
700 5100 5909 0.089
700 4976 5761 0.082
700 4889 5493 0.083
700 5140 5730 0.086
700 4963 5993 0.1
700 4821 6002 0.082
700 5308 6447 0.099
700 4960 5707 0.081
700 5190 6099 0.086
700 5221 5922 0.087
700 4934 5455 0.081
700 5171 5767 0.087
700 4972 5486 0.085
700 4938 5515 0.079
700 5264 5911 0.09
700 5302 6191 0.097
700 5245 6170 0.09
700 5316 6329 0.091
700 4606 4928 0.077
700 5264 5963 0.09
700 4791 5902 0.081
700 5104 5607 0.087
700 4872 6431 0.088
700 4799 5897 0.08
700 4776 5691 0.104
700 5155 6237 0.093
700 4124 4973 0.069
700 5474 6650 0.094
700 5238 6490 0.103
700 4864 5503 0.082
800 5080 6100 0.086
800 6081 6775 0.113
800 6193 7374 0.11
800 6184 7241 0.111
800 6172 7474 0.101
800 6182 7081 0.105
800 5605 6624 0.093
800 5996 6899 0.097
800 6129 7721 0.101
800 6052 7036 0.13
800 5831 6496 0.098
800 6185 6965 0.107
800 5142 5788 0.093
800 5907 6886 0.102
800 5473 6517 0.089
800 5841 6308 0.165
800 5921 6966 0.112
800 5968 6729 0.098
800 5526 6370 0.09
800 4824 5720 0.084
800 6052 6904 0.101
800 5901 7099 0.1
800 6283 7128 0.107
800 4597 5310 0.075
800 5755 6234 0.092
800 5714 6821 0.095
800 5766 6689 0.095
800 5910 6998 0.108
800 6194 7585 0.121
800 5877 7186 0.115
800 6122 6885 0.101
800 6156 7593 0.105
800 5253 6529 0.094
800 6212 6835 0.101
800 6110 6814 0.099
800 5980 6626 0.113
800 6158 7321 0.107
800 5968 6895 0.102
800 5872 6744 0.098
800 5807 6327 0.134
800 5591 6469 0.09
800 5363 6083 0.09
800 6068 7407 0.123
800 6099 7015 0.1
800 6016 7233 0.103
800 5973 7230 0.102
800 5730 6498 0.094
800 5999 6944 0.1
800 5982 6848 0.1
800 5616 6881 0.091
800 5797 6243 0.098
800 5942 6351 0.098
800 6126 6987 0.104
800 6093 7484 0.102
800 5922 6943 0.102
800 6356 7336 0.108
800 6254 7350 0.104
800 6291 7563 0.102
800 6182 6822 0.107
800 5216 5764 0.084
800 6230 6882 0.108
800 5883 6960 0.104
800 6214 7429 0.106
800 6129 7285 0.104
800 6096 7268 0.114
800 5594 6630 0.095
800 6084 6821 0.107
800 5741 6722 0.098
800 5763 6181 0.094
800 6142 7580 0.103
800 6252 7637 0.107
800 5816 6501 0.096
800 6097 6801 0.102
800 5858 6998 0.101
800 5062 5818 0.088
800 6077 7106 0.103
800 5877 6506 0.098
800 5949 6932 0.098
800 5923 6599 0.097
800 6117 6732 0.102
800 6010 7172 0.103
800 5219 6219 0.088
800 6283 7035 0.102
800 6147 7203 0.101
800 5911 6847 0.095
800 5782 6984 0.099
800 6022 6673 0.128
800 6043 6836 0.098
800 6056 7005 0.103
800 5939 6637 0.101
800 6156 7268 0.104
800 5552 6865 0.092
800 5913 6619 0.099
800 5537 6387 0.09
800 5638 6468 0.102
800 6270 6970 0.106
800 6051 6854 0.103
800 5950 7294 0.097
800 5799 6742 0.096
800 5684 6402 0.091
900 6800 8088 0.126
900 6758 7925 0.123
900 6164 7059 0.112
900 6872 8020 0.116
900 6803 8111 0.17
900 6754 7864 0.109
900 6893 8186 0.113
900 6096 6679 0.122
900 6666 7715 0.173
900 5556 6741 0.092
900 6788 7353 0.125
900 6977 7847 0.118
900 6699 8228 0.11
900 5978 6809 0.097
900 7064 8784 0.138
900 6867 8559 0.116
900 6708 7635 0.111
900 6251 7609 0.105
900 7045 8314 0.117
900 6931 8296 0.138
900 6412 7119 0.107
900 5198 5936 0.081
900 5660 6812 0.091
900 6655 8457 0.116
900 6478 7699 0.106
900 6982 7525 0.12
900 6970 8221 0.123
900 6607 7587 0.112
900 6459 7694 0.104
900 6698 8275 0.139
900 6998 8779 0.121
900 6974 8384 0.123
900 6775 7741 0.113
900 7299 8220 0.126
900 6472 7426 0.104
900 6622 7977 0.114
900 6506 7205 0.14
900 7166 7914 0.114
900 6998 7752 0.123
900 6905 8372 0.116
900 6528 7185 0.108
900 6324 7023 0.105
900 6480 7187 0.107
900 6980 7988 0.154
900 6501 7790 0.112
900 6474 7902 0.108
900 6029 7365 0.099
900 6742 7563 0.114
900 6884 7418 0.115
900 5056 5884 0.081
900 6667 8047 0.113
900 7008 7991 0.125
900 6590 7929 0.107
900 7034 7935 0.118
900 6558 7354 0.106
900 6863 8506 0.119
900 6693 7562 0.151
900 6231 7842 0.14
900 6571 7881 0.155
900 6888 7916 0.129
900 6571 7956 0.115
900 5408 6265 0.089
900 6265 7746 0.104
900 6615 7564 0.11
900 6713 8010 0.113
900 6952 7814 0.118
900 7000 8045 0.118
900 6707 7593 0.106
900 6836 7627 0.115
900 6454 7597 0.109
900 6785 8195 0.115
900 6226 7238 0.106
900 6164 7685 0.133
900 6456 7849 0.114
900 6584 7663 0.119
900 6960 8192 0.136
900 6854 7532 0.113
900 6452 7145 0.113
900 6624 7619 0.114
900 6804 8339 0.124
900 6846 8128 0.167
900 6892 8583 0.133
900 7217 8246 0.193
900 6928 7695 0.118
900 6948 7744 0.13
900 6645 7842 0.124
900 6738 8075 0.125
900 6635 7531 0.148
900 5396 7101 0.096
900 7019 8193 0.13
900 6903 7958 0.137
900 6646 7279 0.15
900 5476 7355 0.102
900 6792 7603 0.132
900 7066 7884 0.14
900 6949 8255 0.131
900 6831 8030 0.132
900 6725 7899 0.113
900 6219 7354 0.115
900 6549 7908 0.116
1000 7374 8583 0.154
1000 7448 9025 0.173
1000 7327 8003 0.126
1000 7160 7731 0.145
1000 7942 9118 0.151
1000 7713 9563 0.17
1000 7630 8747 0.137
1000 7319 8070 0.132
1000 7257 8319 0.13
1000 7677 8459 0.129
1000 7661 8975 0.129
1000 6451 8106 0.105
1000 7524 8292 0.124
1000 7741 9112 0.126
1000 7490 8728 0.127
1000 7298 8552 0.118
1000 7779 8920 0.127
1000 6806 7407 0.107
1000 7020 8050 0.113
1000 7398 8488 0.124
1000 7136 8460 0.113
1000 7828 8803 0.13
1000 7980 9391 0.135
1000 7584 8821 0.124
1000 6640 7874 0.132
1000 6932 7999 0.113
1000 7156 8594 0.115
1000 7395 8440 0.145
1000 7335 8993 0.122
1000 7240 8344 0.114
1000 6920 8123 0.126
1000 8028 9006 0.138
1000 7147 8831 0.122
1000 7463 8528 0.159
1000 8034 9352 0.153
1000 7355 8690 0.163
1000 7441 8680 0.134
1000 7588 8846 0.141
1000 7608 9039 0.135
1000 7888 9055 0.134
1000 7059 8407 0.119
1000 6915 8105 0.114
1000 7433 8899 0.147
1000 7537 9116 0.152
1000 7023 7991 0.139
1000 7890 9213 0.127
1000 7599 9336 0.123
1000 7344 8084 0.119
1000 7847 8907 0.125
1000 7615 8705 0.128
1000 7740 8811 0.125
1000 7581 8449 0.123
1000 7719 8464 0.128
1000 7522 8927 0.121
1000 7336 8223 0.122
1000 6319 7052 0.102
1000 7488 8832 0.13
1000 6511 7856 0.106
1000 7339 8417 0.133
1000 7477 8468 0.12
1000 7629 9605 0.132
1000 7427 8345 0.124
1000 7339 8415 0.121
1000 6928 7815 0.11
1000 7254 8818 0.152
1000 7697 8613 0.13
1000 7661 8828 0.13
1000 7398 8712 0.12
1000 7698 9187 0.125
1000 7389 8387 0.12
1000 8196 9158 0.136
1000 6677 8295 0.109
1000 7688 8849 0.126
1000 7763 8769 0.124
1000 7755 9000 0.136
1000 7557 8685 0.126
1000 7413 8174 0.118
1000 7665 8547 0.123
1000 7789 9222 0.166
1000 7997 9361 0.138
1000 6394 7425 0.101
1000 7459 9106 0.126
1000 7877 9797 0.174
1000 7657 8883 0.126
1000 7780 9272 0.137
1000 7664 9344 0.133
1000 7533 8861 0.124
1000 8170 9138 0.135
1000 7798 9161 0.141
1000 6537 8188 0.117
1000 6247 7862 0.104
1000 7388 8718 0.122
1000 7162 8175 0.116
1000 8079 8890 0.137
1000 7526 8451 0.128
1000 7137 8015 0.152
1000 7581 8889 0.15
1000 7471 8477 0.132
1000 7670 9168 0.123
1000 7562 8501 0.146
1100 8447 9939 0.158
1100 7963 8996 0.172
1100 6093 8510 0.121
1100 7613 8774 0.125
1100 7739 9571 0.135
1100 8733 9990 0.142
1100 8590 10358 0.156
1100 8159 9009 0.131
1100 8057 9951 0.128
1100 8452 9906 0.141
1100 8057 10136 0.131
1100 8457 10057 0.138
1100 8340 9824 0.137
1100 8195 9423 0.136
1100 8287 9078 0.133
1100 7052 7771 0.11
1100 8283 9980 0.142
1100 8237 9123 0.135
1100 8602 9957 0.143
1100 8460 9236 0.142
1100 7407 9424 0.124
1100 8270 9901 0.132
1100 8155 9505 0.134
1100 8521 9720 0.143
1100 8033 8611 0.126
1100 8373 8907 0.137
1100 8468 9221 0.137
1100 8572 9803 0.144
1100 8280 9550 0.142
1100 7417 7900 0.117
1100 8296 9990 0.149
1100 8609 10496 0.202
1100 8472 10552 0.14
1100 7131 8402 0.123
1100 8510 9434 0.199
1100 8627 9537 0.137
1100 6954 7389 0.108
1100 8373 9724 0.179
1100 7913 8719 0.128
1100 7432 8405 0.117
1100 8414 9429 0.14
1100 7743 9234 0.124
1100 8621 9793 0.152
1100 8180 9732 0.135
1100 8319 9326 0.133
1100 7390 8251 0.115
1100 8761 10929 0.154
1100 8599 9942 0.162
1100 8662 10537 0.154
1100 8567 9980 0.168
1100 7937 9975 0.13
1100 8325 9619 0.136
1100 8482 10343 0.152
1100 7077 7891 0.114
1100 8369 9603 0.138
1100 8446 9507 0.155
1100 8395 10129 0.134
1100 8578 10053 0.158
1100 8035 9379 0.137
1100 8430 10070 0.145
1100 8331 9347 0.141
1100 8684 9978 0.146
1100 7423 8486 0.121
1100 8556 10518 0.145
1100 7035 8339 0.112
1100 8484 9215 0.139
1100 7589 8559 0.119
1100 8244 9885 0.132
1100 8420 9396 0.135
1100 7516 9090 0.153
1100 8305 10216 0.141
1100 8451 10174 0.152
1100 8467 9197 0.14
1100 8540 9265 0.137
1100 7906 8898 0.147
1100 8297 9635 0.137
1100 7912 9624 0.132
1100 8213 9219 0.131
1100 8272 9307 0.138
1100 8451 9622 0.135
1100 8491 8982 0.137
1100 8389 9641 0.139
1100 8439 10694 0.145
1100 8186 9773 0.177
1100 8674 10557 0.149
1100 7813 9156 0.126
1100 8002 9559 0.131
1100 8120 9762 0.163
1100 7830 9976 0.129
1100 8003 9768 0.135
1100 8441 10352 0.142
1100 8295 9277 0.135
1100 8689 10113 0.145
1100 8164 9729 0.193
1100 7188 8547 0.128
1100 7102 8650 0.118
1100 8023 9635 0.147
1100 8328 9606 0.179
1100 7875 9700 0.167
1100 8273 9964 0.145
1200 9390 11229 0.162
1200 9322 10887 0.165
1200 8505 9690 0.146
1200 9435 11396 0.155
1200 9237 10928 0.188
1200 8937 10237 0.151
1200 8851 10325 0.146
1200 9566 10862 0.159
1200 8778 9977 0.144
1200 9026 10265 0.156
1200 8632 10465 0.182
1200 8559 9968 0.135
1200 8674 10096 0.138
1200 8874 10200 0.141
1200 8781 9931 0.145
1200 9079 10794 0.193
1200 7501 9412 0.13
1200 8727 10691 0.145
1200 8930 11271 0.144
1200 9486 11585 0.152
1200 8932 11119 0.15
1200 8102 9086 0.132
1200 9380 11486 0.151
1200 9110 10144 0.149
1200 9352 10785 0.154
1200 8946 11208 0.159
1200 8994 10727 0.145
1200 9213 10851 0.146
1200 9634 12236 0.165
1200 8859 11334 0.221
1200 9346 11494 0.197
1200 9395 10802 0.151
1200 9109 10862 0.152
1200 9159 11390 0.188
1200 8989 11081 0.149
1200 9308 10763 0.148
1200 9196 10753 0.145
1200 9177 10596 0.149
1200 9175 11114 0.15
1200 8987 10032 0.149
1200 9272 11234 0.16
1200 9195 10897 0.153
1200 9104 10570 0.151
1200 9415 11813 0.155
1200 8377 9881 0.136
1200 9791 11037 0.173
1200 8851 10223 0.159
1200 8735 10052 0.14
1200 9481 11345 0.165
1200 9245 10755 0.147
1200 9168 10933 0.15
1200 9575 11250 0.159
1200 9392 11407 0.167
1200 8792 10146 0.141
1200 9226 10844 0.156
1200 9271 9823 0.19
1200 9109 9878 0.159
1200 9207 11123 0.155
1200 8044 9300 0.126
