n przestawienia porównania czas
2400 16742 17953 0.216
2400 17342 19531 0.205
2400 17302 17710 0.2
2400 17051 17987 0.209
2400 16675 17474 0.195
2400 17178 19537 0.216
2400 16697 17359 0.196
2400 16890 16905 0.2
2400 16978 17701 0.199
2400 15944 16632 0.194
2400 16923 16605 0.193
2400 17093 18196 0.198
2400 16812 16859 0.193
2400 17472 18330 0.201
2400 16496 19041 0.196
2400 16908 18322 0.208
2400 16194 15704 0.187
2400 16987 19276 0.21
2400 16603 16600 0.22
2400 16529 16737 0.217
2400 17143 19566 0.208
2400 16773 18959 0.213
2400 15262 15182 0.187
2400 15474 16057 0.183
2400 16349 16844 0.208
2400 16826 17439 0.201
2400 17336 19642 0.206
2400 16569 18553 0.214
2400 16487 17118 0.19
2400 16709 18610 0.207
2400 15254 16716 0.18
2400 16855 19275 0.221
2400 16878 16640 0.19
2400 16994 17635 0.194
2400 17300 18892 0.2
2400 15953 16420 0.184
2400 16396 18435 0.193
2400 16811 17490 0.259
2400 17236 18480 0.211
2400 17096 16818 0.198
2400 17195 18671 0.218
2400 17115 17279 0.194
2400 16318 17087 0.195
2400 16823 17204 0.231
2400 16998 16907 0.199
2500 17049 18646 0.245
2500 17768 18840 0.265
2500 18004 19205 0.228
2500 18061 19062 0.216
2500 17470 18673 0.213
2500 16807 19061 0.201
2500 17955 19942 0.246
2500 18118 18426 0.216
2500 17462 19114 0.226
2500 17496 18262 0.206
2500 15925 16777 0.182
2500 18100 19031 0.215
2500 17726 19414 0.231
2500 17735 20360 0.216
2500 15530 17073 0.183
2500 17713 19588 0.211
2500 17587 17986 0.206
2500 16571 18755 0.205
2500 17088 17348 0.196
2500 17872 19123 0.21
2500 17364 18866 0.218
2500 16717 17037 0.193
2500 17954 18759 0.207
2500 17742 17410 0.21
2500 17495 18614 0.247
2500 8658 8791 0.103
2500 18190 18977 0.217
2500 17263 19896 0.234
2500 17620 17835 0.209
2500 17447 18355 0.209
2500 17575 17191 0.201
2500 17604 17824 0.208
2500 17474 19676 0.22
2500 17001 18126 0.199
2500 17297 19435 0.214
2500 17419 17302 0.268
2500 17899 19565 0.209
2500 17710 17932 0.203
2500 17351 19139 0.212
2500 15943 17019 0.186
2500 9198 11477 0.113
2500 17672 17901 0.204
2500 16155 18075 0.194
2500 17624 19642 0.231
2500 16555 16085 0.207
2500 17990 19201 0.219
2500 17861 18165 0.213
2500 17695 17990 0.211
2500 18072 19384 0.214
2500 17658 19819 0.216
2500 17791 17407 0.211
2500 17083 18833 0.201
2500 17468 19503 0.21
2500 17431 18456 0.203
2500 17520 19437 0.203
2500 17646 19038 0.216
2500 17338 18595 0.199
2500 15872 16476 0.183
2500 17843 18073 0.216
2500 17790 19514 0.214
2500 17505 18444 0.207
2500 17925 18907 0.21
2500 17777 19938 0.221
2500 17554 18175 0.202
2500 16964 18554 0.198
2500 17659 17649 0.218
2500 17397 18284 0.219
2500 17624 16991 0.203
2500 17486 18476 0.297
2500 17878 19060 0.216
2500 17580 17279 0.196
2500 17728 18611 0.204
2500 17471 17195 0.2
2500 18010 18170 0.207
2500 17766 18861 0.207
2500 17240 18656 0.219
2500 17344 17784 0.2
2500 15641 16374 0.184
2500 17550 18113 0.202
2500 17958 19291 0.214
2500 17240 18433 0.234
2500 17505 19492 0.209
2500 15841 16108 0.179
2500 17663 17673 0.208
2500 16908 17747 0.203
2500 17725 19496 0.209
2500 17710 17746 0.201
2500 17171 18067 0.201
2500 17813 19157 0.212
2500 17331 18274 0.218
2500 16829 18667 0.241
2500 17233 17335 0.247
2500 17414 18146 0.204
2500 9132 9821 0.109
2500 17397 17657 0.208
2500 17595 18466 0.212
2500 17244 17172 0.199
2500 17521 19330 0.212
2500 17156 17437 0.2
2500 17514 19412 0.315
2600 18197 19809 0.228
2600 18104 19508 0.241
2600 17748 19893 0.214
2600 18189 19063 0.219
2600 16606 16637 0.206
2600 18211 19051 0.224
2600 17649 18133 0.209
2600 18199 19699 0.216
2600 17401 19729 0.209
2600 18363 19573 0.214
2600 17692 18624 0.214
2600 17521 19256 0.215
2600 17557 18397 0.225
2600 17905 19464 0.219
2600 18065 19544 0.212
2600 18437 18737 0.213
2600 18425 20509 0.218
2600 18143 19332 0.209
2600 18367 20744 0.213
2600 18224 18287 0.22
2600 16843 18566 0.208
2600 18349 18152 0.215
2600 17976 18693 0.21
2600 17810 20624 0.233
2600 18444 19095 0.215
2600 18401 21385 0.224
2600 18906 21804 0.229
2600 17864 20009 0.232
2600 18238 17912 0.23
2600 18719 18945 0.22
2600 18271 19667 0.231
2600 18048 18924 0.216
2600 16642 16580 0.25
2600 18710 19980 0.224
2600 18061 20802 0.217
2600 17776 19125 0.223
2600 18409 18273 0.217
2600 18157 19270 0.212
2600 17908 18795 0.209
2600 18193 20927 0.221
2600 18209 20967 0.214
2600 18605 18679 0.213
2600 18202 19647 0.219
2600 18268 18529 0.211
2600 17877 19538 0.23
2600 17926 20742 0.212
2600 18651 21458 0.223
2600 18634 19973 0.224
2600 18672 20770 0.221
2600 18283 20264 0.21
2600 18136 18363 0.219
2600 17589 19193 0.231
2600 17806 18962 0.209
2600 17881 18839 0.216
2600 18550 20777 0.23
2600 17400 19253 0.208
2600 18837 18479 0.252
2600 9400 11013 0.126
2600 18694 20369 0.224
2600 18844 19095 0.225
2600 18274 20052 0.223
2600 18149 19970 0.246
2600 17637 19283 0.212
2600 18117 18861 0.205
2600 18613 19033 0.222
2600 17882 17744 0.206
2600 15986 15667 0.173
2600 18443 19192 0.213
2600 18219 19656 0.212
2600 18190 20226 0.215
2600 18148 19067 0.209
2600 18796 18627 0.213
2600 17883 19177 0.209
2600 17011 19594 0.2
2600 17051 18800 0.198
2600 16362 15426 0.204
2600 18216 18883 0.208
2600 18404 20699 0.219
2600 18504 19227 0.214
2600 17951 19039 0.214
2600 18120 17489 0.223
2600 18310 20719 0.224
2600 18096 18603 0.225
2600 18446 18923 0.231
2600 18028 17832 0.219
2600 18882 21366 0.222
2600 18103 20622 0.217
2600 18219 20327 0.212
2600 18566 20993 0.229
2600 18472 20573 0.237
2600 18518 21285 0.225
2600 16249 16927 0.22
2600 18639 21920 0.227
2600 18414 18147 0.218
2600 18483 18886 0.221
2600 17942 19197 0.22
2600 18441 19251 0.222
2600 18100 20325 0.22
2600 18051 20000 0.213
2600 17549 17848 0.208
2700 19184 22039 0.256
2700 19208 20066 0.229
2700 19369 21539 0.23
2700 18703 19858 0.224
2700 18705 18275 0.31
2700 18520 18163 0.212
2700 18757 20126 0.224
2700 19241 21434 0.227
2700 19501 21633 0.247
2700 8260 7991 0.092
2700 19089 19892 0.233
2700 19326 20393 0.272
2700 18620 20696 0.229
2700 18456 19039 0.223
2700 17907 17893 0.209
2700 19108 22180 0.231
2700 18701 20123 0.219
2700 9830 9782 0.116
2700 18940 22268 0.228
2700 18611 20128 0.225
2700 19629 20696 0.225
2700 17858 19085 0.25
2700 19426 22365 0.233
2700 18781 20545 0.252
2700 19139 20557 0.228
2700 18870 21854 0.229
2700 18966 20746 0.221
2700 19590 22105 0.238
2700 19110 19062 0.229
2700 18448 19286 0.227
2700 19274 20424 0.226
2700 18822 18428 0.22
2700 19485 20606 0.225
2700 18822 20896 0.223
2700 19374 22031 0.229
2700 18856 20568 0.235
2700 18608 21519 0.226
2700 19323 21667 0.228
2700 18353 20168 0.216
2700 19281 20380 0.22
2700 18587 21127 0.291
2700 18269 19099 0.229
2700 19027 20847 0.235
2700 19303 19360 0.221
2700 16903 19099 0.199
2700 19077 19082 0.229
2700 18860 20291 0.257
2700 18337 19570 0.217
2700 17426 18062 0.197
2700 16809 18053 0.2
2700 19042 20894 0.284
2700 19690 21384 0.227
2700 9776 10036 0.115
2700 19067 21578 0.224
2700 18858 19468 0.218
2700 18584 18976 0.235
2700 19150 21467 0.228
2700 17273 19154 0.31
2700 18865 20305 0.22
2700 16995 17687 0.195
2700 19242 22457 0.231
2700 19493 21367 0.231
2700 19115 21854 0.226
2700 19410 19141 0.225
2700 18977 19241 0.225
2700 19305 19719 0.235
2700 19041 19340 0.229
2700 19026 21117 0.224
2700 19126 19204 0.221
2700 19079 19069 0.218
2700 19329 19198 0.231
2700 18458 18736 0.218
2700 19286 18940 0.218
2700 18918 18998 0.22
2700 19121 21064 0.226
2700 18874 20880 0.232
2700 18702 20123 0.225
2700 9649 11428 0.119
2700 19428 21210 0.242
2700 19225 20261 0.229
2700 19444 20024 0.232
2700 19008 20003 0.227
2700 18710 18465 0.212
2700 18727 19017 0.218
2700 18979 22113 0.228
2700 19409 19310 0.219
2700 19157 21116 0.225
2700 19113 19427 0.219
2700 19230 21776 0.242
2700 18302 19771 0.215
2700 19011 18782 0.253
2700 18671 20815 0.223
2700 18008 20640 0.221
2700 19282 21460 0.225
2700 18476 19271 0.214
2700 17455 18700 0.213
2700 18458 21040 0.218
2700 18524 19306 0.228
2700 19288 19752 0.271
2700 18794 21957 0.238
2800 19669 20877 0.246
2800 19251 19897 0.229
2800 19979 22480 0.243
2800 19637 19595 0.222
2800 19993 22925 0.263
2800 19525 19771 0.251
2800 19791 20484 0.227
2800 19030 20169 0.22
2800 20250 23742 0.247
2800 19773 20663 0.306
2800 20075 20148 0.241
2800 19208 20313 0.229
2800 19782 21378 0.265
2800 19326 20742 0.226
2800 20115 20249 0.307
2800 19536 21759 0.229
2800 19775 21338 0.238
2800 20368 22327 0.255
2800 20090 21524 0.233
2800 20168 21130 0.231
2800 19445 20541 0.235
2800 19644 21562 0.259
2800 18752 19276 0.213
2800 10215 11667 0.121
2800 17886 18211 0.215
2800 19872 19694 0.234
2800 19892 19526 0.239
2800 19712 21781 0.231
2800 19560 20919 0.224
2800 19619 19942 0.223
2800 19491 21002 0.232
2800 19897 22424 0.246
2800 19495 22784 0.237
2800 19453 19887 0.231
2800 19421 21032 0.226
2800 19358 20460 0.231
2800 19447 22134 0.26
2800 19560 20994 0.243
2800 19357 20679 0.381
2800 18296 20314 0.217
2800 18874 20574 0.227
2800 20112 20134 0.228
2800 19747 20299 0.225
2800 18944 20063 0.307
2800 10115 10367 0.139
2800 19540 21965 0.278
2800 19434 21266 0.237
2800 19256 19507 0.343
2800 20121 22529 0.257
2800 19680 19641 0.229
2800 19737 21035 0.23
2800 19499 19907 0.224
2800 19782 20954 0.297
2800 19919 21132 0.308
2800 19503 20105 0.319
2800 19981 22145 0.241
2800 19465 20521 0.227
2800 20229 21365 0.233
2800 19164 20450 0.227
2800 19894 22388 0.232
2800 19978 21669 0.235
2800 19573 20577 0.231
2800 17721 21138 0.223
2800 19634 20510 0.246
2800 19880 20700 0.255
2800 19579 20792 0.241
2800 19902 19669 0.242
2800 19000 20415 0.245
2800 19738 21570 0.271
2800 19796 21545 0.238
2800 19937 21410 0.285
2800 19136 20767 0.23
2800 19207 20675 0.233
2800 19614 21375 0.229
2800 19438 19357 0.223
2800 19391 21653 0.224
2800 19908 20512 0.234
2800 19322 22066 0.234
2800 20067 20342 0.234
2800 18845 20727 0.22
2800 19398 20644 0.225
2800 19750 19309 0.259
2800 19937 21349 0.253
2800 19184 18513 0.215
2800 19519 22013 0.242
2800 19596 21378 0.225
2800 17919 19715 0.21
2800 19477 20300 0.225
2800 20010 21305 0.236
2800 19512 20215 0.236
2800 19571 22410 0.229
2800 20170 21922 0.245
2800 19637 20256 0.231
2800 17255 20547 0.211
2800 20172 20853 0.24
2800 19973 21798 0.233
2800 20324 21485 0.315
2800 19837 20459 0.235
2800 19119 21971 0.232
2800 19512 19499 0.269
2900 21134 22935 0.251
2900 19425 22114 0.255
2900 20358 21521 0.246
2900 20216 22025 0.229
2900 20706 21409 0.238
2900 20249 21070 0.235
2900 19994 21901 0.247
2900 19680 20481 0.345
2900 19840 22897 0.249
2900 18210 18090 0.208
2900 20273 22333 0.347
2900 20689 21709 0.247
2900 20323 24192 0.243
2900 20164 20594 0.23
2900 20586 21498 0.245
2900 20133 22388 0.245
2900 20481 22547 0.237
2900 20361 19691 0.234
2900 19878 22192 0.241
2900 19917 20897 0.245
2900 20225 22506 0.246
2900 19972 21441 0.233
2900 20154 20136 0.241
2900 21116 23606 0.246
2900 19396 21018 0.275
2900 19947 22297 0.271
2900 20204 22992 0.344
2900 19767 22577 0.313
2900 20318 22296 0.248
2900 19627 21833 0.239
2900 20741 21709 0.238
2900 20146 22476 0.241
2900 20136 21828 0.246
2900 19820 21025 0.278
2900 20106 21871 0.245
2900 19467 20360 0.266
2900 20143 22774 0.252
2900 20712 21389 0.243
2900 20885 21912 0.247
2900 20019 20477 0.259
2900 20281 21626 0.289
2900 20580 24101 0.245
2900 20380 21896 0.23
2900 20457 20245 0.247
2900 20672 22712 0.24
2900 20630 20981 0.23
2900 19911 21126 0.233
2900 20343 21775 0.235
2900 20290 20824 0.237
2900 20868 23049 0.243
2900 19879 21088 0.229
2900 20874 21654 0.251
2900 19382 21898 0.231
2900 20309 21452 0.234
2900 20302 20335 0.232
2900 21015 20503 0.251
2900 20087 20724 0.238
2900 20419 22037 0.264
2900 20100 22935 0.248
2900 20560 22429 0.239
2900 20586 21433 0.245
2900 20309 21288 0.228
2900 19408 20237 0.221
2900 20126 22262 0.244
2900 20490 21828 0.246
2900 20648 22692 0.268
2900 20862 21706 0.251
2900 20421 21315 0.257
2900 20982 24454 0.247
2900 20870 21728 0.24
2900 20691 22363 0.239
2900 20652 20144 0.282
2900 20012 21237 0.238
2900 20437 22435 0.244
2900 20700 23242 0.248
2900 19760 19232 0.226
2900 20101 19623 0.238
2900 19810 22374 0.24
2900 19977 22469 0.24
2900 20326 20792 0.304
2900 20187 22090 0.248
2900 20366 22437 0.265
2900 21133 21812 0.251
2900 20363 21333 0.344
2900 20145 20373 0.242
2900 20768 21080 0.24
2900 20976 22096 0.243
2900 20354 20998 0.239
2900 20418 22457 0.251
2900 18131 18619 0.2
2900 10701 10637 0.123
2900 20181 19622 0.227
2900 20809 21392 0.235
2900 20504 21540 0.233
2900 17886 20523 0.209
2900 20263 21157 0.229
2900 19768 20486 0.226
2900 20345 20795 0.231
2900 19631 21771 0.232
2900 19584 20644 0.231
3000 21068 21798 0.248
3000 20492 23125 0.264
3000 21569 23623 0.263
3000 20928 22668 0.298
3000 21641 23800 0.255
3000 21446 23960 0.253
3000 21585 22759 0.246
3000 21963 24344 0.256
3000 21208 22353 0.257
3000 21594 21297 0.241
3000 21323 21684 0.248
3000 21069 21474 0.248
3000 19348 20490 0.225
3000 20685 21498 0.248
3000 21083 21480 0.252
3000 21564 24201 0.263
3000 19656 19977 0.221
3000 20603 21081 0.241
3000 21514 22012 0.247
3000 21198 22420 0.25
3000 20895 24357 0.24
3000 20359 21142 0.354
3000 20699 22195 0.246
3000 21287 23501 0.26
3000 21444 21115 0.259
3000 21125 21299 0.248
3000 21199 22708 0.246
3000 21134 23711 0.253
3000 20543 20071 0.244
3000 20497 20687 0.232
3000 20734 22992 0.244
3000 20853 22715 0.253
3000 20626 22317 0.248
3000 21199 23466 0.259
3000 21676 24296 0.304
3000 21678 22081 0.256
3000 20693 22691 0.247
3000 21059 23461 0.248
3000 21325 22226 0.26
3000 20984 22293 0.249
3000 21658 21625 0.247
3000 20444 21338 0.357
3000 20207 21313 0.235
3000 21155 22676 0.266
3000 20924 21554 0.317
3000 21150 21652 0.314
3000 21034 22133 0.371
3000 21440 24477 0.278
3000 20389 22597 0.251
3000 21045 22277 0.282
3000 20510 20365 0.232
3000 21195 22950 0.253
3000 21139 22491 0.253
3000 21430 22402 0.249
3000 20308 21735 0.237
3000 21342 23830 0.257
3000 21223 21109 0.239
3000 21221 21499 0.244
3000 21351 23736 0.26
3000 21331 23465 0.245
3000 19687 22178 0.233
3000 20490 19760 0.23
3000 21255 23869 0.263
3000 20693 21099 0.258
3000 20344 22963 0.237
3000 20808 22141 0.254
3000 18961 21630 0.228
3000 21034 22005 0.242
3000 21298 23230 0.279
3000 21026 23505 0.335
3000 20171 20821 0.229
3000 21821 23181 0.248
3000 20955 21537 0.251
3000 21405 22837 0.25
3000 20805 22942 0.259
3000 21657 22100 0.25
3000 21069 23636 0.248
3000 21196 23354 0.252
3000 21634 23345 0.254
3000 20501 23050 0.239
3000 20798 21582 0.239
3000 21387 21189 0.246
3000 21694 23098 0.248
3000 19675 19519 0.299
3000 21309 22312 0.277
3000 20698 22269 0.243
3000 20791 23693 0.258
3000 20952 24169 0.259
3000 20789 21222 0.236
3000 21323 23255 0.249
3000 21147 21740 0.247
3000 21060 22068 0.244
3000 21251 23569 0.265
3000 21362 23494 0.265
3000 21255 23900 0.329
3000 20410 21118 0.32
3000 21523 22009 0.254
3000 21052 22229 0.28
3000 20727 23107 0.24
3000 20731 21775 0.246
3100 21687 23202 0.266
3100 21283 24620 0.311
3100 11372 10947 0.134
3100 21942 21778 0.248
3100 21590 23357 0.32
3100 19452 19952 0.24
3100 22242 21841 0.257
3100 21651 22641 0.254
3100 22460 22845 0.288
3100 22508 25515 0.264
3100 22129 24667 0.256
3100 21186 21220 0.245
3100 21589 22484 0.284
3100 22061 22320 0.257
3100 21840 23155 0.254
3100 19558 21787 0.225
3100 21686 21993 0.246
3100 21753 22245 0.254
3100 21762 22821 0.248
3100 22424 24648 0.267
3100 22131 22320 0.259
3100 21945 22814 0.26
3100 21372 22968 0.354
3100 22186 24431 0.273
3100 22136 24612 0.272
3100 21949 21795 0.253
3100 21537 23087 0.264
3100 22067 23567 0.251
3100 19608 21346 0.247
3100 21657 21809 0.266
3100 20659 22637 0.248
3100 21978 22111 0.252
3100 20919 22585 0.241
3100 21280 23332 0.237
3100 21352 22313 0.252
3100 21283 21593 0.239
3100 21564 24866 0.328
3100 22075 24167 0.254
3100 20743 21842 0.235
3100 21613 22702 0.252
3100 22021 23581 0.31
3100 21857 24040 0.267
3100 22049 23203 0.259
3100 21581 21694 0.255
3100 21588 23766 0.285
3100 21341 23249 0.266
3100 22021 23586 0.311
3100 22568 23633 0.261
3100 21641 25028 0.252
3100 22305 23252 0.275
3100 20474 21303 0.234
3100 20970 23069 0.285
3100 21242 22738 0.334
3100 22009 24633 0.269
3100 21233 22479 0.339
3100 21466 23011 0.267
3100 21974 24499 0.276
3100 21727 21156 0.253
3100 21774 22613 0.263
3100 22065 24113 0.264
3100 21923 22211 0.248
3100 21741 21998 0.252
3100 21579 23209 0.255
3100 21439 21335 0.244
3100 21520 21553 0.254
3100 22154 23868 0.259
3100 21076 21795 0.241
3100 22325 26411 0.298
3100 19444 23115 0.239
3100 22204 23944 0.255
3100 22278 22335 0.252
3100 21924 23000 0.277
3100 21333 23179 0.26
3100 20748 22908 0.246
3100 22148 22823 0.252
3100 21562 21110 0.243
3100 19780 20597 0.234
3100 21970 23949 0.265
3100 21966 22026 0.259
3100 22309 22398 0.25
3100 22245 24413 0.295
3100 21555 24153 0.264
3100 21960 22755 0.263
3100 19861 21140 0.237
3100 21948 24220 0.268
3100 21963 24333 0.252
3100 11494 12217 0.139
3100 21862 22951 0.254
3100 22022 22064 0.244
3100 22072 23868 0.265
3100 21916 22548 0.252
3100 22620 23153 0.395
3100 21957 23442 0.251
3100 21806 25033 0.305
3100 21546 24375 0.301
3100 20865 22886 0.255
3100 22064 23367 0.254
3100 22176 23212 0.255
3100 21691 22019 0.249
3100 21632 24122 0.259
3200 21366 21488 0.257
3200 21957 22664 0.332
3200 22621 23180 0.279
3200 19980 22845 0.235
3200 22635 23498 0.275
3200 23066 23596 0.27
3200 22258 22619 0.255
3200 22152 23242 0.257
3200 22503 24726 0.295
3200 22045 23512 0.254
3200 22180 24591 0.258
3200 22079 22826 0.255
3200 22418 25267 0.259
3200 22133 20856 0.266
3200 22894 23589 0.354
3200 22191 25225 0.291
3200 22286 24784 0.262
3200 22699 25799 0.289
3200 22108 24714 0.277
3200 21908 25237 0.271
3200 22124 23514 0.262
3200 11717 11467 0.132
3200 21807 24241 0.254
3200 22743 24915 0.262
3200 11966 12883 0.145
3200 22693 23688 0.27
3200 22671 24054 0.261
3200 22160 21488 0.254
3200 22874 24697 0.274
3200 22724 23599 0.27
3200 22743 22710 0.263
3200 9621 11675 0.111
3200 22209 23084 0.262
3200 22242 24550 0.274
3200 21915 22201 0.259
3200 23407 24225 0.276
3200 22130 24653 0.267
3200 22909 26634 0.278
3200 22371 22561 0.282
3200 22519 24302 0.318
3200 22944 24488 0.287
3200 21922 24195 0.317
3200 22658 24640 0.27
3200 21962 22400 0.249
3200 22143 22273 0.321
3200 22205 23287 0.292
3200 22885 23591 0.26
3200 22749 23837 0.259
3200 21415 25039 0.262
3200 22910 26389 0.29
3200 23121 26857 0.276
3200 21320 23349 0.248
3200 21940 23485 0.254
3200 22434 22007 0.263
3200 21415 23364 0.252
3200 22316 23454 0.259
3200 22204 22996 0.254
3200 21891 22491 0.264
3200 23335 25653 0.271
3200 22219 23635 0.29
3200 22378 23069 0.256
3200 11892 13220 0.181
3200 21488 22033 0.255
3200 22764 25907 0.272
3200 21904 24910 0.251
3200 23062 25334 0.265
3200 22303 22032 0.291
3200 23008 23489 0.273
3200 22470 23914 0.274
3200 23204 26405 0.269
3200 22494 23526 0.263
3200 23049 23596 0.265
3200 22121 24429 0.273
3200 21997 23066 0.264
3200 22159 23141 0.262
3200 21905 24319 0.341
3200 22472 23473 0.268
3200 22232 22721 0.255
3200 22608 24179 0.272
3200 20460 22955 0.244
3200 22839 25680 0.284
3200 22813 25391 0.269
3200 22695 23431 0.275
3200 22713 26016 0.271
3200 22590 24497 0.271
3200 22763 22836 0.267
3200 22657 23472 0.271
3200 22690 22850 0.29
3200 22614 25010 0.318
3200 22622 23983 0.256
3200 22069 24878 0.281
3200 22463 25607 0.266
3200 22523 26084 0.265
3200 22156 23017 0.284
3200 22702 25366 0.277
3200 22895 26612 0.278
3200 22388 22683 0.259
3200 21784 23699 0.253
3200 23058 23808 0.315
3200 22544 24851 0.27
3300 23491 23328 0.287
3300 23627 25809 0.341
3300 22862 22995 0.295
3300 22804 23604 0.259
3300 23233 24393 0.264
3300 23107 24750 0.269
3300 21008 22536 0.246
3300 23010 25405 0.282
3300 23241 24352 0.277
3300 23036 24257 0.264
3300 23102 26205 0.269
3300 22783 25328 0.271
3300 23137 24670 0.353
3300 23184 24460 0.314
3300 23648 26417 0.349
3300 23025 24013 0.269
3300 23868 24910 0.269
3300 23448 23931 0.284
3300 22412 25144 0.265
3300 22986 27093 0.285
3300 23174 27147 0.277
3300 22803 23688 0.262
3300 23207 26048 0.41
3300 23116 25458 0.27
3300 23677 25359 0.286
3300 23527 24817 0.294
3300 23439 26359 0.409
3300 22945 24400 0.267
3300 22408 21783 0.242
3300 22989 26220 0.281
3300 23059 24556 0.262
3300 23500 27372 0.277
3300 22965 24426 0.263
3300 22569 26028 0.262
3300 23444 24912 0.27
3300 23283 24215 0.282
3300 23237 23018 0.263
3300 22060 23867 0.257
3300 22457 24936 0.259
3300 24105 26169 0.283
3300 23704 23726 0.284
3300 23327 24665 0.269
3300 23711 23468 0.267
3300 21006 24774 0.323
3300 23335 26233 0.274
3300 23496 26542 0.273
3300 23123 25418 0.271
3300 23157 25472 0.282
3300 23254 26062 0.271
3300 23237 24718 0.273
3300 22620 24903 0.342
3300 22571 22781 0.256
3300 23924 24082 0.279
3300 23832 25301 0.276
3300 22883 24103 0.267
3300 23533 24313 0.286
3300 22958 22835 0.298
3300 22589 24986 0.273
3300 23767 24141 0.272
3300 22912 25292 0.283
3300 23551 26716 0.293
3300 23134 25593 0.269
3300 22889 26178 0.271
3300 22241 23289 0.272
3300 23145 23546 0.356
3300 23855 25726 0.282
3300 23184 24414 0.274
3300 22696 22575 0.275
3300 23572 24681 0.271
3300 22473 24199 0.266
3300 22504 23660 0.263
3300 23476 24676 0.271
3300 24274 27910 0.29
3300 22745 23288 0.262
3300 23217 26151 0.269
3300 22388 24017 0.372
3300 23415 24827 0.261
3300 22396 25590 0.262
3300 21896 21821 0.249
3300 23422 25473 0.324
3300 23194 23461 0.269
3300 22234 24064 0.266
3300 23734 26496 0.278
3300 23559 24107 0.31
3300 22407 24402 0.263
3300 23982 24255 0.324
3300 23769 23722 0.293
3300 23191 24313 0.288
3300 22916 24394 0.259
3300 21998 23917 0.288
3300 23446 25423 0.276
3300 23608 23769 0.276
3300 23048 25477 0.299
3300 22529 22808 0.26
3300 23661 26015 0.345
3300 23362 23293 0.286
3300 23216 23979 0.273
3300 23290 25446 0.276
3300 23519 26827 0.293
3300 22930 25188 0.277
3400 24031 26199 0.327
3400 23469 24288 0.274
3400 23378 25068 0.283
3400 24452 26480 0.282
3400 24104 25709 0.33
3400 12535 12498 0.141
3400 24029 25281 0.277
3400 24239 28213 0.294
3400 24547 25479 0.277
3400 23641 27052 0.285
3400 24866 28594 0.28
3400 24353 25570 0.278
3400 23165 23704 0.283
3400 24640 26486 0.292
3400 24107 26295 0.298
3400 23901 27375 0.306
3400 23804 24836 0.285
3400 24140 24605 0.274
3400 23350 23819 0.266
3400 23093 23359 0.258
3400 24071 25094 0.278
3400 23443 24164 0.392
3400 24290 25177 0.281
3400 23761 26999 0.302
3400 24262 25045 0.275
3400 23998 26866 0.284
3400 23599 27154 0.291
3400 23729 25690 0.28
3400 22420 24811 0.307
3400 23979 24770 0.284
3400 23650 23474 0.353
3400 24545 26437 0.393
3400 23996 25775 0.292
3400 24361 25246 0.282
3400 24451 24885 0.274
3400 23556 24469 0.27
3400 24231 24004 0.331
3400 22120 24165 0.254
3400 23659 24347 0.281
3400 23184 23151 0.285
3400 24416 27434 0.278
3400 23723 26177 0.302
3400 23460 23668 0.265
3400 23832 23744 0.27
3400 23977 26295 0.289
3400 23313 24171 0.263
3400 23643 25926 0.278
3400 24263 26811 0.283
3400 24123 26107 0.315
3400 23500 27876 0.293
3400 23759 24130 0.265
3400 23982 23799 0.273
3400 23476 26530 0.278
3400 23724 25097 0.277
3400 23885 28194 0.295
3400 24177 25324 0.272
3400 23752 23859 0.268
3400 24595 27702 0.282
3400 22830 25075 0.26
3400 24197 25474 0.274
3400 24039 26463 0.331
3400 12619 14888 0.148
3400 23885 26389 0.279
3400 22616 22597 0.259
3400 12311 12118 0.141
3400 23806 23723 0.283
3400 24569 27510 0.289
3400 24276 25890 0.269
3400 24582 27545 0.29
3400 23873 28350 0.285
3400 24430 26177 0.278
3400 24638 25473 0.278
3400 24219 24617 0.278
3400 24604 25535 0.308
3400 22224 23037 0.257
3400 24323 26853 0.285
3400 24429 25590 0.28
3400 23965 25687 0.299
3400 23306 25937 0.275
3400 24284 25083 0.266
3400 24295 27024 0.362
3400 24272 26541 0.284
3400 23656 25350 0.274
3400 22166 23862 0.262
3400 24017 23801 0.264
3400 10171 11918 0.118
3400 24783 27839 0.302
3400 23621 26348 0.305
3400 24371 24516 0.277
3400 23676 23583 0.27
3400 24432 25376 0.342
3400 24177 25975 0.276
3400 24614 27612 0.317
3400 21730 22513 0.251
3400 22947 26247 0.267
3400 24702 26314 0.284
3400 24264 24854 0.336
3400 24084 27829 0.313
3400 24090 26861 0.309
3400 23698 24911 0.283
3500 25280 27130 0.312
3500 25180 28312 0.31
3500 24381 27736 0.344
3500 12076 11609 0.133
3500 24585 28115 0.383
3500 25143 27162 0.442
3500 24365 25584 0.273
3500 25554 26993 0.295
3500 24276 24106 0.296
3500 24956 27725 0.35
3500 12219 12870 0.149
3500 25252 29512 0.323
3500 25043 27402 0.292
3500 25005 25498 0.279
3500 24860 27887 0.292
3500 25209 25547 0.298
3500 24908 28059 0.297
3500 23744 25958 0.281
3500 24695 26094 0.282
3500 24638 24629 0.283
3500 25413 26041 0.298
3500 25085 26786 0.289
3500 24441 24825 0.297
3500 23933 27719 0.287
3500 24713 27423 0.282
3500 23782 23625 0.269
3500 25145 25702 0.285
3500 24698 24200 0.272
3500 24155 24876 0.331
3500 24787 26984 0.283
3500 24675 26772 0.382
