n przestawienia porównania czas
2500 18693 18766 0.193
2500 19160 20270 0.197
2500 18373 18346 0.201
2500 18470 18878 0.193
2500 18502 19858 0.199
2500 19473 20764 0.208
2500 18172 18718 0.208
2500 18316 19428 0.194
2500 18350 19460 0.193
2500 19666 21410 0.206
2500 18388 19407 0.195
2500 18410 18591 0.194
2500 18834 20054 0.202
2500 17964 19602 0.2
2500 18018 18028 0.191
2500 19085 19903 0.196
2500 18640 20375 0.215
2500 18908 21073 0.222
2500 18668 18737 0.282
2500 18196 19600 0.196
2500 18350 19263 0.216
2500 18475 20974 0.203
2500 18688 18483 0.196
2500 18565 19307 0.202
2500 18856 20375 0.199
2500 19153 19061 0.233
2500 18847 20626 0.199
2500 17498 18016 0.186
2500 19197 19847 0.193
2500 18653 18385 0.205
2500 17340 16359 0.178
2500 18703 18503 0.188
2500 18197 18363 0.193
2500 17871 18162 0.206
2500 19089 21444 0.208
2500 18770 20131 0.205
2500 18525 18790 0.194
2500 18793 19482 0.191
2500 17253 17722 0.182
2500 17495 17513 0.176
2500 18565 18736 0.201
2500 18738 18738 0.191
2500 18331 20257 0.249
2500 19100 20326 0.193
2500 18068 17991 0.19
2500 18455 19178 0.192
2500 18385 18892 0.191
2500 19064 19902 0.196
2500 19217 18988 0.201
2500 18553 19979 0.217
2500 19034 19496 0.195
2500 18921 19505 0.214
2500 18945 20121 0.194
2500 19047 21052 0.196
2500 18865 18455 0.188
2500 18474 20928 0.205
2500 18863 18906 0.191
2500 17857 18571 0.198
2500 18877 18143 0.188
2500 18766 19864 0.196
2500 19054 21204 0.203
2500 18494 19290 0.188
2500 18292 18042 0.184
2500 17981 17978 0.19
2500 18621 19781 0.193
2500 19204 19352 0.19
2500 18368 19503 0.188
2500 18770 19720 0.218
2500 18521 20085 0.299
2500 17824 19223 0.187
2500 18675 19274 0.198
2500 18408 18522 0.22
2500 18800 18930 0.205
2500 18511 19826 0.195
2500 19350 19153 0.192
2500 18356 18244 0.191
2500 18304 19047 0.195
2500 18291 18443 0.193
2600 19735 21334 0.227
2600 19478 21206 0.227
2600 19727 19432 0.21
2600 19156 19087 0.203
2600 18476 18542 0.195
2600 19012 21081 0.212
2600 18978 20311 0.219
2600 18625 19683 0.207
2600 19363 21256 0.206
2600 20182 20745 0.212
2600 19540 20814 0.205
2600 18687 18804 0.202
2600 19267 20922 0.233
2600 19420 21951 0.234
2600 19140 20441 0.198
2600 20004 21316 0.24
2600 18590 20877 0.203
2600 19999 20474 0.201
2600 20287 21573 0.218
2600 19512 20181 0.206
2600 19695 20099 0.199
2600 19372 20565 0.201
2600 18796 19460 0.197
2600 19652 19891 0.206
2600 18659 18638 0.191
2600 19228 21555 0.259
2600 19179 19375 0.2
2600 19419 19764 0.202
2600 19781 21437 0.263
2600 18673 18438 0.182
2600 18778 20301 0.203
2600 18956 20745 0.208
2600 19077 18889 0.204
2600 19840 20723 0.21
2600 19760 19992 0.263
2600 18965 19650 0.195
2600 19062 18861 0.2
2600 19524 22304 0.203
2600 19588 20392 0.202
2600 19830 19573 0.196
2600 19331 21356 0.202
2600 19272 19450 0.198
2600 19556 20548 0.198
2600 19412 18716 0.226
2600 18802 19542 0.201
2600 19745 20466 0.201
2600 19414 21372 0.201
2600 18378 19775 0.194
2600 18868 20556 0.209
2600 19340 20045 0.201
2600 20455 21408 0.205
2600 18902 18778 0.193
2600 19065 18579 0.205
2600 19224 20153 0.198
2600 19349 20163 0.2
2600 19657 21031 0.207
2600 19072 19710 0.197
2600 18843 19654 0.201
2600 18905 18807 0.199
2600 19429 19393 0.202
2600 19824 20139 0.2
2600 19916 19239 0.203
2600 18408 18532 0.19
2600 20045 21389 0.202
2600 18071 18052 0.19
2600 18176 19065 0.187
2600 18647 20143 0.201
2600 19710 20447 0.203
2600 20237 19411 0.202
2600 19655 20796 0.207
2600 19046 19049 0.285
2600 18005 17932 0.19
2600 19655 20115 0.197
2600 18899 19639 0.202
2600 19435 20397 0.246
2600 18327 19180 0.202
2600 19058 20276 0.198
2600 18666 21232 0.202
2600 19935 21199 0.202
2600 19094 19894 0.2
2600 20134 20592 0.211
2600 19135 18219 0.188
2600 19292 19141 0.2
2600 19127 18500 0.21
2600 19193 19083 0.251
2600 19415 19838 0.196
2600 18684 20889 0.202
2600 18556 17646 0.213
2600 19305 19375 0.21
2600 19378 20472 0.2
2600 19684 22384 0.213
2600 18483 18615 0.194
2600 19487 20582 0.206
2600 19554 19278 0.195
2600 19763 20471 0.203
2600 18574 19480 0.198
2600 19144 18688 0.199
2600 20330 22578 0.217
2600 19097 19051 0.203
2600 18880 18865 0.211
2700 20302 21401 0.252
2700 19518 20197 0.21
2700 19392 20720 0.197
2700 20276 21813 0.21
2700 19925 21044 0.268
2700 19784 20765 0.205
2700 19780 19467 0.213
2700 20582 21705 0.216
2700 19874 21833 0.218
2700 20353 22437 0.209
2700 20385 22051 0.206
2700 20573 22445 0.235
2700 21100 21117 0.219
2700 19924 20807 0.249
2700 20412 19987 0.214
2700 20567 21159 0.211
2700 18717 20189 0.201
2700 20086 21231 0.206
2700 19223 19834 0.197
2700 19630 19859 0.241
2700 20217 22163 0.211
2700 19295 20904 0.226
2700 19939 21094 0.21
2700 19323 18944 0.194
2700 20203 20808 0.206
2700 19364 19408 0.196
2700 20066 19211 0.2
2700 19556 20182 0.204
2700 20041 22100 0.207
2700 19414 22281 0.206
2700 20342 20172 0.259
2700 20164 20606 0.268
2700 19763 21390 0.208
2700 19961 20712 0.209
2700 20185 20480 0.215
2700 20459 22381 0.209
2700 20520 23036 0.214
2700 20378 21230 0.21
2700 19941 22499 0.209
2700 19259 18900 0.265
2700 20315 19918 0.216
2700 20923 20877 0.244
2700 19565 19697 0.208
2700 19667 21891 0.213
2700 20103 19770 0.216
2700 20279 20917 0.206
2700 20371 21291 0.206
2700 19773 21746 0.214
2700 19467 19374 0.202
2700 20248 22314 0.213
2700 19116 19208 0.2
2700 19683 19897 0.204
2700 19261 20299 0.198
2700 20986 21357 0.208
2700 19387 19495 0.199
2700 19645 21746 0.216
2700 20811 21503 0.215
2700 19947 21253 0.213
2700 19624 19548 0.216
2700 18947 20680 0.205
2700 19296 19694 0.207
2700 21165 23344 0.217
2700 19826 20165 0.202
2700 19634 19675 0.2
2700 19932 21102 0.233
2700 20709 21153 0.207
2700 19594 20120 0.201
2700 20594 20774 0.213
2700 20735 22252 0.209
2700 20500 22078 0.215
2700 20461 21304 0.211
2700 20998 22408 0.277
2700 19465 18729 0.201
2700 19355 20425 0.202
2700 21036 21029 0.21
2700 20464 19983 0.222
2700 19507 21098 0.211
2700 20588 22975 0.213
2700 20060 20857 0.212
2700 20392 22263 0.222
2700 17683 16302 0.187
2700 20374 20412 0.208
2700 21217 21823 0.21
2700 19853 20228 0.199
2700 19936 20217 0.205
2700 19435 20298 0.203
2700 19719 20605 0.212
2700 20452 21534 0.212
2700 20107 21099 0.205
2700 21039 21369 0.211
2700 19710 19927 0.199
2700 20447 21337 0.246
2700 21237 21911 0.207
2700 19907 19908 0.203
2700 19901 19115 0.204
2700 19959 21861 0.212
2700 20198 20924 0.217
2700 19931 20284 0.208
2700 20489 20317 0.211
2700 20067 19730 0.209
2800 20165 21557 0.287
2800 20330 20439 0.259
2800 20860 21519 0.222
2800 19911 19926 0.206
2800 20904 23291 0.219
2800 20887 21252 0.21
2800 21416 21835 0.211
2800 21597 22135 0.204
2800 21561 21329 0.218
2800 20917 23376 0.252
2800 21062 21758 0.218
2800 20772 21846 0.237
2800 21669 21985 0.222
2800 20895 22827 0.212
2800 21366 21073 0.211
2800 20924 21739 0.227
2800 20612 21234 0.276
2800 21744 22675 0.22
2800 20658 23023 0.217
2800 21410 22131 0.219
2800 20720 20160 0.209
2800 21584 23562 0.218
2800 21225 23626 0.219
2800 20474 21721 0.217
2800 19067 21813 0.205
2800 20306 21696 0.216
2800 20025 19827 0.204
2800 20508 22471 0.217
2800 20893 22388 0.213
2800 21481 21251 0.215
2800 21281 20873 0.211
2800 20933 21091 0.211
2800 19723 20836 0.196
2800 21661 22149 0.219
2800 20929 21416 0.206
2800 19888 21681 0.297
2800 21330 20930 0.215
2800 20443 20721 0.205
2800 20557 22786 0.218
2800 20692 20479 0.246
2800 20759 20887 0.207
2800 20002 21088 0.206
2800 20077 20624 0.28
2800 20435 21705 0.214
2800 21353 22188 0.237
2800 21526 20793 0.217
2800 18723 18222 0.211
2800 20484 21773 0.222
2800 21660 22387 0.228
2800 20512 19526 0.241
2800 19702 20314 0.206
2800 19727 21375 0.231
2800 20273 19981 0.207
2800 21177 22633 0.304
2800 20772 21975 0.246
2800 21232 23294 0.22
2800 20756 21208 0.225
2800 21043 21899 0.214
2800 19501 21655 0.213
2800 21324 20780 0.225
2800 19639 19644 0.298
2800 21677 21950 0.307
2800 20643 20503 0.208
2800 21029 21578 0.219
2800 20908 20606 0.217
2800 21141 20730 0.204
2800 20551 20931 0.216
2800 20477 20976 0.211
2800 20935 20595 0.228
2800 18789 20468 0.206
2800 20495 20177 0.221
2800 20949 23258 0.233
2800 20609 21013 0.21
2800 20776 23005 0.222
2800 21079 22100 0.213
2800 20649 20802 0.207
2800 19765 19485 0.201
2800 20714 21270 0.217
2800 20906 21365 0.228
2800 19952 21698 0.213
2800 20699 21514 0.293
2800 20169 20737 0.253
2800 19981 21519 0.241
2800 20728 20222 0.223
2800 20784 22240 0.285
2800 20716 20773 0.21
2800 20835 20856 0.212
2800 20294 19843 0.22
2800 20640 22045 0.217
2800 21390 22110 0.22
2800 20758 22026 0.214
2800 20850 21773 0.21
2800 21701 23053 0.27
2800 21034 23073 0.308
2800 20466 21448 0.247
2800 21071 20757 0.233
2800 20597 20656 0.224
2800 20312 20477 0.227
2800 20950 22166 0.212
2800 20392 20590 0.214
2900 21867 21254 0.223
2900 22167 22929 0.226
2900 22285 21983 0.222
2900 21360 22087 0.217
2900 22598 22858 0.284
2900 21966 22923 0.22
2900 21060 23114 0.253
2900 21387 22841 0.227
2900 21448 20632 0.224
2900 21888 22868 0.304
2900 21807 22456 0.229
2900 21948 21669 0.235
2900 22420 24484 0.228
2900 21654 23749 0.222
2900 21471 22956 0.242
2900 21369 21472 0.216
2900 22062 22784 0.219
2900 22623 24628 0.233
2900 21468 21782 0.218
2900 20550 19574 0.21
2900 21547 20726 0.219
2900 20267 20186 0.203
2900 21788 22807 0.22
2900 21338 21428 0.226
2900 21353 22330 0.235
2900 21614 22653 0.236
2900 22035 23418 0.287
2900 21505 20447 0.287
2900 21443 20881 0.223
2900 21599 23191 0.234
2900 20735 20564 0.225
2900 21812 23051 0.228
2900 20707 21626 0.303
2900 21331 21168 0.24
2900 20909 21769 0.222
2900 20896 22278 0.221
2900 21914 24356 0.234
2900 22423 22836 0.22
2900 22474 24265 0.311
2900 20184 21507 0.217
2900 21888 23235 0.219
2900 21935 21542 0.219
2900 21463 23308 0.247
2900 20392 20565 0.213
2900 21497 22983 0.214
2900 22628 23596 0.246
2900 21249 23281 0.227
2900 22615 23160 0.23
2900 21598 22148 0.231
2900 22094 23380 0.226
2900 20497 22122 0.217
2900 21685 21079 0.229
2900 21304 21672 0.326
2900 22134 22279 0.25
2900 20234 20443 0.222
2900 20869 20656 0.214
2900 20992 21167 0.227
2900 22377 22466 0.236
2900 22337 22034 0.225
2900 21144 21315 0.245
2900 21908 22653 0.222
2900 22156 22070 0.23
2900 21918 22723 0.226
2900 20024 19445 0.206
2900 21510 24059 0.243
2900 22033 22517 0.308
2900 22348 22607 0.231
2900 20818 21125 0.274
2900 22240 22493 0.232
2900 21470 21559 0.221
2900 22030 22049 0.219
2900 20944 21989 0.223
2900 22105 23929 0.339
2900 21765 21167 0.218
2900 20820 19829 0.21
2900 21779 22491 0.224
2900 20874 21491 0.232
2900 20884 22905 0.23
2900 21336 21913 0.235
2900 21514 21267 0.216
2900 21310 23431 0.255
2900 21261 22298 0.237
2900 21448 21184 0.224
2900 22595 23804 0.232
2900 20909 22987 0.225
2900 21005 20530 0.215
2900 21306 23054 0.228
2900 21700 21953 0.218
2900 21034 21741 0.225
2900 21833 23379 0.23
2900 22026 22471 0.233
2900 21880 20739 0.22
2900 21279 20266 0.209
2900 22289 23064 0.23
2900 21535 21914 0.236
2900 21877 25096 0.249
2900 22307 21415 0.219
2900 21286 23002 0.32
2900 22279 24343 0.233
2900 22870 24194 0.247
3000 22988 22528 0.232
3000 22409 21175 0.229
3000 22402 21866 0.255
3000 22188 22103 0.221
3000 23058 23471 0.23
3000 22345 22652 0.224
3000 22892 22941 0.221
3000 22634 22293 0.224
3000 23042 23145 0.23
3000 22542 21384 0.225
3000 21760 21176 0.221
3000 22069 21993 0.225
3000 22316 23000 0.239
3000 20616 22859 0.249
3000 21996 22437 0.237
3000 21638 24002 0.235
3000 22777 23374 0.23
3000 23400 25271 0.236
3000 21837 23564 0.227
3000 21879 24136 0.235
3000 22416 24642 0.248
3000 22075 21981 0.254
3000 21588 24121 0.227
3000 22100 22145 0.229
3000 21845 20964 0.238
3000 22659 24045 0.238
3000 22973 23201 0.234
3000 21395 22544 0.242
3000 21374 22500 0.224
3000 22297 23132 0.224
3000 21368 23036 0.232
3000 21920 24815 0.234
3000 22518 21339 0.22
3000 20419 20460 0.218
3000 22417 25092 0.258
3000 21994 21756 0.228
3000 22460 22375 0.22
3000 22322 24804 0.234
3000 21898 21740 0.223
3000 22272 24638 0.248
3000 22421 25061 0.234
3000 22573 22426 0.227
3000 22322 22737 0.308
3000 22922 25948 0.257
3000 22210 24841 0.239
3000 22489 23582 0.244
3000 20864 20759 0.214
3000 21253 21524 0.225
3000 22709 25318 0.239
3000 21721 22934 0.244
3000 21319 21678 0.229
3000 21219 21791 0.226
3000 21963 22852 0.231
3000 22532 23153 0.239
3000 22453 23563 0.236
3000 20900 21271 0.226
3000 22024 25066 0.232
3000 22267 24617 0.23
3000 22425 24444 0.235
3000 22593 24378 0.235
3000 21377 21233 0.221
3000 21523 22123 0.233
3000 23322 23116 0.24
3000 23160 24355 0.231
3000 22142 23915 0.232
3000 22619 24147 0.233
3000 23086 22773 0.238
3000 23314 26055 0.237
3000 22255 23294 0.236
3000 21832 22901 0.228
3000 21792 21363 0.227
3000 22327 22124 0.229
3000 22039 21529 0.231
3000 22178 24281 0.241
3000 22768 22781 0.233
3000 22634 25249 0.234
3000 22637 24032 0.231
3000 22645 22018 0.227
3000 23010 24241 0.257
3000 22163 21273 0.223
3000 21813 22012 0.226
3000 23287 25980 0.24
3000 21609 20993 0.229
3000 21940 22493 0.235
3000 21579 22979 0.229
3000 21474 24149 0.224
3000 23271 23450 0.231
3000 22459 24314 0.234
3000 22534 22718 0.222
3000 21536 21607 0.216
3000 21525 21947 0.22
3000 20840 21053 0.218
3000 23204 22785 0.238
3000 22124 22217 0.241
3000 22269 24280 0.239
3000 22419 22801 0.227
3000 22652 22432 0.231
3000 21510 20625 0.217
3000 21985 22805 0.228
3000 22534 24235 0.23
3100 22882 22495 0.252
3100 23633 24914 0.254
3100 23992 24177 0.242
3100 23325 22235 0.237
3100 22431 23128 0.239
3100 23557 22769 0.245
3100 22825 22677 0.239
3100 23145 22833 0.283
3100 23350 25591 0.245
3100 22429 23018 0.237
3100 22633 22398 0.226
3100 23565 24096 0.239
3100 21769 24278 0.228
3100 23404 23001 0.251
3100 22335 25071 0.24
3100 22084 22261 0.234
3100 23469 24870 0.252
3100 22936 22429 0.233
3100 23705 25479 0.249
3100 22056 21436 0.317
3100 23126 22873 0.242
3100 23127 22591 0.24
3100 21767 21453 0.22
3100 22815 21859 0.24
3100 23190 24747 0.243
3100 23066 23314 0.239
3100 21957 21728 0.218
3100 22213 21803 0.225
3100 23601 23760 0.291
3100 23505 25831 0.241
3100 23535 23743 0.25
3100 22719 24293 0.262
3100 22927 25733 0.244
3100 23112 25605 0.25
3100 22497 22707 0.246
3100 22739 22914 0.259
3100 22428 22505 0.243
3100 23997 24736 0.252
3100 23354 24782 0.245
3100 23151 25174 0.249
3100 22756 24847 0.266
3100 22980 22798 0.27
3100 23108 25224 0.297
3100 23643 23731 0.267
3100 22420 21247 0.231
3100 22114 24525 0.24
3100 23321 24327 0.237
3100 22661 25284 0.239
3100 23540 23879 0.241
3100 23746 26944 0.263
3100 22410 25848 0.266
3100 23519 24391 0.243
3100 22609 22813 0.239
3100 22873 24685 0.245
3100 22467 23118 0.258
3100 22785 24144 0.244
3100 23650 25266 0.253
3100 23241 22675 0.239
3100 23197 24177 0.248
3100 22960 22614 0.232
3100 22539 22691 0.234
3100 23348 22824 0.253
3100 22641 22946 0.227
3100 23162 23016 0.241
3100 23436 25276 0.234
3100 22785 23218 0.236
3100 20992 20239 0.219
3100 22818 23340 0.246
3100 23351 23623 0.313
3100 23010 24334 0.238
3100 22612 23204 0.24
3100 22269 22814 0.234
3100 22204 22827 0.239
3100 22874 23618 0.293
3100 24066 24251 0.249
3100 23635 24354 0.234
3100 22275 23005 0.233
3100 23191 24612 0.244
3100 23032 25956 0.266
3100 23559 24217 0.246
3100 22696 24692 0.239
3100 23679 24606 0.252
3100 23729 24516 0.256
3100 22482 23214 0.235
3100 23355 24492 0.246
3100 22904 23836 0.232
3100 22483 24596 0.273
3100 23396 25036 0.243
3100 23841 22728 0.235
3100 22963 22518 0.265
3100 22280 21897 0.234
3100 22802 23274 0.238
3100 22769 23881 0.237
3100 23352 22594 0.263
3100 23447 24861 0.276
3100 22688 22406 0.226
3100 24003 24276 0.245
3100 22181 22583 0.228
3100 23477 23533 0.233
3100 22993 24330 0.242
3200 24367 24716 0.281
3200 23609 25486 0.254
3200 24391 25310 0.332
3200 23688 23292 0.243
3200 24709 26051 0.25
3200 23416 23539 0.242
3200 24243 24056 0.246
3200 23967 24804 0.247
3200 24103 22811 0.306
3200 23465 24941 0.347
3200 24075 23889 0.26
3200 23489 25410 0.328
3200 24949 26305 0.255
3200 24189 25305 0.305
3200 23673 26116 0.247
3200 24715 26083 0.256
3200 24076 24370 0.259
3200 23177 23356 0.246
3200 23077 23125 0.246
3200 23960 25786 0.243
3200 23434 23815 0.276
3200 24483 24708 0.255
3200 24065 26149 0.359
3200 24104 23784 0.234
3200 24021 24230 0.243
3200 23868 24688 0.245
3200 23362 24798 0.244
3200 23198 23310 0.24
3200 23501 22983 0.252
3200 24263 24662 0.269
3200 23300 23933 0.233
3200 23283 25277 0.252
3200 24181 26458 0.249
3200 23438 23780 0.253
3200 24933 25188 0.298
3200 22893 23435 0.355
3200 23172 25065 0.259
3200 23331 24509 0.339
3200 23895 24290 0.272
3200 24173 24163 0.297
3200 22527 21829 0.251
3200 23742 24834 0.248
3200 23933 23723 0.239
3200 23843 24741 0.252
3200 24341 24280 0.274
3200 24292 23962 0.246
3200 25215 26914 0.259
3200 25407 27013 0.289
3200 22822 23724 0.3
3200 24424 23652 0.243
3200 23757 22515 0.233
3200 22399 22776 0.223
3200 23879 24018 0.307
3200 23178 23412 0.237
3200 23026 24118 0.237
3200 22547 24418 0.352
3200 23569 23606 0.25
3200 24818 25795 0.263
3200 23044 22128 0.25
3200 23095 24061 0.32
3200 23949 24100 0.254
3200 22971 23829 0.248
3200 22763 23129 0.242
3200 24802 25560 0.255
3200 22968 24108 0.236
3200 23658 24012 0.244
3200 24116 24189 0.286
3200 23788 24401 0.261
3200 24032 25999 0.253
3200 24395 23888 0.245
3200 23191 22716 0.256
3200 24119 23766 0.264
3200 24133 23951 0.254
3200 23012 23041 0.236
3200 23699 24984 0.24
3200 23391 23113 0.255
3200 23525 22896 0.24
3200 24185 26649 0.246
3200 23728 24935 0.248
3200 23990 26450 0.253
3200 24313 27790 0.257
3200 23517 23134 0.251
3200 22246 23537 0.236
3200 24255 25554 0.259
3200 24225 26468 0.259
3200 24853 24958 0.254
3200 24979 26483 0.272
3200 23338 25938 0.252
3200 23700 24953 0.257
3200 24386 26760 0.277
3200 24693 26478 0.242
3200 23816 26055 0.254
3200 23276 24675 0.257
3200 25061 26835 0.253
3200 24679 25460 0.292
3200 24390 24879 0.263
3200 24859 25113 0.267
3200 23752 23528 0.24
3200 22906 24202 0.238
3200 23843 23308 0.251
3300 24286 24966 0.269
3300 24722 26417 0.266
3300 24546 26889 0.26
3300 24217 25409 0.249
3300 24409 25461 0.254
3300 24826 26675 0.252
3300 25332 26489 0.252
3300 24892 27308 0.255
3300 24794 23651 0.27
3300 24525 24904 0.254
3300 25132 25608 0.263
3300 23668 24240 0.244
3300 24423 26066 0.249
3300 24350 24582 0.249
3300 22412 21932 0.228
3300 23648 25806 0.236
3300 25230 27863 0.254
3300 24777 25438 0.254
3300 24156 23371 0.245
3300 23413 26748 0.255
3300 24804 25513 0.274
3300 23477 24895 0.314
3300 24457 25481 0.258
3300 25222 27210 0.262
3300 25627 25663 0.368
3300 24911 27819 0.259
3300 23353 24116 0.242
3300 25493 27776 0.259
3300 24298 24501 0.241
3300 25421 26272 0.258
3300 24829 27395 0.259
3300 25110 25918 0.248
3300 24612 26535 0.257
3300 23046 24309 0.232
3300 25436 26224 0.249
3300 24992 25624 0.256
3300 24821 25534 0.263
3300 25508 26451 0.251
3300 23190 23976 0.237
3300 24444 24786 0.259
3300 24647 25067 0.263
3300 23686 24456 0.281
3300 24897 27107 0.252
3300 23794 26151 0.245
3300 24792 26949 0.259
3300 23165 22587 0.232
3300 25181 25228 0.251
3300 24430 24851 0.318
3300 25275 26732 0.288
3300 23545 22664 0.259
3300 23797 24438 0.247
3300 23532 23196 0.235
3300 24098 23642 0.235
3300 25528 25968 0.276
3300 25650 26729 0.274
3300 24974 27761 0.27
3300 23977 24248 0.254
3300 24920 27304 0.253
3300 24871 25747 0.269
3300 23285 25129 0.242
3300 24796 25452 0.263
3300 24272 25115 0.248
3300 23815 26716 0.353
3300 24753 25547 0.269
3300 24306 24284 0.252
3300 24801 24414 0.267
3300 24568 27503 0.257
3300 22920 23739 0.234
3300 24329 26458 0.246
3300 25015 24282 0.247
3300 23929 24689 0.258
3300 24367 25273 0.251
3300 24544 23692 0.244
3300 25613 26232 0.3
3300 24196 24175 0.255
3300 24267 25729 0.251
3300 24192 23887 0.282
3300 25163 27763 0.257
3300 23934 24963 0.251
3300 24344 26743 0.246
3300 24126 24557 0.245
3300 24530 26657 0.256
3300 24477 23801 0.249
3300 23099 23336 0.235
3300 25793 25358 0.253
3300 24364 24281 0.236
3300 24519 26124 0.261
3300 25148 25817 0.263
3300 24127 24563 0.246
3300 24299 24746 0.242
3300 24149 25253 0.269
3300 25399 27262 0.255
3300 25037 26979 0.25
3300 24244 25421 0.26
3300 24924 24624 0.326
3300 25240 25225 0.296
3300 25005 27504 0.263
3300 24530 26222 0.259
3300 24936 25444 0.259
3300 24836 26546 0.258
3400 25138 24923 0.268
3400 23283 25801 0.254
3400 24831 27116 0.263
3400 25601 25720 0.252
3400 25164 25123 0.271
3400 25881 27478 0.278
3400 26334 27065 0.273
3400 24505 24171 0.264
3400 25148 25967 0.268
3400 24972 27304 0.263
3400 24267 23013 0.245
3400 25460 26319 0.25
3400 25760 25228 0.26
3400 24595 25834 0.261
3400 25743 26951 0.273
3400 24851 25427 0.344
3400 24729 25519 0.262
3400 25013 25288 0.28
3400 25608 24869 0.267
3400 25212 25301 0.308
3400 23215 23371 0.234
3400 26037 28713 0.268
3400 24638 27293 0.26
3400 25711 24889 0.259
3400 24549 27156 0.269
3400 24673 24194 0.267
3400 24239 26122 0.266
3400 24789 26140 0.266
3400 25473 27164 0.276
3400 24605 24389 0.265
3400 25743 26350 0.359
3400 25329 25684 0.304
3400 23929 25424 0.253
3400 24910 24153 0.25
3400 25336 27717 0.264
3400 25732 25321 0.249
3400 25226 26140 0.256
3400 25329 27283 0.26
3400 24915 26670 0.26
3400 24823 25118 0.256
3400 25652 28363 0.278
3400 25489 26861 0.262
3400 25324 27698 0.268
3400 26189 28443 0.265
3400 25329 25349 0.252
3400 24900 25879 0.301
3400 26577 27636 0.26
3400 25984 26717 0.259
3400 24838 24205 0.251
3400 24600 26196 0.244
3400 25302 25083 0.262
3400 25044 24985 0.255
3400 26127 26416 0.26
3400 25205 25393 0.274
3400 24739 26591 0.259
3400 25677 26570 0.257
3400 25367 27781 0.317
3400 25136 25107 0.253
3400 25112 27005 0.312
3400 25726 26302 0.353
3400 24990 25639 0.267
3400 25030 25693 0.275
3400 24776 26271 0.27
3400 25937 25890 0.308
3400 25738 26088 0.344
3400 24866 24453 0.251
3400 24662 25129 0.253
3400 25256 26761 0.26
3400 25313 26159 0.257
3400 24914 27657 0.262
3400 25027 25228 0.261
3400 25005 27321 0.282
3400 25478 25872 0.272
3400 26181 25149 0.3
3400 24540 24951 0.253
3400 25517 27227 0.262
3400 25410 25477 0.257
3400 24354 24065 0.251
3400 24621 24889 0.314
3400 23618 25504 0.251
3400 26546 27947 0.271
3400 24621 24424 0.254
3400 25930 28354 0.282
3400 24475 25837 0.257
3400 25881 26156 0.254
3400 25179 25907 0.362
3400 25360 27128 0.258
3400 25031 27926 0.347
3400 25630 25874 0.365
3400 24868 27697 0.274
3400 25663 24789 0.263
3400 25425 27315 0.261
3400 25047 25961 0.256
3400 24927 26788 0.258
3400 25106 25475 0.251
3400 26024 26771 0.268
3400 25056 25085 0.268
3400 25018 25579 0.265
3400 25210 26587 0.264
3400 25180 25290 0.267
3500 26098 28107 0.296
3500 25191 26981 0.275
3500 26332 26835 0.288
3500 25923 29183 0.272
3500 26162 25484 0.274
3500 25083 26913 0.268
3500 26304 26455 0.272
3500 25603 25802 0.264
3500 25494 26608 0.297
3500 25308 25716 0.254
3500 25776 27193 0.346
3500 26442 27129 0.277
3500 27291 28148 0.269
3500 26358 30298 0.275
3500 25940 27621 0.269
3500 25132 26033 0.258
3500 27488 30567 0.279
3500 26517 26229 0.259
3500 25904 25712 0.263
3500 25746 27265 0.27
3500 27019 26417 0.26
3500 25804 27174 0.263
3500 26283 27745 0.261
3500 26819 26348 0.267
3500 25815 26114 0.268
3500 24603 24142 0.272
3500 24556 23425 0.238
3500 26887 26759 0.277
3500 26762 27580 0.277
3500 26206 28852 0.278
3500 25892 24625 0.266
3500 25258 27040 0.278
3500 25929 29165 0.281
3500 26777 29537 0.281
3500 25129 24509 0.259
3500 25283 25098 0.281
3500 26054 26179 0.26
3500 27073 28184 0.267
3500 26052 25971 0.263
3500 27060 27786 0.285
3500 26544 26904 0.311
3500 25049 25748 0.263
3500 25513 25411 0.26
3500 26359 27696 0.271
3500 25118 24718 0.26
3500 25887 26489 0.263
3500 26419 25793 0.255
3500 26075 24710 0.263
3500 25643 27284 0.275
3500 25478 25637 0.281
3500 26023 28267 0.29
3500 27094 27672 0.27
3500 25988 25858 0.26
3500 24591 23498 0.247
3500 25996 28171 0.296
3500 26504 26159 0.271
3500 26346 28933 0.291
3500 26450 28698 0.273
3500 26156 25458 0.269
3500 25935 25771 0.328
3500 27078 28630 0.278
3500 26751 26312 0.268
3500 25299 24858 0.267
3500 25951 27833 0.287
3500 26776 27659 0.282
3500 25735 26145 0.264
3500 25921 26702 0.289
3500 26472 26382 0.259
3500 26497 26227 0.333
3500 27456 29600 0.275
3500 26581 26915 0.263
3500 25920 24793 0.278
3500 24881 27848 0.254
3500 26074 28946 0.293
3500 26481 27408 0.266
3500 26041 27461 0.261
3500 27244 27550 0.267
3500 26871 29408 0.272
3500 25862 28682 0.311
3500 25267 27487 0.263
3500 25777 28729 0.27
3500 26657 26388 0.269
3500 25857 25957 0.258
3500 25781 26907 0.268
3500 26468 27429 0.276
3500 26987 28019 0.267
3500 25971 25103 0.267
3500 25755 25579 0.264
3500 26085 25297 0.264
3500 26739 28565 0.27
3500 26293 27067 0.266
3500 26532 26457 0.285
3500 25644 25056 0.309
3500 26044 27119 0.274
3500 26530 29731 0.274
3500 26444 27094 0.265
3500 25339 27540 0.278
3500 26198 24828 0.257
