n przestawienia porównania czas
2400 18939 18695 0.193
2400 18877 19579 0.171
2400 19873 19545 0.182
2400 19144 18399 0.169
2400 18809 19609 0.17
2400 18649 18150 0.166
2400 18383 18531 0.168
2400 18152 18021 0.162
2400 19048 19266 0.171
2400 19114 19735 0.175
2400 18871 19034 0.256
2400 18981 19018 0.17
2400 19233 20338 0.18
2400 19053 18075 0.166
2400 19296 18881 0.171
2400 19008 19356 0.171
2400 19017 20299 0.181
2400 19160 18238 0.181
2400 19359 19596 0.188
2400 18756 19436 0.175
2400 19071 18587 0.225
2400 18642 19023 0.205
2400 18903 18444 0.17
2400 19152 19202 0.171
2400 18897 20253 0.176
2400 19370 18802 0.177
2400 19162 19788 0.192
2400 17692 17850 0.173
2400 19010 19167 0.177
2400 19023 18981 0.174
2400 18858 18028 0.212
2400 19364 19377 0.182
2400 18812 19582 0.178
2400 19219 19319 0.172
2400 19280 20943 0.18
2400 18923 18995 0.172
2400 19437 18476 0.172
2400 18573 18568 0.166
2400 18510 18283 0.168
2400 19383 19551 0.186
2400 19004 19799 0.173
2400 18835 18083 0.179
2400 19124 19661 0.2
2400 19586 18681 0.172
2400 18773 19299 0.17
2400 19670 19681 0.175
2400 18987 19857 0.174
2400 18764 19055 0.168
2400 17915 18830 0.164
2400 18852 20089 0.183
2400 19266 19516 0.182
2400 19097 20446 0.182
2400 18684 18615 0.212
2400 19559 18531 0.181
2500 19473 20230 0.179
2500 20095 19591 0.184
2500 19525 19284 0.187
2500 19019 18963 0.168
2500 19729 19775 0.177
2500 19427 17809 0.169
2500 19874 19931 0.2
2500 19817 19571 0.186
2500 19815 21437 0.187
2500 19888 20983 0.189
2500 19296 18764 0.183
2500 19098 18820 0.169
2500 19531 19632 0.189
2500 20056 19855 0.182
2500 20011 18954 0.179
2500 19309 19217 0.171
2500 19593 18547 0.207
2500 18469 20224 0.177
2500 19815 19789 0.182
2500 19958 21864 0.201
2500 19658 19934 0.176
2500 20101 20916 0.182
2500 19474 20005 0.182
2500 19912 21344 0.184
2500 20282 20941 0.189
2500 20192 20022 0.187
2500 20071 20811 0.188
2500 19629 19721 0.182
2500 20283 21238 0.191
2500 19737 20194 0.178
2500 19350 19165 0.206
2500 19940 21243 0.188
2500 19757 21629 0.193
2500 19290 20038 0.179
2500 20137 20146 0.177
2500 19687 20942 0.199
2500 19699 19970 0.179
2500 19279 20373 0.175
2500 19622 19798 0.19
2500 19012 20165 0.215
2500 19686 20488 0.181
2500 20031 19588 0.185
2500 19789 21077 0.185
2500 20195 22283 0.195
2500 19904 19554 0.191
2500 20136 22152 0.196
2500 19440 19549 0.177
2500 19700 19423 0.181
2500 19500 19853 0.184
2500 19665 20724 0.19
2500 19570 19236 0.191
2500 20314 21455 0.192
2500 19659 19709 0.175
2500 19097 19028 0.17
2500 19936 20677 0.198
2500 19907 20988 0.189
2500 20251 19741 0.179
2500 19193 18655 0.2
2500 19818 19599 0.179
2500 19875 21550 0.181
2500 20144 20122 0.193
2500 20149 20939 0.19
2500 19591 20772 0.182
2500 20042 21229 0.182
2500 19476 20230 0.206
2500 20075 20828 0.184
2500 19811 19762 0.176
2500 19648 19769 0.176
2500 19557 20644 0.201
2500 19878 19184 0.18
2500 19953 19996 0.179
2500 19472 19727 0.177
2500 20162 19472 0.179
2500 19415 18758 0.175
2500 19793 19133 0.175
2500 19723 18528 0.173
2500 19702 21322 0.18
2500 20225 20959 0.189
2500 19958 20567 0.181
2500 19834 20135 0.204
2500 20314 21142 0.183
2500 19168 19053 0.186
2500 19224 18186 0.174
2500 20047 21014 0.183
2500 20200 20137 0.179
2500 19933 21287 0.241
2500 19132 18504 0.168
2500 18959 18337 0.167
2500 19743 21495 0.18
2500 19596 19592 0.176
2500 19719 21500 0.23
2500 20258 19333 0.236
2500 20013 20092 0.181
2500 20001 20322 0.187
2500 19599 19094 0.179
2500 20364 21067 0.201
2500 20221 19833 0.182
2500 19903 20723 0.185
2500 19847 19101 0.175
2500 19900 19571 0.181
2600 20254 21639 0.203
2600 20329 20368 0.193
2600 20936 22382 0.204
2600 20881 21144 0.202
2600 20300 20350 0.186
2600 20642 22436 0.189
2600 20923 22278 0.2
2600 20967 20862 0.195
2600 21154 20884 0.196
2600 20496 20738 0.191
2600 20509 21731 0.199
2600 19989 20234 0.186
2600 20804 20723 0.185
2600 20498 22181 0.19
2600 20888 20115 0.184
2600 21056 20117 0.195
2600 20583 21018 0.202
2600 20702 21824 0.194
2600 21045 20569 0.197
2600 20742 22690 0.192
2600 20551 21671 0.186
2600 20689 21681 0.191
2600 20468 21888 0.186
2600 20159 21427 0.186
2600 20575 21834 0.188
2600 19713 20081 0.176
2600 20850 23048 0.192
2600 20764 20962 0.191
2600 21009 21984 0.196
2600 20539 21567 0.186
2600 20703 20627 0.204
2600 20454 20339 0.186
2600 20819 19839 0.268
2600 20992 19925 0.198
2600 19409 20052 0.23
2600 21217 21153 0.256
2600 20463 21140 0.202
2600 20405 22944 0.191
2600 20812 21877 0.187
2600 20389 21604 0.188
2600 20631 21606 0.188
2600 21026 21747 0.189
2600 20037 19836 0.187
2600 20262 20326 0.18
2600 20461 20529 0.191
2600 20383 20593 0.182
2600 20559 22648 0.204
2600 20848 21870 0.189
2600 19210 19295 0.171
2600 20597 20252 0.202
2600 20992 21996 0.19
2600 20028 20492 0.18
2600 20415 20910 0.194
2600 20725 20262 0.19
2600 21042 21170 0.186
2600 19510 19366 0.189
2600 20395 21518 0.191
2600 20434 20096 0.184
2600 20456 21260 0.206
2600 20542 20654 0.188
2600 20840 21650 0.19
2600 19779 19141 0.178
2600 20612 21348 0.193
2600 20340 21804 0.191
2600 20153 21880 0.187
2600 20455 21404 0.192
2600 20638 21685 0.188
2600 21205 20291 0.196
2600 20690 21367 0.189
2600 18896 20790 0.194
2600 19955 19502 0.175
2600 20523 19716 0.178
2600 20667 20960 0.186
2600 20122 20188 0.179
2600 20561 21389 0.186
2600 19713 18860 0.171
2600 20987 20305 0.186
2600 21077 21044 0.187
2600 20856 21109 0.2
2600 20598 20530 0.19
2600 21041 19719 0.195
2600 19949 21615 0.184
2600 18770 19138 0.166
2600 20560 20738 0.198
2600 20626 21190 0.197
2600 19257 18888 0.171
2600 20927 22210 0.192
2600 21231 21490 0.191
2600 19896 19110 0.189
2600 20764 20832 0.186
2600 20479 22026 0.188
2600 20915 20153 0.188
2600 20196 21462 0.189
2600 20760 21730 0.193
2600 20847 21536 0.201
2600 20529 20324 0.205
2600 20695 22206 0.196
2600 20554 20413 0.19
2600 20328 21612 0.19
2600 20716 20643 0.185
2700 20545 22628 0.206
2700 21461 20949 0.198
2700 21143 20811 0.234
2700 21633 21743 0.189
2700 21533 21218 0.191
2700 21447 22575 0.208
2700 22040 22688 0.208
2700 21483 21532 0.208
2700 21753 23464 0.251
2700 21692 21868 0.193
2700 20506 19722 0.184
2700 21611 21428 0.196
2700 21614 21940 0.268
2700 21911 22368 0.2
2700 20270 21544 0.189
2700 20741 22468 0.189
2700 21141 22360 0.199
2700 21674 22302 0.192
2700 21733 21061 0.193
2700 20370 20245 0.183
2700 21639 21540 0.194
2700 21993 22887 0.204
2700 21325 21537 0.189
2700 21507 20784 0.233
2700 21212 23236 0.193
2700 21065 22700 0.195
2700 21134 21986 0.191
2700 20889 20777 0.183
2700 21598 21336 0.191
2700 21691 21740 0.193
2700 21710 20801 0.189
2700 21433 20662 0.188
2700 21473 22989 0.197
2700 20736 21991 0.19
2700 21527 22876 0.191
2700 21609 21725 0.201
2700 20711 19828 0.183
2700 21600 22561 0.197
2700 21678 20803 0.19
2700 21321 21472 0.267
2700 21506 21230 0.196
2700 20424 19576 0.183
2700 21349 21012 0.199
2700 21414 20355 0.189
2700 21335 21058 0.191
2700 21130 21030 0.187
2700 21884 22057 0.196
2700 21706 22775 0.212
2700 20946 20643 0.185
2700 21574 22573 0.196
2700 21649 21591 0.286
2700 21312 20790 0.19
2700 20061 21036 0.191
2700 21409 20362 0.19
2700 22242 22534 0.208
2700 21865 23082 0.207
2700 21393 20699 0.196
2700 21302 20562 0.191
2700 21451 20976 0.205
2700 20837 21713 0.203
2700 21691 23246 0.205
2700 21150 21120 0.188
2700 21670 21496 0.192
2700 21314 22220 0.194
2700 21271 22827 0.194
2700 21276 21070 0.19
2700 21420 21259 0.189
2700 22078 21475 0.222
2700 20293 20006 0.223
2700 21077 21458 0.203
2700 21171 21250 0.189
2700 21476 19892 0.205
2700 20870 21960 0.187
2700 21747 22553 0.199
2700 21448 22009 0.193
2700 21515 19676 0.194
2700 21161 21234 0.197
2700 21198 22497 0.192
2700 21394 20295 0.229
2700 21390 22370 0.199
2700 21427 22645 0.207
2700 21318 22602 0.195
2700 21679 21059 0.188
2700 20461 22201 0.184
2700 21457 22536 0.194
2700 21172 21714 0.185
2700 21302 22107 0.193
2700 20728 20954 0.191
2700 21145 22650 0.193
2700 21315 22103 0.197
2700 21150 21510 0.194
2700 21533 20752 0.209
2700 21621 22170 0.191
2700 21796 21211 0.229
2700 21579 20598 0.217
2700 21577 20932 0.191
2700 21536 21802 0.195
2700 21442 21860 0.199
2700 20960 20178 0.246
2700 21703 21452 0.199
2800 22807 24838 0.262
2800 22283 21641 0.206
2800 22301 22867 0.208
2800 22405 21728 0.199
2800 21957 22605 0.206
2800 22299 22565 0.2
2800 22015 22037 0.194
2800 22484 21783 0.197
2800 22089 22765 0.207
2800 22338 23776 0.203
2800 22311 22698 0.216
2800 22542 21480 0.217
2800 21475 21746 0.198
2800 22167 22928 0.201
2800 21640 23358 0.203
2800 22571 23392 0.202
2800 22119 22844 0.2
2800 22305 23214 0.201
2800 22347 24276 0.227
2800 22180 20899 0.192
2800 21914 22024 0.197
2800 22891 23309 0.205
2800 22897 24221 0.21
2800 22443 23578 0.204
2800 22058 23707 0.201
2800 22588 22755 0.202
2800 21972 21692 0.193
2800 22447 23122 0.209
2800 22767 23654 0.211
2800 21981 22330 0.196
2800 22354 21995 0.196
2800 22240 23329 0.205
2800 22967 23973 0.209
2800 21523 22461 0.196
2800 22517 25003 0.211
2800 22376 20947 0.213
2800 21876 21835 0.192
2800 20982 20343 0.183
2800 20857 19247 0.187
2800 22276 21344 0.194
2800 21851 21658 0.191
2800 22569 22763 0.205
2800 22403 21823 0.297
2800 22867 24472 0.222
2800 21897 22561 0.202
2800 22185 23569 0.205
2800 21939 22522 0.207
2800 21511 22222 0.2
2800 22408 22408 0.201
2800 21970 20803 0.191
2800 21652 20877 0.19
2800 22827 22736 0.215
2800 22362 22383 0.204
2800 21722 21591 0.223
2800 21685 20614 0.202
2800 22251 22523 0.206
2800 21918 21879 0.213
2800 21763 24487 0.226
2800 22330 23139 0.21
2800 21671 20877 0.224
2800 22223 22574 0.245
2800 22276 23007 0.207
2800 22194 24202 0.291
2800 21943 23150 0.205
2800 21878 22214 0.287
2800 22265 24597 0.227
2800 21645 22234 0.2
2800 23149 23009 0.203
2800 22063 22183 0.201
2800 21884 21467 0.229
2800 22732 23558 0.208
2800 22286 21609 0.195
2800 21956 21185 0.193
2800 22686 22409 0.208
2800 22152 22389 0.197
2800 22416 22273 0.201
2800 22163 21866 0.203
2800 22377 22498 0.249
2800 22994 22456 0.2
2800 21656 23411 0.196
2800 22256 21994 0.211
2800 21860 20750 0.197
2800 22651 21637 0.197
2800 22266 23685 0.202
2800 22165 24765 0.224
2800 21973 22953 0.206
2800 22756 23206 0.225
2800 22308 23463 0.203
2800 22059 21515 0.197
2800 21921 22050 0.197
2800 22491 23689 0.206
2800 21799 24333 0.202
2800 22406 22936 0.203
2800 22641 22878 0.21
2800 22443 21128 0.206
2800 22244 23451 0.246
2800 22030 20876 0.212
2800 22746 23657 0.213
2800 22078 22316 0.209
2800 22625 24020 0.205
2900 23115 22677 0.215
2900 23032 24255 0.214
2900 23459 22350 0.203
2900 23372 24927 0.22
2900 23358 25893 0.213
2900 23109 23175 0.207
2900 23251 22629 0.205
2900 23722 22650 0.206
2900 23206 25074 0.21
2900 23096 22473 0.207
2900 23238 23595 0.214
2900 23415 22570 0.213
2900 22990 22040 0.205
2900 22400 22029 0.223
2900 21795 20866 0.195
2900 23025 24197 0.207
2900 23314 25092 0.211
2900 22359 22161 0.196
2900 23542 24167 0.207
2900 23069 22985 0.211
2900 22770 22668 0.209
2900 22673 21780 0.299
2900 22755 22764 0.226
2900 22154 23156 0.204
2900 23307 24969 0.28
2900 22945 23317 0.354
2900 22986 22790 0.278
2900 23789 24747 0.283
2900 21972 21311 0.225
2900 23543 23301 0.233
2900 23035 22449 0.209
2900 23020 21916 0.211
2900 23184 24341 0.219
2900 22958 22539 0.211
2900 23216 22202 0.21
2900 23925 23992 0.227
2900 23576 23945 0.216
2900 23203 22572 0.202
2900 23010 24666 0.209
2900 23356 22935 0.206
2900 23060 23786 0.208
2900 23458 26179 0.215
2900 23367 24083 0.203
2900 23389 22909 0.213
2900 22977 22560 0.203
2900 22978 24154 0.208
2900 22658 21946 0.209
2900 23438 23279 0.207
2900 23283 22203 0.209
2900 23474 22722 0.284
2900 23165 22853 0.216
2900 23301 23554 0.21
2900 22892 23591 0.287
2900 22426 22055 0.267
2900 23301 23822 0.226
2900 22764 21600 0.206
2900 22884 21715 0.26
2900 23183 23859 0.217
2900 23192 22475 0.206
2900 23054 25620 0.213
2900 23117 23720 0.256
2900 23247 24598 0.213
2900 22755 21802 0.209
2900 23073 24351 0.207
2900 23114 25655 0.219
2900 22994 23492 0.216
2900 22598 22378 0.206
2900 22858 24106 0.213
2900 22515 22965 0.209
2900 23057 23850 0.282
2900 22866 23958 0.205
2900 22894 23307 0.218
2900 23319 26022 0.236
2900 22713 22372 0.198
2900 23728 24712 0.214
2900 23170 22988 0.219
2900 23703 23094 0.217
2900 22736 24934 0.224
2900 23378 25480 0.213
2900 22776 23756 0.206
2900 23238 23671 0.22
2900 23592 23612 0.22
2900 22904 22638 0.208
2900 23211 22301 0.205
2900 23171 25283 0.229
2900 23241 24150 0.212
2900 23535 24443 0.213
2900 22641 25185 0.21
2900 23226 22457 0.208
2900 22877 22522 0.21
2900 22971 23496 0.207
2900 22588 21266 0.197
2900 23089 22932 0.215
2900 22715 22132 0.2
2900 23078 24698 0.213
2900 24150 22955 0.21
2900 23422 23848 0.214
2900 23526 24578 0.21
2900 22795 25337 0.207
2900 23326 24765 0.213
3000 23643 24595 0.22
3000 23693 25992 0.23
3000 23474 22151 0.204
3000 23705 23975 0.213
3000 23295 22886 0.205
3000 24341 23287 0.213
3000 23703 24446 0.283
3000 23667 22849 0.213
3000 22555 22486 0.25
3000 23607 22626 0.21
3000 23187 25495 0.216
3000 24350 26321 0.238
3000 23914 26743 0.221
3000 22803 22178 0.201
3000 23985 24568 0.224
3000 23904 24206 0.212
3000 22976 21401 0.197
3000 24074 24385 0.215
3000 23871 25568 0.217
3000 23115 23245 0.208
3000 23681 24773 0.214
3000 23842 23657 0.213
3000 23999 26464 0.229
3000 24202 24112 0.214
3000 22657 23933 0.207
3000 23980 26572 0.218
3000 24162 24099 0.23
3000 23793 23733 0.226
3000 23539 24678 0.224
3000 23936 24063 0.219
3000 24190 23845 0.29
3000 24409 26262 0.253
3000 23950 27126 0.22
3000 23436 23498 0.212
3000 22878 23895 0.207
3000 23876 24492 0.223
3000 23505 23317 0.208
3000 23312 24043 0.208
3000 24092 24471 0.216
3000 23570 23297 0.213
3000 24172 25072 0.216
3000 24138 25099 0.215
3000 24340 24567 0.295
3000 23234 24453 0.246
3000 24641 23838 0.309
3000 24314 24100 0.226
3000 23911 24139 0.231
3000 24035 24858 0.221
3000 23671 24847 0.226
3000 24453 25349 0.229
3000 23890 23061 0.214
3000 23605 22140 0.205
3000 23061 22864 0.204
3000 23438 24305 0.216
3000 23914 26135 0.223
3000 23597 23781 0.211
3000 23242 22900 0.206
3000 23530 23806 0.297
3000 23856 24783 0.215
3000 23943 23577 0.224
3000 23694 22545 0.213
3000 23584 25084 0.215
3000 23994 23874 0.229
3000 23956 25536 0.223
3000 22802 21877 0.219
3000 23582 22462 0.229
3000 23912 23682 0.219
3000 23902 23087 0.213
3000 23960 22980 0.211
3000 23842 23257 0.262
3000 23705 26492 0.225
3000 24412 26027 0.224
3000 22973 22821 0.21
3000 24081 23853 0.213
3000 23998 22929 0.212
3000 24113 23794 0.216
3000 23797 25367 0.216
3000 24339 23941 0.213
3000 24132 24966 0.216
3000 24002 24724 0.215
3000 24071 23973 0.219
3000 23555 23917 0.209
3000 24264 24754 0.222
3000 23532 23306 0.221
3000 23858 24863 0.268
3000 24133 24531 0.231
3000 23351 23311 0.223
3000 23792 22859 0.209
3000 23904 23331 0.222
3000 23613 22660 0.215
3000 23572 22034 0.203
3000 24313 23493 0.217
3000 23721 23394 0.216
3000 23587 24136 0.22
3000 23707 23817 0.226
3000 23830 24433 0.212
3000 24126 24141 0.214
3000 23909 23904 0.217
3000 23707 23179 0.207
3000 24435 24557 0.219
3100 24487 24049 0.229
3100 25022 25635 0.233
3100 25027 25596 0.234
3100 24544 24012 0.227
3100 24913 25801 0.229
3100 24617 26981 0.235
3100 23998 23890 0.246
3100 24537 25910 0.222
3100 24972 25385 0.22
3100 24373 24204 0.223
3100 24585 25763 0.229
3100 24682 25819 0.221
3100 25102 27152 0.263
3100 24212 26297 0.228
3100 24222 24812 0.222
3100 25161 25276 0.228
3100 24664 24421 0.233
3100 24539 24929 0.23
3100 24437 25209 0.258
3100 24503 25960 0.283
3100 25157 26517 0.242
3100 24729 24602 0.244
3100 24802 26085 0.23
3100 23088 22779 0.217
3100 24717 25821 0.232
3100 24793 25977 0.229
3100 24916 23582 0.236
3100 25316 26121 0.238
3100 24312 25170 0.225
3100 24826 24974 0.22
3100 24908 27372 0.228
3100 24771 28046 0.239
3100 24736 25460 0.239
3100 24380 25509 0.242
3100 23589 22641 0.215
3100 24667 24880 0.321
3100 23871 22945 0.305
3100 24606 23309 0.218
3100 24401 23615 0.227
3100 24997 24817 0.283
3100 25045 24567 0.233
3100 24683 27139 0.234
3100 24889 25299 0.229
3100 24820 26731 0.24
3100 24253 23499 0.221
3100 24722 26084 0.236
3100 24522 25127 0.232
3100 24792 27155 0.235
3100 25029 25405 0.237
3100 24382 25405 0.232
3100 25230 26202 0.236
3100 24729 25492 0.234
3100 24988 25866 0.232
3100 24522 26238 0.236
3100 24928 25615 0.241
3100 25056 25183 0.243
3100 24548 23877 0.216
3100 24955 25544 0.265
3100 24826 23580 0.232
3100 24755 24061 0.221
3100 25132 25972 0.23
3100 24316 22384 0.207
3100 24415 23564 0.212
3100 24802 26879 0.241
3100 24059 24107 0.212
3100 23902 23252 0.205
3100 24262 23564 0.211
3100 25188 25452 0.237
3100 25013 23509 0.224
3100 25380 26785 0.344
3100 23855 24287 0.28
3100 24311 24350 0.222
3100 23984 23156 0.225
3100 25340 26555 0.237
3100 24811 26745 0.228
3100 24952 24413 0.22
3100 24376 24657 0.218
3100 24430 23874 0.225
3100 24719 24734 0.251
3100 24963 25342 0.221
3100 24723 25195 0.225
3100 24161 25560 0.227
3100 23783 23714 0.243
3100 24445 23717 0.221
3100 24592 23688 0.219
3100 24638 25304 0.222
3100 25025 24060 0.233
3100 24738 25634 0.221
3100 23900 23067 0.21
3100 24767 24976 0.229
3100 24670 24370 0.223
3100 24051 24846 0.223
3100 24252 24178 0.244
3100 24852 24505 0.219
3100 24493 25708 0.226
3100 24257 25195 0.25
3100 24256 25962 0.292
3100 24353 24703 0.217
3100 23043 25383 0.22
3100 24300 25342 0.219
3200 25768 28552 0.244
3200 25524 26032 0.262
3200 25354 24975 0.234
3200 25516 27761 0.231
3200 25221 27237 0.231
3200 25769 25095 0.237
3200 26195 27364 0.251
3200 25311 26594 0.313
3200 25676 26247 0.228
3200 25697 24853 0.235
3200 25650 25260 0.233
3200 23429 23082 0.284
3200 24061 26074 0.225
3200 24802 26703 0.23
3200 24855 24692 0.252
3200 25673 25889 0.227
3200 24904 25183 0.241
3200 25095 24645 0.307
3200 25779 25845 0.236
3200 25831 24053 0.225
3200 24740 26246 0.224
3200 25311 26669 0.236
3200 25102 26183 0.228
3200 25252 24452 0.223
3200 24828 23915 0.217
3200 25553 26679 0.248
3200 25068 25803 0.234
3200 25675 25276 0.231
3200 25756 27554 0.232
3200 25991 26454 0.255
3200 25651 27099 0.231
3200 25741 26319 0.238
3200 25180 26444 0.239
3200 25555 26254 0.3
3200 25138 23754 0.363
3200 24419 24289 0.228
3200 25947 24757 0.236
3200 25321 25034 0.299
3200 25476 27060 0.294
3200 25935 25326 0.309
3200 25497 26499 0.236
3200 25620 26998 0.245
3200 23680 24525 0.27
3200 25151 24755 0.236
3200 25090 24622 0.226
3200 25467 26277 0.235
3200 24484 24110 0.249
3200 25869 26296 0.245
3200 25505 25803 0.237
3200 25280 24390 0.223
3200 26157 26500 0.231
3200 25674 26103 0.23
3200 25548 26183 0.234
3200 24276 24657 0.217
3200 26054 25930 0.233
3200 25613 28024 0.243
3200 25695 25618 0.261
3200 25586 25554 0.24
3200 25516 26706 0.318
3200 25563 25442 0.238
3200 25489 25143 0.239
3200 26007 26950 0.327
3200 25792 27427 0.246
3200 25167 26570 0.236
3200 25873 26813 0.315
3200 25127 24833 0.223
3200 25282 25763 0.307
3200 24225 24076 0.263
3200 26057 26423 0.244
3200 25702 26195 0.237
3200 25710 27457 0.257
3200 25376 27019 0.233
3200 25490 25234 0.226
3200 25494 24029 0.226
3200 25752 26569 0.231
3200 24700 23583 0.256
3200 25871 25270 0.236
3200 24911 25086 0.256
3200 25201 25395 0.263
3200 25273 24844 0.23
3200 26211 26387 0.231
3200 25338 24853 0.252
3200 24642 25611 0.253
3200 25867 25884 0.241
3200 25457 27435 0.238
3200 23761 22772 0.215
3200 25372 25345 0.233
3200 25375 25825 0.229
3200 25261 25619 0.225
3200 24216 23892 0.214
3200 25395 24638 0.228
3200 25864 27438 0.233
3200 25427 25852 0.226
3200 25910 25999 0.231
3200 24438 25137 0.224
3200 26267 28783 0.246
3200 25335 23870 0.219
3200 24988 23860 0.218
3200 25660 25297 0.23
3200 25308 25218 0.224
3300 25100 25838 0.232
3300 26252 27900 0.245
3300 26235 26424 0.239
3300 26670 26853 0.233
3300 25416 27105 0.223
3300 25379 23970 0.232
3300 26148 25915 0.233
3300 25999 26268 0.262
3300 26844 27071 0.247
3300 26582 26974 0.24
3300 25615 24785 0.235
3300 25286 23894 0.215
3300 26666 29341 0.243
3300 26142 25208 0.234
3300 26375 26863 0.236
3300 26243 28209 0.241
3300 26165 25701 0.231
3300 25998 27904 0.239
3300 26639 28425 0.248
3300 26301 25533 0.23
3300 26126 27336 0.247
3300 26650 26259 0.242
3300 26384 26726 0.255
3300 26236 24739 0.236
3300 26776 25728 0.239
3300 26762 27468 0.258
3300 26255 26726 0.231
3300 26261 27233 0.241
3300 25917 26082 0.228
3300 26523 25648 0.24
3300 25056 24634 0.219
3300 26727 27796 0.241
3300 26377 27458 0.264
3300 25860 26279 0.244
3300 25502 25040 0.224
3300 26246 28091 0.235
3300 26324 27224 0.229
3300 26334 26379 0.236
3300 26816 27612 0.268
3300 26543 29027 0.241
3300 25643 24770 0.221
3300 25806 25321 0.229
3300 26363 25577 0.231
3300 26654 26732 0.243
3300 26054 25016 0.229
3300 26353 27463 0.237
3300 27155 28805 0.246
3300 25913 27853 0.235
3300 26398 25981 0.232
3300 26381 28044 0.239
3300 26202 27684 0.25
3300 26359 27415 0.246
3300 26072 26080 0.227
3300 26342 26800 0.254
3300 25989 26535 0.309
3300 26242 25390 0.236
3300 26211 27620 0.322
3300 26586 25595 0.231
3300 26235 27226 0.236
3300 25541 26368 0.224
3300 26576 27776 0.279
3300 25902 24660 0.226
3300 26440 27667 0.245
3300 26215 28251 0.243
3300 26073 28163 0.255
3300 26372 27371 0.243
3300 25890 27950 0.238
3300 26073 26668 0.239
3300 26420 25943 0.295
3300 26361 26694 0.285
3300 26898 26450 0.237
3300 26868 27190 0.248
3300 26641 27796 0.242
3300 26493 27480 0.24
3300 25870 26524 0.246
3300 26240 25167 0.226
3300 25083 25032 0.231
3300 26430 27568 0.261
3300 26048 27612 0.234
3300 26371 25765 0.24
3300 25766 26585 0.23
3300 26247 26375 0.235
3300 26401 26905 0.229
3300 25872 24577 0.226
3300 26806 26959 0.244
3300 26381 26026 0.232
3300 26516 25391 0.238
3300 26431 27490 0.237
3300 26429 28471 0.239
3300 26221 27642 0.233
3300 26107 26820 0.237
3300 26520 28292 0.255
3300 25976 25151 0.232
3300 26645 27793 0.247
3300 26453 27848 0.238
3300 26556 28457 0.314
3300 26036 25554 0.256
3300 26378 26342 0.232
3300 26454 26132 0.246
3300 25075 25494 0.234
3400 26627 28482 0.319
3400 27465 30286 0.262
3400 26601 26664 0.25
3400 26968 26620 0.237
3400 25231 25598 0.226
3400 27320 25760 0.245
3400 27023 25934 0.24
3400 27740 31356 0.279
3400 27191 26041 0.247
3400 27285 27421 0.249
3400 27020 26341 0.239
3400 27599 28293 0.252
3400 27034 25320 0.245
3400 26550 29702 0.243
3400 27304 29916 0.249
3400 25421 25785 0.32
3400 25816 25096 0.233
3400 27240 25971 0.248
3400 26737 26781 0.28
3400 27338 27179 0.248
3400 26627 28429 0.247
3400 27573 28098 0.249
3400 27558 26768 0.241
3400 27380 27007 0.243
3400 27470 27272 0.247
3400 26379 26902 0.245
3400 26462 26821 0.245
3400 27037 27114 0.288
3400 28082 26707 0.254
3400 27533 26734 0.349
3400 27362 30192 0.345
3400 26868 27430 0.251
3400 25850 26136 0.234
3400 26996 26340 0.242
3400 27119 26627 0.24
3400 27214 27330 0.245
3400 27300 28779 0.244
3400 26688 25863 0.357
3400 26700 26228 0.238
3400 27768 29730 0.249
3400 26820 27655 0.239
3400 26793 26191 0.227
3400 26793 27837 0.235
3400 26970 25393 0.234
3400 27163 27515 0.239
3400 27360 27219 0.244
3400 26812 29113 0.247
3400 27008 26400 0.241
3400 27427 29494 0.249
3400 27340 28918 0.248
3400 26986 27133 0.247
3400 26409 26469 0.237
3400 25591 28037 0.233
3400 27688 30212 0.259
3400 27370 27433 0.255
3400 27245 29082 0.269
3400 27002 27914 0.249
3400 27560 27875 0.329
3400 27076 27711 0.243
3400 27085 27669 0.246
3400 27131 29588 0.283
3400 27157 25698 0.255
3400 27699 27534 0.243
3400 26878 26808 0.253
3400 27619 29119 0.247
3400 27609 26982 0.252
3400 26969 26661 0.24
3400 27020 27315 0.242
3400 26982 27672 0.25
3400 26212 26067 0.278
3400 27481 29941 0.249
3400 26853 29024 0.26
3400 26921 27851 0.338
3400 27186 27775 0.263
3400 27455 26547 0.246
3400 27451 27275 0.245
3400 26598 28913 0.243
3400 27698 30479 0.253
3400 26912 26266 0.243
3400 27184 27479 0.279
3400 26317 27083 0.233
3400 27258 27809 0.242
3400 27910 29692 0.252
3400 27306 27120 0.24
3400 27087 26765 0.26
3400 27484 27836 0.245
3400 27275 28026 0.244
3400 27057 29029 0.324
3400 27663 30042 0.361
3400 27279 27300 0.255
3400 26130 25251 0.306
3400 26973 27219 0.252
3400 27255 26650 0.242
3400 27360 26206 0.245
3400 27232 27847 0.244
3400 27333 26444 0.31
3400 25984 24653 0.234
3400 27489 27323 0.248
3400 27131 29119 0.254
3400 26668 29389 0.251
3500 27958 29722 0.294
3500 28138 28169 0.276
3500 27849 30137 0.272
3500 28198 27447 0.257
3500 27898 28117 0.247
3500 27813 27011 0.247
3500 27954 26648 0.246
3500 28168 27811 0.25
3500 29165 29647 0.259
3500 27214 28102 0.252
3500 28096 28233 0.248
3500 27569 26539 0.25
3500 28443 27633 0.247
3500 28396 28107 0.253
3500 27856 26804 0.244
3500 28688 30436 0.264
3500 28505 28180 0.254
3500 26916 28334 0.241
3500 28048 27953 0.248
3500 27475 26108 0.236
3500 28296 28421 0.327
3500 26279 25860 0.23
