n przestawienia porównania czas
200 1336 1384 0.019
300 1083 1113 0.016
300 2185 2215 0.031
300 1942 1923 0.026
300 2095 2016 0.027
300 2075 2159 0.028
300 1988 2016 0.027
300 2114 2031 0.029
300 2005 2147 0.028
300 2200 2227 0.029
300 1831 2147 0.03
300 2148 2087 0.028
300 1960 2177 0.025
300 2191 2168 0.027
300 2144 2339 0.027
300 2152 2161 0.028
300 2175 2153 0.027
300 2040 2072 0.026
300 1984 2079 0.026
300 2174 2309 0.033
300 1909 1925 0.025
300 2172 2438 0.031
300 2105 2094 0.027
300 1912 1924 0.026
300 1985 2050 0.027
300 1932 1991 0.025
300 2056 2215 0.026
300 2152 2108 0.028
300 2067 2347 0.029
300 2056 2176 0.039
300 2129 2193 0.028
300 1138 1203 0.015
300 1986 1954 0.03
300 2045 2079 0.025
300 1969 2176 0.028
300 2004 2023 0.026
300 2124 2327 0.028
300 2065 2178 0.027
300 2174 2180 0.028
300 1891 1795 0.025
300 2039 2150 0.027
300 2079 2164 0.027
300 2032 2204 0.028
300 1988 2022 0.026
300 2089 2094 0.028
300 2101 2278 0.028
300 2015 2118 0.025
300 2074 2205 0.027
300 2211 2509 0.034
300 2054 1986 0.027
300 2172 2005 0.03
300 1975 2151 0.027
300 2205 2160 0.028
300 2104 2183 0.028
300 1802 1835 0.022
300 2022 2123 0.025
300 1900 1940 0.027
300 2129 2315 0.028
300 1942 1968 0.025
300 2120 2341 0.034
300 2044 2068 0.026
300 1880 1833 0.025
300 2230 2247 0.028
300 2167 2122 0.029
300 2125 2085 0.029
300 2146 2110 0.028
300 2062 2090 0.035
300 1104 1134 0.017
300 2139 2165 0.03
300 2145 2316 0.03
300 2206 2445 0.029
300 2045 2003 0.027
300 2039 2166 0.028
300 2251 2535 0.029
300 2148 2157 0.028
300 1939 1842 0.023
300 2070 2183 0.027
300 2112 2231 0.027
300 2082 2209 0.027
300 2191 2339 0.029
300 2117 2306 0.029
300 2211 2439 0.037
300 1031 1043 0.02
300 2096 2208 0.028
300 1943 2186 0.026
300 2166 2240 0.029
300 1914 1867 0.028
300 2164 2164 0.029
300 2151 2260 0.027
300 2234 2189 0.029
300 2003 1996 0.029
300 2141 2242 0.045
300 1983 1955 0.041
300 2084 2180 0.028
300 2175 2181 0.028
300 2119 2215 0.04
300 1054 968 0.014
300 2043 2149 0.025
300 2121 2441 0.036
300 2074 2151 0.026
300 1997 2138 0.026
400 2681 2840 0.049
400 2938 2879 0.037
400 2676 2737 0.034
400 3001 3073 0.037
400 2790 2748 0.034
400 2844 2907 0.034
400 2837 2895 0.041
400 2584 2583 0.034
400 2900 3042 0.036
400 2804 2779 0.034
400 2792 2723 0.043
400 2857 2819 0.051
400 2782 2783 0.035
400 2960 2913 0.035
400 2967 3052 0.036
400 1479 1424 0.019
400 3008 2960 0.038
400 2654 2563 0.033
400 2769 2816 0.035
400 2924 3052 0.035
400 2706 2875 0.033
400 2543 2298 0.029
400 2900 2979 0.04
400 2802 3105 0.037
400 2804 3039 0.034
400 2610 2771 0.033
400 2653 3166 0.035
400 2775 2722 0.034
400 2743 2882 0.033
400 2871 2951 0.037
400 2812 3104 0.033
400 2755 2933 0.041
400 2829 3084 0.036
400 2682 2692 0.032
400 2786 3025 0.034
400 2706 2874 0.034
400 2860 2718 0.034
400 2944 2982 0.036
400 2793 2734 0.033
400 2804 2949 0.035
400 2791 3020 0.035
400 2755 2644 0.033
400 2876 3015 0.036
400 2984 2936 0.044
400 2703 2763 0.034
400 2796 2859 0.035
400 2907 2890 0.037
400 2856 2878 0.035
400 2832 3065 0.036
400 2830 2851 0.049
400 2674 2830 0.045
400 2766 2931 0.034
400 2675 2977 0.038
400 2850 2911 0.034
400 2676 2957 0.035
400 2638 2620 0.032
400 2775 3040 0.038
400 2923 3126 0.038
400 2992 2852 0.037
400 2969 3096 0.035
400 2804 2950 0.035
400 2825 2745 0.035
400 2943 3058 0.039
400 2740 2665 0.034
400 3024 3131 0.038
400 2868 2840 0.04
400 1508 1630 0.019
400 2856 2730 0.035
400 2794 2987 0.037
400 2790 2962 0.036
400 2768 2813 0.035
400 2628 2794 0.033
400 2741 2784 0.034
400 2805 2809 0.035
400 2720 2725 0.033
400 2757 2659 0.034
400 2740 2828 0.038
400 2934 3111 0.035
400 2444 2412 0.031
400 2990 3081 0.039
400 2974 3044 0.038
400 2804 2818 0.036
400 2997 3040 0.04
400 1562 1543 0.021
400 2781 3034 0.04
400 2794 2823 0.039
400 2814 2951 0.047
400 2731 2713 0.049
400 2793 2774 0.075
400 2763 3015 0.036
400 2767 3097 0.048
400 2851 3038 0.04
400 2776 2915 0.046
400 3026 3017 0.041
400 2927 2951 0.052
400 2703 2870 0.039
400 3034 3070 0.041
400 3131 3161 0.045
400 2590 2618 0.033
400 2445 2322 0.03
500 3551 3657 0.053
500 3402 3547 0.069
500 1846 1754 0.033
500 3829 3959 0.053
500 3789 3830 0.053
500 3601 3420 0.061
500 3663 3523 0.051
500 3266 3353 0.047
500 1922 1925 0.027
500 3709 3792 0.072
500 3307 3500 0.056
500 3567 3710 0.051
500 3487 3906 0.05
500 3407 3649 0.05
500 3623 3583 0.05
500 3521 3812 0.055
500 1883 1791 0.026
500 3569 3668 0.051
500 3531 3483 0.063
500 3672 3795 0.053
500 3287 3222 0.046
500 3600 3879 0.067
500 3507 3512 0.063
500 3586 3726 0.052
500 3713 3767 0.053
500 3527 4037 0.058
500 3617 3908 0.053
500 3490 3396 0.059
500 3581 3666 0.05
500 3451 3292 0.042
500 3691 3808 0.045
500 3368 3309 0.04
500 3539 3575 0.044
500 3538 3669 0.042
500 1890 2205 0.028
500 3448 3582 0.048
500 3202 3652 0.039
500 3476 3770 0.059
500 3358 3483 0.052
500 3612 3779 0.051
500 3612 3724 0.053
500 3394 3486 0.063
500 3480 3497 0.062
500 3506 3648 0.052
500 3502 3669 0.059
500 3241 3268 0.046
500 3583 3842 0.058
500 3483 3540 0.063
500 3239 3130 0.062
500 3796 4259 0.07
500 3588 3632 0.049
500 3522 3581 0.052
500 3534 3538 0.052
500 3680 3924 0.051
500 3615 3804 0.054
500 3760 4212 0.077
500 3604 3957 0.064
500 3497 3759 0.067
500 3656 3954 0.067
500 3550 4020 0.066
500 3567 3462 0.065
500 3231 3125 0.043
500 3591 3563 0.049
500 3671 3934 0.055
500 3329 3414 0.047
500 3346 3770 0.057
500 3445 3521 0.048
500 3414 3709 0.045
500 3407 3372 0.054
500 3455 3553 0.061
500 3658 3768 0.045
500 3599 4070 0.044
500 3416 3678 0.047
500 3530 3639 0.046
500 3546 3656 0.047
500 1827 1829 0.028
500 3645 3670 0.044
500 3485 3403 0.041
500 3479 3474 0.048
500 1845 2016 0.024
500 3709 3862 0.062
500 3325 3507 0.046
500 3474 3831 0.061
500 3391 3471 0.058
500 3783 4108 0.058
500 3744 4188 0.066
500 3497 3534 0.067
500 3539 3724 0.055
500 3275 3528 0.06
500 3506 3748 0.063
500 3458 3696 0.062
500 3394 3376 0.051
500 3423 3737 0.072
500 3359 3667 0.056
500 3108 3171 0.058
500 3545 3670 0.055
500 3639 3887 0.06
500 3640 3677 0.065
500 3732 3600 0.051
500 1915 1909 0.025
600 4034 4236 0.068
600 4188 4295 0.055
600 4380 4747 0.051
600 4386 4628 0.058
600 4221 4678 0.052
600 4333 4319 0.053
600 4192 4261 0.05
600 4135 4103 0.048
600 4009 4165 0.047
600 4237 4407 0.048
600 4295 4057 0.05
600 4169 4577 0.051
600 4453 4439 0.065
600 4249 4209 0.051
600 4556 4673 0.067
600 4077 3859 0.046
600 4350 4273 0.051
600 4087 4044 0.047
600 4191 4597 0.048
600 4093 4237 0.047
600 4579 4424 0.049
600 4479 4848 0.052
600 4068 4127 0.05
600 4061 3950 0.048
600 4186 4547 0.052
600 4321 4412 0.052
600 2182 2117 0.026
600 4148 4136 0.048
600 2202 2525 0.035
600 4112 4367 0.049
600 4222 4346 0.047
600 4377 4762 0.053
600 4156 4427 0.05
600 4486 4524 0.052
600 4226 4443 0.05
600 4214 4324 0.049
600 4171 4165 0.05
600 4224 4173 0.058
600 4098 4076 0.068
600 4284 4523 0.049
600 4265 4243 0.049
600 4130 4199 0.05
600 4264 4155 0.05
600 4414 4341 0.05
600 3954 4314 0.045
600 4231 4543 0.051
600 4060 4005 0.045
600 3997 3973 0.046
600 3785 3796 0.045
600 4445 4719 0.055
600 4208 4339 0.049
600 4201 4314 0.048
600 4210 4294 0.049
600 4309 4468 0.065
600 4314 4280 0.05
600 2039 2086 0.025
600 4265 4735 0.052
600 4304 4233 0.051
600 4082 4536 0.057
600 4323 4729 0.051
600 4317 4270 0.05
600 4180 4909 0.05
600 4111 4346 0.048
600 4219 4317 0.052
600 4457 4489 0.053
600 4269 4650 0.052
600 4182 4625 0.057
600 4266 4588 0.05
600 4014 3959 0.047
600 2269 2464 0.027
600 4033 4239 0.048
600 3886 4347 0.048
600 4366 4532 0.048
600 3696 4135 0.044
600 4222 4386 0.052
600 4306 4409 0.05
600 4195 4465 0.065
600 4383 4383 0.06
600 4299 4527 0.052
600 4156 4138 0.047
600 4192 4278 0.049
600 4326 4150 0.052
600 4277 4826 0.052
600 4238 4293 0.05
600 4402 4267 0.049
600 2333 2640 0.028
600 4232 4426 0.05
600 4296 4654 0.05
600 4478 4774 0.051
600 4516 4923 0.054
600 4135 3944 0.055
600 4234 4336 0.051
600 4384 4376 0.051
600 4182 4300 0.052
600 4079 3966 0.048
600 4360 4333 0.067
600 4436 4461 0.052
600 4216 4397 0.052
600 4113 4130 0.049
600 4023 4303 0.046
700 5213 5164 0.06
700 4643 4419 0.059
700 5073 5025 0.065
700 2688 2885 0.032
700 5078 5227 0.058
700 2611 2463 0.03
700 4833 4738 0.058
700 5025 5182 0.074
700 5309 5819 0.064
700 4840 4973 0.056
700 5122 5802 0.056
700 4975 5260 0.058
700 5013 5198 0.059
700 5088 5009 0.057
700 5256 5197 0.058
700 5150 5169 0.06
700 4726 4697 0.051
700 5016 5046 0.059
700 5283 5720 0.063
700 4579 4801 0.052
700 5093 5408 0.06
700 5349 5808 0.061
700 5197 5361 0.06
700 5476 5863 0.06
700 4978 5182 0.057
700 5076 5715 0.06
700 5064 4898 0.056
700 5115 4945 0.06
700 4834 5092 0.055
700 5080 5375 0.062
700 4721 5000 0.054
700 4738 4716 0.055
700 5011 5423 0.059
700 4947 4751 0.056
700 5187 5106 0.059
700 5436 5502 0.067
700 5100 5375 0.061
700 5099 5662 0.059
700 2627 2728 0.032
700 4811 4700 0.06
700 5180 5478 0.062
700 4992 5290 0.058
700 4913 5441 0.06
700 4907 5272 0.059
700 5189 5241 0.059
700 5454 5607 0.061
700 4726 4922 0.062
700 5088 5353 0.057
700 4999 5121 0.06
700 5158 5424 0.066
700 5015 5455 0.057
700 4722 4859 0.053
700 4787 5444 0.08
700 4835 5011 0.056
700 4857 4796 0.059
700 4970 5295 0.076
700 4798 5391 0.057
700 4758 5261 0.056
700 2701 2498 0.033
700 5039 5355 0.059
700 4924 5722 0.062
700 4683 4862 0.054
700 5004 5201 0.057
700 5005 5206 0.061
700 2690 2630 0.032
700 5006 5168 0.057
700 5149 5379 0.058
700 5283 5710 0.063
700 5256 5514 0.06
700 5037 5598 0.056
700 5119 5454 0.061
700 5128 5327 0.059
700 5076 5157 0.057
700 5113 5422 0.07
700 4990 5442 0.058
700 5020 5223 0.058
700 4669 4464 0.051
700 5288 5544 0.061
700 5159 5262 0.057
700 5215 5261 0.064
700 5000 4899 0.068
700 4996 5572 0.057
700 5172 5237 0.059
700 5022 4991 0.069
700 5121 5004 0.064
700 4902 5110 0.059
700 5112 5534 0.06
700 5015 4786 0.057
700 4848 4800 0.055
700 4997 5136 0.058
700 5212 5487 0.062
700 5226 5238 0.074
700 5113 5797 0.062
700 5128 5476 0.071
700 4765 5147 0.056
700 4933 5399 0.06
700 4867 5002 0.057
700 4932 5033 0.055
700 5060 5125 0.061
700 4993 5284 0.06
800 5826 6700 0.073
800 5703 6073 0.067
800 5774 6043 0.068
800 5467 5516 0.062
800 5781 6355 0.065
800 3028 3218 0.036
800 5514 5821 0.067
800 5570 5645 0.065
800 5648 5624 0.063
800 5696 5478 0.088
800 5938 5920 0.069
800 5698 5791 0.063
800 5721 5557 0.07
800 5566 5826 0.066
800 5501 5332 0.062
800 6085 6132 0.07
800 5881 6295 0.069
800 5733 6270 0.067
800 5714 6040 0.067
800 5857 6306 0.087
800 6031 6379 0.067
800 5760 6479 0.067
800 5630 6000 0.062
800 5593 6096 0.063
800 6064 6287 0.066
800 6094 6392 0.087
800 5891 6269 0.067
800 5697 6040 0.084
800 6098 6343 0.068
800 5215 5847 0.062
800 5585 5985 0.065
800 5795 6288 0.065
800 5474 5848 0.064
800 5495 5649 0.066
800 5662 5943 0.065
800 5746 5733 0.065
800 5787 5859 0.067
800 5682 5637 0.065
800 5697 5642 0.063
800 6065 6377 0.069
800 5493 5937 0.065
800 5959 6196 0.067
800 5815 6592 0.07
800 5549 5850 0.064
800 5721 6273 0.064
800 5912 5973 0.067
800 5725 6576 0.071
800 5662 5887 0.065
800 5714 5999 0.064
800 5627 6186 0.072
800 5794 6019 0.07
800 5799 6098 0.067
800 5648 5677 0.063
800 5696 6018 0.067
800 5837 5728 0.063
800 5875 6069 0.076
800 5790 5934 0.067
800 5791 5880 0.064
800 5969 5771 0.066
800 5918 6260 0.092
800 5886 5771 0.077
800 5606 5666 0.071
800 5541 5411 0.062
800 5871 6152 0.068
800 5684 6398 0.071
800 5781 5813 0.065
800 6066 6282 0.069
800 5322 5270 0.072
800 5853 6042 0.065
800 5730 5646 0.066
800 5825 6000 0.066
800 5818 6389 0.067
800 5688 5827 0.067
800 5790 5905 0.065
800 5687 6098 0.066
800 5534 5782 0.066
800 5644 5533 0.064
800 5537 5787 0.066
800 5729 6215 0.07
800 6034 5753 0.07
800 5408 5444 0.064
800 5687 5491 0.071
800 5674 5790 0.066
800 5826 6270 0.064
800 6080 6457 0.068
800 5686 6337 0.064
800 5441 5419 0.062
800 5630 5683 0.083
800 5731 5562 0.061
800 5937 6199 0.071
800 5685 5950 0.069
800 5807 6123 0.065
800 3004 3344 0.036
800 5945 6089 0.068
800 5907 6303 0.068
800 5853 6284 0.067
800 5672 5722 0.067
800 5634 6503 0.066
800 5152 5212 0.061
800 6011 5955 0.076
900 6053 6175 0.079
900 6688 7285 0.084
900 6328 6875 0.075
900 6444 6836 0.076
900 6343 6983 0.075
900 6588 6701 0.076
900 6608 6355 0.07
900 6197 6514 0.069
900 6292 6538 0.073
900 6284 6514 0.071
900 6374 6486 0.09
900 6261 6725 0.073
900 6469 7202 0.074
900 6480 7167 0.074
900 6222 6187 0.072
900 6729 7695 0.088
900 6574 6858 0.071
900 3371 3822 0.041
900 6520 6661 0.071
900 6526 6827 0.078
900 6608 6982 0.076
900 6362 6635 0.069
900 6423 6570 0.071
900 6750 7276 0.075
900 6457 6565 0.108
900 6781 6654 0.075
900 6345 6636 0.079
900 6198 6457 0.073
900 6696 7184 0.074
900 6166 6342 0.073
900 6595 7069 0.082
900 6529 7116 0.073
900 6390 6544 0.072
900 6391 6987 0.091
900 6415 6144 0.07
900 6649 6885 0.08
900 6400 6527 0.072
900 6775 7204 0.079
900 6707 7044 0.073
900 6839 6638 0.082
900 3085 3706 0.036
900 6431 6682 0.086
900 6545 7032 0.072
900 6703 6779 0.077
900 6684 7429 0.076
900 6806 6994 0.078
900 6793 7036 0.087
900 6345 6305 0.071
900 6411 6211 0.073
900 6286 6568 0.075
900 6632 6910 0.078
900 6887 7390 0.081
900 6343 7007 0.079
900 6784 6912 0.072
900 6694 6981 0.087
900 6851 6943 0.09
900 6566 6884 0.085
900 6351 6893 0.105
900 6657 6806 0.084
900 6388 7193 0.076
900 6371 6231 0.071
900 6755 6988 0.076
900 6040 6425 0.074
900 6535 6663 0.076
900 6441 6747 0.074
900 6247 6679 0.074
900 6705 7341 0.075
900 6660 6722 0.075
900 3496 3434 0.039
900 6532 6786 0.077
900 6555 7690 0.082
900 5958 6359 0.077
900 6357 7114 0.081
900 6556 6672 0.1
900 6656 6539 0.074
900 6727 6579 0.076
900 6209 6109 0.092
900 6387 6520 0.074
900 6502 6563 0.087
900 6191 6276 0.088
900 6449 6648 0.09
900 6462 6437 0.081
900 6658 6672 0.09
900 6882 7198 0.097
900 6400 6998 0.105
900 6609 7267 0.084
900 6660 7201 0.103
900 6360 6675 0.09
900 6491 6685 0.072
900 6083 6025 0.101
900 6813 7124 0.086
900 6783 6751 0.091
900 6632 7268 0.115
900 6518 6670 0.076
900 6664 6601 0.083
900 6494 6824 0.072
900 6567 6855 0.08
900 6197 6582 0.093
900 6692 6985 0.076
900 6614 6788 0.094
1000 6783 6786 0.079
1000 7510 7990 0.119
1000 7348 7766 0.086
1000 7317 7341 0.082
1000 6966 7729 0.107
1000 7366 7869 0.097
1000 7156 7232 0.093
1000 6827 7023 0.091
1000 7365 7290 0.081
1000 6834 6873 0.076
1000 7504 8075 0.094
1000 7627 8614 0.103
1000 6923 7260 0.081
1000 7452 7163 0.081
1000 7482 8027 0.085
1000 7037 7764 0.079
1000 7067 7627 0.08
1000 7557 7443 0.082
1000 7423 8004 0.08
1000 6815 6776 0.075
1000 7472 7861 0.084
1000 7061 7607 0.078
1000 6973 7513 0.078
1000 6680 6731 0.074
1000 6915 7091 0.079
1000 7280 7484 0.083
1000 3724 3419 0.041
1000 7090 8061 0.081
1000 7522 7838 0.081
1000 7228 7769 0.084
1000 7286 7923 0.08
1000 7455 8039 0.088
1000 7341 7560 0.085
1000 7411 8398 0.085
1000 7191 7231 0.082
1000 7417 7852 0.086
1000 7201 7531 0.088
1000 7679 8237 0.085
1000 7200 7746 0.082
1000 6878 7466 0.079
1000 7398 8238 0.084
1000 7403 7466 0.084
1000 6855 7682 0.078
1000 7372 7133 0.077
1000 7040 7650 0.083
1000 7190 7600 0.082
1000 7016 7693 0.081
1000 7136 7014 0.092
1000 7252 7119 0.087
1000 6815 6686 0.077
1000 7330 7213 0.081
1000 7048 7364 0.079
1000 7048 7234 0.079
1000 7076 7376 0.079
1000 7095 7119 0.079
1000 7082 7048 0.08
1000 6997 7222 0.077
1000 7055 7519 0.083
1000 7586 7831 0.11
1000 7021 6874 0.08
1000 7207 7829 0.078
1000 7208 7189 0.08
1000 7274 7301 0.085
1000 7027 7144 0.118
1000 7283 8138 0.093
1000 7220 7617 0.081
1000 7180 7442 0.085
1000 7080 7870 0.082
1000 7420 7974 0.083
1000 7182 7132 0.076
1000 7522 7434 0.081
1000 7208 7581 0.081
1000 7198 7722 0.099
1000 7280 7190 0.093
1000 7058 7586 0.079
1000 7445 7391 0.083
1000 7075 7511 0.08
1000 6962 6623 0.076
1000 7356 8188 0.087
1000 7030 7209 0.082
1000 7068 7459 0.081
1000 7361 8464 0.097
1000 7372 7723 0.088
1000 7530 7723 0.083
1000 3913 3978 0.045
1000 6625 6982 0.073
1000 7303 8069 0.087
1000 7439 7902 0.08
1000 7477 7580 0.085
1000 7306 6841 0.088
1000 6620 7204 0.079
1000 6989 6950 0.084
1000 6983 7063 0.079
1000 6946 6896 0.078
1000 3888 4079 0.044
1000 7054 6827 0.077
1000 6764 7391 0.078
1000 7317 8086 0.085
1000 7264 7372 0.085
1000 7517 8283 0.091
1100 8162 8586 0.092
1100 8200 9150 0.112
1100 7622 7690 0.088
1100 8085 8259 0.094
1100 7838 9039 0.092
1100 7759 8356 0.085
1100 8086 7910 0.087
1100 8021 8531 0.09
1100 7766 8928 0.085
1100 4176 4463 0.046
1100 7885 7507 0.086
1100 7478 8488 0.085
1100 7656 8314 0.083
1100 7965 8244 0.089
1100 7936 8136 0.088
1100 7955 8475 0.094
1100 7767 8881 0.089
1100 7806 8449 0.089
1100 7965 8176 0.087
1100 8175 8609 0.118
1100 8315 9113 0.093
1100 7685 7828 0.085
1100 7915 8064 0.085
1100 7908 8081 0.103
1100 7762 7842 0.089
1100 8023 7926 0.088
1100 8105 7900 0.086
1100 8120 8020 0.087
1100 7303 7106 0.087
1100 7992 8422 0.106
1100 7580 7429 0.1
1100 8159 8822 0.108
1100 7902 7404 0.085
1100 8030 7675 0.085
1100 7557 7990 0.086
1100 8232 8534 0.093
1100 8170 8879 0.093
1100 8319 8200 0.086
1100 7609 8603 0.082
1100 8040 7851 0.088
1100 7815 8006 0.092
1100 7150 7912 0.08
1100 3717 3354 0.038
1100 7737 8100 0.083
1100 7858 8387 0.085
1100 8157 8637 0.09
1100 7579 7869 0.085
1100 8127 8286 0.101
1100 7685 7844 0.089
1100 7753 7701 0.118
1100 8174 8343 0.091
1100 8378 8647 0.09
1100 8263 8133 0.089
1100 8078 8057 0.129
1100 7819 8697 0.091
1100 7870 8393 0.124
1100 7897 7699 0.089
1100 7886 7809 0.088
1100 7874 8164 0.088
1100 8232 8179 0.099
1100 8207 8751 0.102
1100 7225 7858 0.079
1100 7935 8477 0.097
1100 7513 8654 0.09
1100 8082 8999 0.096
1100 7613 7253 0.08
1100 7429 7135 0.079
1100 8000 8827 0.087
1100 7849 7869 0.085
1100 7741 8097 0.119
1100 7998 7790 0.097
1100 7799 8427 0.09
1100 7970 7823 0.085
1100 7874 8158 0.09
1100 7983 8109 0.089
1100 8041 8067 0.09
1100 7753 8311 0.092
1100 8239 7988 0.09
1100 7644 7287 0.083
1100 8404 8632 0.116
1100 8111 8349 0.093
1100 8240 8338 0.122
1100 7668 8077 0.085
1100 4212 3931 0.046
1100 8031 8072 0.093
1100 7995 9109 0.094
1100 7546 7618 0.08
1100 8205 8049 0.12
1100 7694 8043 0.085
1100 7704 8456 0.089
1100 4175 4827 0.047
1100 8195 9047 0.095
1100 7826 7557 0.098
1100 8208 7989 0.105
1100 4190 3924 0.072
1100 7964 7709 0.09
1100 8337 9020 0.095
1100 7565 7453 0.084
1100 7886 7905 0.111
1100 8082 8340 0.092
1200 9032 9171 0.118
1200 9256 9936 0.108
1200 8838 8841 0.103
1200 8405 9104 0.095
1200 8569 9232 0.102
1200 8805 9873 0.1
1200 8240 8979 0.091
1200 8457 9587 0.097
1200 9007 8861 0.097
1200 8899 9225 0.095
1200 8075 8468 0.085
1200 8377 9334 0.125
1200 8855 8878 0.106
1200 9013 9025 0.1
1200 9087 9437 0.127
1200 8820 8797 0.104
1200 8915 9189 0.098
1200 8165 8238 0.089
1200 8706 8908 0.096
1200 8543 8197 0.11
1200 8303 8260 0.088
1200 8976 9103 0.094
1200 8877 9084 0.128
1200 8972 9193 0.137
1200 8449 8920 0.093
1200 8487 9214 0.094
1200 8818 8340 0.096
1200 8368 8962 0.093
1200 4644 4904 0.066
1200 8598 8811 0.096
1200 8839 9403 0.096
1200 8859 9330 0.098
1200 8549 8730 0.111
1200 8350 8703 0.092
1200 8686 8149 0.096
1200 7979 8559 0.09
1200 4578 4180 0.049
1200 8391 8473 0.091
1200 8730 8889 0.126
1200 8552 9018 0.099
1200 9090 9405 0.101
1200 8846 8785 0.093
1200 8679 9304 0.095
1200 8656 9019 0.1
1200 8225 8557 0.122
1200 8817 8885 0.124
1200 8622 8832 0.098
1200 8077 7789 0.091
1200 8475 8452 0.095
1200 8478 8828 0.123
1200 8423 9468 0.154
1200 8380 8752 0.095
1200 8553 8766 0.093
1200 9044 9790 0.096
1200 8724 8857 0.108
1200 8964 8761 0.101
1200 8501 8161 0.091
1200 8712 9271 0.1
1200 8670 8786 0.107
1200 8813 9161 0.105
