n przestawienia porównania czas
200 1134 1156 0.017
200 1389 1541 0.023
200 1249 1391 0.021
200 1273 1276 0.022
200 1316 1395 0.022
200 1223 1348 0.023
200 1343 1475 0.022
200 1244 1279 0.02
200 1412 1433 0.022
200 1321 1505 0.021
200 1288 1383 0.021
200 1312 1357 0.02
200 1362 1455 0.025
200 1368 1363 0.023
200 1342 1475 0.021
200 1437 1567 0.023
200 1331 1436 0.021
200 1242 1425 0.021
200 1203 1265 0.022
200 1309 1325 0.024
200 1297 1286 0.02
200 1203 1170 0.019
200 1252 1376 0.02
200 1364 1457 0.022
200 1328 1407 0.021
200 1324 1431 0.021
200 1311 1408 0.025
200 1382 1516 0.022
200 1300 1291 0.021
200 1405 1456 0.021
200 1351 1449 0.023
200 1222 1336 0.019
200 1394 1662 0.022
200 1319 1453 0.021
200 1403 1473 0.022
200 1311 1446 0.021
200 1263 1428 0.021
200 1236 1478 0.02
200 1255 1328 0.02
200 1350 1410 0.022
200 1340 1529 0.021
200 1226 1172 0.019
200 1278 1364 0.021
200 1350 1413 0.026
300 1954 2171 0.032
300 1821 1774 0.029
300 1830 1833 0.03
300 1916 2046 0.03
300 1986 2013 0.037
300 1750 2019 0.035
300 1826 1795 0.03
300 1913 1897 0.028
300 1940 2101 0.029
300 2012 2069 0.029
300 2015 2245 0.031
300 1903 1941 0.098
300 2044 2242 0.03
300 2080 2136 0.031
300 2020 2104 0.03
300 2077 2281 0.032
300 1813 2095 0.035
300 1844 1960 0.03
300 2054 2259 0.031
300 1872 1908 0.028
300 1957 2112 0.029
300 2105 2318 0.031
300 1967 2042 0.027
300 2083 2337 0.032
300 2089 2194 0.03
300 1976 2281 0.03
300 2057 2135 0.032
300 1961 2162 0.04
300 1897 2122 0.028
300 1928 2063 0.029
300 1776 2021 0.027
300 2007 2126 0.029
300 1981 2270 0.032
300 2076 2263 0.032
300 1973 2099 0.028
300 1999 2054 0.03
300 2034 2342 0.031
300 2101 2031 0.03
300 1952 2108 0.031
300 1990 2160 0.041
300 1937 2161 0.03
300 2047 2344 0.031
300 2127 2140 0.031
300 2038 2232 0.032
300 2011 2261 0.031
300 1837 2145 0.027
300 2021 2242 0.037
300 2137 2346 0.033
300 2031 2304 0.031
300 2023 2088 0.031
300 1985 2240 0.031
300 2052 2431 0.031
300 2078 2102 0.033
300 1755 1719 0.024
300 1935 2162 0.029
300 1844 1972 0.034
300 1852 2127 0.028
300 1997 2102 0.03
300 2020 2304 0.035
300 2053 2330 0.031
300 1997 2211 0.031
300 2083 2384 0.033
300 1931 1894 0.028
300 1880 2002 0.028
300 1849 1817 0.027
300 1960 1931 0.028
300 2088 2326 0.029
300 1925 2123 0.03
300 1912 2027 0.03
300 2031 2252 0.031
300 2145 2398 0.031
300 2052 2049 0.029
300 2017 2109 0.03
300 2055 2117 0.032
300 1917 2075 0.029
300 2051 2264 0.031
300 2008 2092 0.03
300 1890 1996 0.028
300 2053 2343 0.037
300 1947 2228 0.03
300 2033 2058 0.038
300 1859 1846 0.033
300 1990 2081 0.038
300 2041 2180 0.03
300 1984 2114 0.03
300 2101 2346 0.033
300 1966 2256 0.03
300 1971 2172 0.029
300 2000 2384 0.03
300 2043 2130 0.036
300 2031 2249 0.034
300 1962 2038 0.032
300 1961 2247 0.029
300 2004 2142 0.029
300 1862 2208 0.028
300 2172 2355 0.041
300 2022 2095 0.033
300 1744 1833 0.029
300 1950 1975 0.03
300 1965 2310 0.029
400 2856 2976 0.041
400 2712 2959 0.041
400 2761 2978 0.046
400 2682 2845 0.04
400 2642 2730 0.037
400 2317 2481 0.031
400 2793 3010 0.071
400 2611 2645 0.035
400 2685 2919 0.044
400 2600 2711 0.037
400 2697 2598 0.048
400 2678 2725 0.042
400 2681 2849 0.043
400 2469 2524 0.036
400 2835 2890 0.039
400 2645 2678 0.037
400 2744 3167 0.043
400 2839 3002 0.041
400 2566 2660 0.037
400 2352 2454 0.032
400 2694 2880 0.04
400 2550 2739 0.036
400 2612 2929 0.036
400 2577 2697 0.036
400 2501 2785 0.035
400 2892 2850 0.039
400 2713 2674 0.039
400 2749 2657 0.037
400 2618 2668 0.037
400 2825 3260 0.06
400 2639 3013 0.039
400 2641 2953 0.04
400 2705 2839 0.038
400 2639 3060 0.038
400 2833 3003 0.052
400 2461 2643 0.034
400 2648 3198 0.037
400 2545 2758 0.037
400 2572 2871 0.037
400 2774 2807 0.039
400 2683 2732 0.038
400 2644 2944 0.039
400 2718 2780 0.038
400 2477 2656 0.035
400 2773 2951 0.036
400 2632 2953 0.038
400 2381 2398 0.035
400 2552 3011 0.039
400 2684 2825 0.038
400 2682 2878 0.039
400 2537 2728 0.047
400 2641 2649 0.037
400 2691 2804 0.036
400 2800 3039 0.038
400 2592 2965 0.038
400 2570 2537 0.037
400 2755 2952 0.049
400 2893 3108 0.041
400 2660 2612 0.04
400 2661 2895 0.037
400 2793 2958 0.045
400 2545 2539 0.035
400 2868 3126 0.039
400 2731 2865 0.04
400 2693 2932 0.04
400 2686 2947 0.038
400 2628 3017 0.045
400 2706 2971 0.04
400 2597 2972 0.038
400 2706 2976 0.043
400 2637 2871 0.038
400 2627 2715 0.037
400 2681 2752 0.036
400 2667 2603 0.038
400 2815 3122 0.038
400 2637 2825 0.037
400 2857 3301 0.057
400 2673 2700 0.036
400 2579 2780 0.036
400 2723 3081 0.04
400 2730 2885 0.042
400 2438 2562 0.036
400 2384 2651 0.038
400 2769 2903 0.045
400 2755 2871 0.041
400 2645 2803 0.042
400 2711 2810 0.044
400 2626 2646 0.052
400 2683 3111 0.042
400 2740 2954 0.044
400 2739 2969 0.052
400 2760 2848 0.044
400 2650 2841 0.041
400 2598 2796 0.044
400 2529 2697 0.041
400 2576 2742 0.074
400 2563 2832 0.055
400 2586 2973 0.039
400 2806 2963 0.041
400 2555 2833 0.039
500 3340 3542 0.055
500 3173 3391 0.063
500 3314 3537 0.069
500 3407 3752 0.07
500 3543 3915 0.06
500 3217 3352 0.061
500 3312 3518 0.073
500 3149 3065 0.049
500 3353 3793 0.07
500 3342 3683 0.051
500 2921 2846 0.043
500 3340 3622 0.052
500 3433 3758 0.055
500 3347 3700 0.067
500 3335 3267 0.051
500 3411 3806 0.057
500 2938 3077 0.049
500 3491 3398 0.055
500 3639 3863 0.073
500 3329 3321 0.07
500 3336 3387 0.064
500 3413 3685 0.055
500 3463 3612 0.072
500 2894 2954 0.058
500 3134 3203 0.071
500 3551 3666 0.067
500 3310 3306 0.05
500 3614 3721 0.05
500 3128 3518 0.051
500 3287 3367 0.047
500 3468 3790 0.049
500 3497 3952 0.05
500 3333 3584 0.047
500 3377 3283 0.045
500 3286 3819 0.045
500 3255 3204 0.043
500 3555 3955 0.05
500 3340 3499 0.07
500 3470 3908 0.061
500 3260 3633 0.058
500 3134 3211 0.055
500 3523 3768 0.056
500 3231 3577 0.053
500 3438 3730 0.056
500 3421 3720 0.067
500 3343 3385 0.065
500 3236 3585 0.067
500 3314 3575 0.062
500 3227 3377 0.058
500 3553 3733 0.063
500 3195 3205 0.065
500 3382 3579 0.069
500 3401 3605 0.057
500 3496 3468 0.056
500 3364 3500 0.066
500 3536 3990 0.07
500 3179 3484 0.055
500 3278 3542 0.054
500 3272 3377 0.056
500 3404 3882 0.064
500 3383 3373 0.07
500 3531 4063 0.055
500 3334 3605 0.064
500 3312 3381 0.077
500 3367 3517 0.055
500 3359 3664 0.053
500 3275 3411 0.048
500 3205 3544 0.047
500 3279 3661 0.053
500 3550 3717 0.054
500 3393 3473 0.05
500 3503 3860 0.049
500 3158 3356 0.045
500 3348 3514 0.046
500 3508 3615 0.049
500 3632 3671 0.05
500 3470 4057 0.057
500 3392 3544 0.046
500 3398 3696 0.055
500 3403 3845 0.055
500 3404 3810 0.049
500 3187 3326 0.072
500 3410 3970 0.06
500 3349 3832 0.057
500 3491 3907 0.079
500 3266 3422 0.063
500 3261 3527 0.072
500 3239 3502 0.055
500 3179 3107 0.069
500 3353 3432 0.055
500 3277 3442 0.069
500 3258 3278 0.055
500 3090 3288 0.053
500 3424 3705 0.073
500 3418 4008 0.071
500 3319 3644 0.058
500 3385 3406 0.056
500 3411 3921 0.059
500 3365 3611 0.057
500 3237 3421 0.053
600 4162 4445 0.081
600 4158 4796 0.065
600 3884 4497 0.054
600 3981 4153 0.054
600 3974 4321 0.07
600 3928 4333 0.06
600 4070 4400 0.056
600 4195 4739 0.058
600 3843 4467 0.052
600 4187 4551 0.056
600 4058 4272 0.057
600 3989 4318 0.053
600 3985 4161 0.062
600 3897 4227 0.059
600 4101 4209 0.053
600 4455 4575 0.057
600 4084 4513 0.057
600 4009 4309 0.054
600 4112 4677 0.059
600 4109 4435 0.056
600 4187 4667 0.057
600 4135 4260 0.079
600 4102 4455 0.057
600 4041 4193 0.056
600 4354 4535 0.061
600 3931 4643 0.054
600 3896 3779 0.05
600 3884 3927 0.052
600 4088 4480 0.056
600 4098 4276 0.056
600 4147 4308 0.06
600 4001 4253 0.055
600 4095 4489 0.057
600 4112 4779 0.062
600 4065 4630 0.057
600 3937 4165 0.052
600 4101 4244 0.065
600 4160 4352 0.054
600 4035 4333 0.053
600 4247 4513 0.058
600 4050 4382 0.061
600 4209 4400 0.067
600 4207 4674 0.06
600 4060 4236 0.072
600 3976 4686 0.054
600 4013 4535 0.054
600 3936 4549 0.052
600 4329 4791 0.061
600 3950 4340 0.054
600 4097 4091 0.056
600 3582 3714 0.048
600 4097 4157 0.054
600 3866 4023 0.053
600 4089 4801 0.058
600 3886 4119 0.082
600 3974 4056 0.056
600 3797 4159 0.053
600 4138 4386 0.069
600 4027 4402 0.054
600 4129 4437 0.057
600 4065 4090 0.053
600 3644 3796 0.046
600 3927 4110 0.053
600 3966 4263 0.056
600 3773 3784 0.048
600 3530 3500 0.05
600 4132 4604 0.058
600 4096 4370 0.055
600 4124 4375 0.072
600 3904 3879 0.052
600 4063 4405 0.055
600 3614 3980 0.05
600 3964 3984 0.055
600 4104 4590 0.055
600 4026 4652 0.077
600 4149 4620 0.058
600 4065 4253 0.053
600 4041 4208 0.051
600 3830 4361 0.055
600 4181 4470 0.058
600 3938 4037 0.054
600 4011 4545 0.055
600 4221 4477 0.054
600 4283 4849 0.06
600 4026 4244 0.053
600 3925 4419 0.055
600 3777 3976 0.051
600 4123 4302 0.054
600 3948 4151 0.055
600 4012 4358 0.054
600 3912 3781 0.06
600 4209 4485 0.057
600 4173 4472 0.055
600 3872 4025 0.057
600 4100 4315 0.069
600 3618 3604 0.048
600 4053 4299 0.056
600 4062 4474 0.056
600 4131 4429 0.058
600 4316 4612 0.057
700 4581 4837 0.068
700 4932 5570 0.072
700 4975 5193 0.073
700 4915 4978 0.063
700 4926 5093 0.066
700 4516 4817 0.061
700 4848 4919 0.071
700 4864 5137 0.063
700 4856 5519 0.076
700 5071 5620 0.067
700 4528 4895 0.059
700 4961 5100 0.07
700 4386 4950 0.061
700 4653 4705 0.061
700 4713 4744 0.064
700 4893 5108 0.067
700 4725 5027 0.064
700 4233 4112 0.057
700 4913 5002 0.078
700 4872 4832 0.062
700 4989 5384 0.068
700 4744 5105 0.062
700 4717 4933 0.062
700 5085 5817 0.066
700 4840 5760 0.077
700 4594 4803 0.06
700 4745 4921 0.066
700 4851 5024 0.063
700 4079 4158 0.052
700 4665 5405 0.062
700 4685 5074 0.063
700 4765 5146 0.063
700 4477 4652 0.058
700 4670 5051 0.061
700 5134 5874 0.069
700 4836 5306 0.061
700 4660 5109 0.068
700 4475 5003 0.063
700 4854 4958 0.065
700 4811 5152 0.07
700 4726 5082 0.064
700 4713 5431 0.066
700 4763 5027 0.078
700 4404 4393 0.062
700 4921 5260 0.062
700 4815 5054 0.066
700 4790 5113 0.065
700 4504 4620 0.057
700 4850 5106 0.065
700 4409 4948 0.065
700 4503 4605 0.061
700 4568 5305 0.061
700 4747 5127 0.058
700 4692 5452 0.064
700 4729 4991 0.08
700 4606 5166 0.063
700 4599 5302 0.062
700 5052 5298 0.065
700 4732 5020 0.071
700 4995 5024 0.064
700 4739 5008 0.062
700 4799 4905 0.098
700 4967 5562 0.067
700 4971 5530 0.065
700 5079 5742 0.069
700 4973 5175 0.065
700 4782 5407 0.079
700 4790 4836 0.062
700 4806 4766 0.061
700 4794 5561 0.064
700 4644 5537 0.083
700 5112 5331 0.065
700 4813 5548 0.062
700 4593 5111 0.069
700 4655 5150 0.062
700 4620 4950 0.06
700 4645 5013 0.073
700 5039 5437 0.066
700 4936 5193 0.063
700 4728 4810 0.063
700 4977 5447 0.065
700 4308 4634 0.057
700 4776 5447 0.067
700 4537 5023 0.064
700 4330 4477 0.07
700 4842 4912 0.069
700 4278 4248 0.056
700 4800 5387 0.063
700 4744 5335 0.062
700 4949 5117 0.066
700 4735 5234 0.077
700 4264 4911 0.065
700 4520 5009 0.06
700 4847 5555 0.065
700 4845 4911 0.064
700 4749 5407 0.063
700 4459 4599 0.057
700 4762 4968 0.068
700 4700 5166 0.062
700 5169 5744 0.069
800 5509 5849 0.075
800 5604 5730 0.076
800 5450 5865 0.07
800 5544 5704 0.081
800 5663 6057 0.073
800 5494 5970 0.074
800 4816 5370 0.066
800 5297 5908 0.071
800 5619 5805 0.07
800 5491 5652 0.079
800 5618 5785 0.077
800 5310 5372 0.065
800 5123 5372 0.072
800 5250 5124 0.07
800 5480 5959 0.071
800 5826 5910 0.083
800 5729 6504 0.076
800 5395 5974 0.071
800 5478 5881 0.071
800 5418 5635 0.083
800 5518 6060 0.07
800 5672 6277 0.076
800 5231 6184 0.071
800 5454 5831 0.068
800 5478 6328 0.071
800 5311 5824 0.072
800 5654 5758 0.074
800 5387 5778 0.075
800 5325 5358 0.068
800 5647 6223 0.078
800 5413 5991 0.086
800 5650 5973 0.076
800 5750 6035 0.075
800 5459 5773 0.075
800 5491 6119 0.075
800 5259 5569 0.084
800 5712 6004 0.073
800 5104 5168 0.064
800 5286 5726 0.069
800 5176 5259 0.068
800 5473 6109 0.07
800 5519 6115 0.073
800 5196 5644 0.07
800 5145 5434 0.069
800 4992 4850 0.065
800 5543 6064 0.072
800 5397 5473 0.075
800 5145 5642 0.067
800 5468 5864 0.074
800 5523 5576 0.09
800 5510 5820 0.073
800 5509 5369 0.07
800 5597 5747 0.073
800 5633 5883 0.074
800 5585 5825 0.072
800 5330 5782 0.069
800 5297 5853 0.069
800 5423 5523 0.093
800 5413 5641 0.07
800 5423 5875 0.093
800 5394 5329 0.079
800 5509 6130 0.083
800 5139 5764 0.067
800 5350 6176 0.071
800 5118 6147 0.082
800 5349 5328 0.07
800 4759 5190 0.061
800 5103 5584 0.069
800 5397 5683 0.07
800 5217 5590 0.078
800 5681 6192 0.077
800 5573 6199 0.076
800 5473 5905 0.081
800 5439 6140 0.071
800 5291 5150 0.068
800 5662 6182 0.073
800 5556 6110 0.074
800 4818 5332 0.068
800 5050 5081 0.066
800 5686 6642 0.081
800 5378 5552 0.07
800 5557 5892 0.074
800 5123 5092 0.062
800 5062 5086 0.064
800 5469 5690 0.067
800 5422 5859 0.073
800 5147 5384 0.078
800 5732 6029 0.077
800 5418 5315 0.067
800 5687 6285 0.086
800 5613 6027 0.07
800 5541 5539 0.07
800 5222 6013 0.074
800 5565 6270 0.072
800 5254 5369 0.07
800 5358 5435 0.069
800 5549 5549 0.075
800 5289 6256 0.07
800 5645 5591 0.07
800 5593 5740 0.085
900 5647 6181 0.082
900 6109 6623 0.091
900 5553 6612 0.082
900 6475 6776 0.084
900 6164 6427 0.091
900 5390 5444 0.071
900 5878 6845 0.073
900 5769 5981 0.075
900 6052 6278 0.078
900 5634 6251 0.095
900 6065 7067 0.081
900 5845 6543 0.079
900 6054 6373 0.074
900 5758 6298 0.074
900 5917 5986 0.075
900 6234 6705 0.101
900 6294 6825 0.081
900 6012 6181 0.079
900 6054 5772 0.076
900 6296 6972 0.082
900 5584 5478 0.07
900 6232 7209 0.084
900 5891 6152 0.072
900 6358 7282 0.124
900 6280 6667 0.084
900 6390 6503 0.079
900 5989 7215 0.08
900 5573 5627 0.07
900 5971 6294 0.075
900 5867 5993 0.073
900 6212 6393 0.082
900 5502 6205 0.069
900 6135 6920 0.081
900 6038 6581 0.079
900 6098 7128 0.078
900 5611 6256 0.075
900 6094 6429 0.087
900 6421 6839 0.085
900 6402 6688 0.078
900 6510 6713 0.087
900 5288 5219 0.069
900 5995 5970 0.08
900 6144 6542 0.085
900 6237 6701 0.104
900 6283 6915 0.083
900 6058 6377 0.094
900 6091 6528 0.078
900 5998 6143 0.078
900 5692 5844 0.071
900 6046 6108 0.081
900 5971 6395 0.075
900 6132 6005 0.079
900 6356 6716 0.079
900 6047 6274 0.076
900 6165 7006 0.101
900 5764 5545 0.077
900 6000 7077 0.089
900 6113 6213 0.092
900 6285 6352 0.093
900 5951 5835 0.076
900 6129 6600 0.085
900 6314 6871 0.081
900 5878 6737 0.081
900 6138 6590 0.079
900 5768 6473 0.077
900 6257 6474 0.1
900 6164 6200 0.08
900 6172 6447 0.077
900 5935 6578 0.08
900 6421 6860 0.081
900 6112 6354 0.082
900 6120 6471 0.085
900 5973 6960 0.088
900 6073 6363 0.081
900 6068 6802 0.081
900 6121 6792 0.084
900 6091 6897 0.093
900 6268 7111 0.084
900 5506 6489 0.072
900 6161 6148 0.082
900 6315 6706 0.119
900 6128 6193 0.094
900 6233 7006 0.093
900 6013 6202 0.113
900 6040 6209 0.084
900 6066 6114 0.087
900 5836 6419 0.094
900 6054 6784 0.082
900 6246 7019 0.082
900 6165 6774 0.1
900 5770 6042 0.077
900 6463 7045 0.093
900 6239 6140 0.086
900 5989 6915 0.1
900 6222 6456 0.113
900 6443 7005 0.082
900 6224 6566 0.097
900 5950 6406 0.082
900 5933 5994 0.08
900 6233 7012 0.098
1000 6494 7007 0.101
1000 7023 7696 0.12
1000 6126 6224 0.075
1000 6542 6555 0.122
1000 6981 7810 0.1
1000 6741 7104 0.091
1000 6301 6265 0.081
1000 6726 6771 0.087
1000 6713 6888 0.086
1000 6940 7644 0.09
1000 6737 7069 0.095
1000 6342 7449 0.083
1000 6508 6975 0.092
1000 6673 7384 0.086
1000 6846 7082 0.084
1000 7154 7945 0.088
1000 6679 7155 0.081
1000 6882 6879 0.085
1000 6917 6992 0.089
1000 7069 7839 0.099
1000 6795 6959 0.095
1000 6734 6973 0.082
1000 7020 7574 0.085
1000 6914 7517 0.092
1000 7259 8422 0.091
1000 6995 7521 0.104
1000 6615 6461 0.086
1000 6297 6611 0.079
1000 6921 6939 0.086
1000 7160 7919 0.104
1000 6470 7497 0.081
1000 6415 6483 0.076
1000 6615 7221 0.09
1000 7251 8026 0.091
1000 6960 6927 0.085
1000 6697 7788 0.115
1000 6758 7301 0.094
1000 7093 8042 0.093
1000 6310 6785 0.091
1000 7132 7287 0.091
1000 6402 6729 0.08
1000 6986 7326 0.118
1000 7104 8322 0.088
1000 6890 7204 0.088
1000 7103 7531 0.09
1000 6516 6498 0.082
1000 6974 8039 0.088
1000 6879 7547 0.093
1000 7040 7376 0.088
1000 6756 7052 0.084
1000 6713 7736 0.091
1000 6288 6374 0.079
1000 7345 8430 0.105
1000 6975 7190 0.096
1000 6362 7280 0.099
1000 6909 6949 0.088
1000 6970 8056 0.092
1000 7118 7784 0.09
1000 6807 7058 0.087
1000 6335 7503 0.091
1000 6634 7665 0.085
1000 7174 6977 0.088
1000 6317 6308 0.103
1000 7128 7721 0.09
1000 7037 7277 0.104
1000 6940 7897 0.091
1000 6852 7247 0.088
1000 7243 8213 0.091
1000 6800 7121 0.084
1000 6658 6990 0.086
1000 6467 6485 0.091
1000 6902 7790 0.117
1000 6868 6781 0.087
1000 6576 7576 0.082
1000 6880 7147 0.085
1000 7133 7223 0.093
1000 6569 7235 0.102
1000 7170 7429 0.089
1000 7154 8239 0.111
1000 6957 7614 0.089
1000 6714 7441 0.091
1000 6232 6764 0.079
1000 6559 7603 0.087
1000 7027 7173 0.095
1000 7157 7259 0.09
1000 6790 7509 0.089
1000 6431 6891 0.085
1000 6608 7338 0.083
1000 5924 5782 0.075
1000 7006 7109 0.092
1000 6596 7359 0.084
1000 6882 7400 0.083
1000 6669 7186 0.091
1000 6912 7881 0.119
1000 6647 6625 0.081
1000 6859 7142 0.096
1000 7020 7929 0.092
1000 7080 7743 0.091
1000 6096 6285 0.082
1000 6914 7598 0.086
1100 7768 8137 0.094
1100 7249 7839 0.104
1100 7524 7957 0.095
1100 7323 7764 0.123
1100 7525 8001 0.095
1100 7464 7929 0.096
1100 7460 8170 0.094
1100 7410 7850 0.093
1100 7655 8833 0.098
1100 7634 8811 0.097
1100 7323 8328 0.099
1100 7643 8440 0.127
1100 6903 8331 0.103
1100 7733 8500 0.101
1100 7778 8537 0.111
1100 7148 7542 0.088
1100 6831 7014 0.116
1100 7811 8650 0.128
1100 7421 8645 0.095
1100 7346 8449 0.117
1100 7374 7378 0.103
1100 7917 8637 0.096
1100 6981 7308 0.096
1100 7627 8270 0.099
1100 8014 8277 0.11
1100 7317 7863 0.095
1100 7807 8957 0.1
1100 7712 8687 0.099
1100 7843 9300 0.118
1100 7397 8414 0.094
1100 7549 8456 0.099
1100 7623 8455 0.094
1100 7558 7826 0.098
1100 7294 7063 0.119
1100 7602 8786 0.098
1100 7517 7918 0.1
1100 7581 8071 0.094
1100 7315 8228 0.09
1100 7703 8919 0.102
1100 7517 7431 0.095
1100 7981 7977 0.095
1100 6746 7946 0.087
1100 7815 7670 0.094
1100 7679 8817 0.097
1100 7433 7633 0.088
1100 7936 7894 0.107
1100 7884 8350 0.098
1100 7818 8248 0.139
1100 7422 8441 0.124
1100 7416 7817 0.095
1100 7508 8047 0.112
1100 7816 8836 0.105
1100 7371 8155 0.097
1100 7526 8242 0.101
1100 7769 8268 0.097
1100 7543 7774 0.096
1100 7649 7877 0.1
1100 6900 7777 0.088
1100 7640 7713 0.096
1100 7426 7884 0.098
1100 7421 8354 0.1
1100 7479 7624 0.119
1100 7515 7852 0.096
1100 7736 8687 0.096
1100 7304 7630 0.095
1100 6787 7515 0.085
1100 7356 7555 0.096
1100 6870 7420 0.083
1100 7438 7398 0.1
1100 7223 7417 0.117
1100 7618 7737 0.1
1100 7387 8181 0.096
1100 7599 8117 0.095
1100 7545 7529 0.093
1100 7965 8429 0.11
1100 7546 7931 0.098
1100 7540 8648 0.096
1100 7700 7630 0.1
1100 7608 7916 0.095
1100 7871 8034 0.096
1100 7636 7729 0.127
1100 7371 8285 0.107
1100 7742 8549 0.1
1100 7587 8313 0.098
1100 7673 8152 0.133
1100 7979 8563 0.106
1100 8010 8854 0.103
1100 7694 8745 0.104
1100 7534 8010 0.107
1100 7569 8535 0.097
1100 7621 8211 0.097
1100 7635 7689 0.092
1100 7475 7894 0.117
1100 7763 8309 0.112
1100 7332 7255 0.096
1100 6912 8058 0.09
1100 7098 7108 0.088
1100 7875 8854 0.1
1100 7461 7529 0.096
1100 7458 8138 0.102
1200 8404 8822 0.129
1200 7907 8476 0.139
1200 8386 8805 0.113
1200 8080 8080 0.098
1200 7825 8738 0.102
1200 8575 8939 0.102
1200 8264 9616 0.106
1200 8246 8863 0.104
1200 8095 8789 0.105
1200 8463 8560 0.104
1200 8533 10067 0.11
1200 8316 8604 0.104
1200 8076 7910 0.098
1200 8036 9375 0.107
1200 8175 9025 0.108
1200 8332 9127 0.105
1200 8071 8670 0.099
1200 8341 9117 0.11
1200 8714 9103 0.108
1200 8184 9375 0.102
1200 8276 9153 0.103
1200 8412 9575 0.107
1200 8010 8602 0.098
1200 8209 9368 0.113
1200 8448 8871 0.12
1200 8322 8170 0.104
1200 8350 9048 0.103
1200 8099 9283 0.103
1200 8606 9229 0.111
1200 8224 8951 0.104
1200 7936 9100 0.103
1200 7980 8422 0.104
1200 7707 7574 0.09
1200 8462 8931 0.104
1200 8052 9483 0.113
1200 8288 8581 0.107
1200 7764 7426 0.095
1200 8226 8710 0.101
1200 7421 8163 0.096
1200 7860 7938 0.106
1200 8680 9396 0.112
1200 7464 7361 0.088
1200 8052 8752 0.106
1200 8252 9481 0.107
1200 8138 7854 0.103
1200 8330 8325 0.104
1200 8248 8682 0.101
1200 8552 9187 0.109
1200 8543 9873 0.106
1200 8068 8225 0.134
1200 7928 9188 0.104
1200 8281 9180 0.11
1200 8023 8505 0.098
1200 8435 9387 0.119
1200 8589 9860 0.111
1200 8835 10108 0.12
1200 8437 9135 0.108
1200 8138 8173 0.102
1200 8273 9222 0.133
