n przestawienia porównania czas
500 2867 2954 0.066
500 3329 3449 0.054
500 3257 3627 0.071
500 3194 3467 0.061
500 3193 3290 0.054
500 3300 3699 0.067
500 3398 3513 0.075
500 3099 3202 0.048
600 4026 4273 0.068
600 4148 4778 0.066
600 3564 4092 0.049
600 3860 3802 0.052
600 4044 4203 0.055
600 3862 4093 0.053
600 3956 4208 0.058
600 3744 4189 0.051
600 3905 4402 0.07
600 4005 4348 0.055
600 4030 4042 0.071
600 4117 4431 0.054
600 4037 4134 0.056
600 3347 3606 0.045
600 3887 4033 0.05
600 3939 4005 0.051
600 3783 4077 0.051
600 3886 4279 0.052
600 4102 4397 0.072
600 3953 4584 0.057
600 4029 4545 0.059
600 4006 4273 0.056
600 3850 4136 0.076
600 3680 3788 0.05
600 4118 4353 0.056
600 3840 4293 0.055
600 3577 3516 0.048
600 4015 4095 0.054
600 4054 4407 0.086
600 3925 4072 0.053
600 3850 4021 0.057
600 3867 3996 0.062
600 4050 4464 0.071
600 3731 4448 0.051
600 3897 4128 0.053
600 3994 3966 0.051
600 3879 4087 0.051
600 3711 4007 0.048
600 3869 4304 0.066
600 4050 4212 0.055
600 4079 4516 0.058
600 3944 4309 0.055
600 4098 4238 0.059
600 3770 4019 0.053
600 4070 4770 0.055
600 3865 4473 0.054
600 3949 4269 0.051
600 3890 4421 0.052
600 3972 4451 0.059
600 3920 3957 0.053
600 3412 3615 0.051
600 3897 3986 0.053
600 3324 3289 0.048
600 3796 4278 0.052
600 4038 4124 0.054
600 3996 4038 0.053
600 4033 4567 0.056
600 4026 4232 0.065
600 3794 4104 0.051
600 4046 4386 0.055
600 4015 4164 0.054
600 3501 3516 0.046
600 4191 4481 0.057
600 4021 4484 0.055
600 3686 3720 0.048
600 3427 3615 0.046
600 3780 4283 0.054
600 4107 3993 0.054
600 3931 4215 0.06
600 3904 4055 0.053
600 3753 3985 0.05
600 3596 4032 0.053
600 3718 3720 0.05
600 3956 4622 0.068
600 3945 4605 0.055
600 3669 4307 0.052
600 4042 4250 0.054
600 3924 4114 0.053
600 4013 4212 0.053
600 4147 4298 0.055
600 3916 4136 0.053
600 4063 4558 0.054
600 4071 4681 0.054
600 3815 4209 0.053
600 3876 4035 0.051
600 4015 4190 0.055
600 3717 4184 0.058
600 3917 4322 0.053
600 4020 4229 0.055
600 4155 4489 0.063
600 3978 4090 0.051
600 3931 4180 0.052
600 3907 4208 0.053
600 3960 4035 0.05
600 3711 3750 0.05
600 3572 3433 0.046
600 4033 4328 0.054
600 4157 4376 0.056
600 3680 3934 0.05
600 3940 3962 0.051
700 4495 4414 0.067
700 4727 5318 0.074
700 4721 4837 0.069
700 4579 4796 0.061
700 4547 4785 0.061
700 4371 4388 0.058
700 4636 4722 0.062
700 4758 5179 0.064
700 4547 4819 0.059
700 4419 4962 0.065
700 4505 4744 0.057
700 4849 5009 0.065
700 4695 5027 0.065
700 4749 4649 0.061
700 4462 4386 0.056
700 4771 4889 0.063
700 4660 4648 0.059
700 4450 4326 0.059
700 4656 4807 0.06
700 4849 4951 0.061
700 4689 5075 0.067
700 4529 4657 0.073
700 4404 4594 0.057
700 4434 5023 0.06
700 4695 5218 0.064
700 4344 4476 0.055
700 4954 5222 0.066
700 4576 4645 0.078
700 4145 4294 0.054
700 4453 5100 0.06
700 4304 4584 0.057
700 4626 4946 0.062
700 4186 4316 0.055
700 4841 5251 0.065
700 4759 5547 0.063
700 4994 5299 0.066
700 4659 5046 0.062
700 4593 5097 0.06
700 4654 4659 0.066
700 4752 5042 0.076
700 4685 5158 0.065
700 4560 5051 0.061
700 4358 5041 0.059
700 4663 4564 0.06
700 4671 5073 0.058
700 4662 4852 0.064
700 4467 4847 0.058
700 4621 4930 0.066
700 4490 4893 0.079
700 3853 4430 0.051
700 4615 4749 0.062
700 4450 5025 0.059
700 4494 5203 0.058
700 4714 5480 0.064
700 4471 4641 0.078
700 4264 4695 0.054
700 4809 5454 0.068
700 4730 4953 0.062
700 4827 4946 0.063
700 4507 4775 0.067
700 4620 4782 0.071
700 4951 5022 0.063
700 4643 5161 0.063
700 4325 4884 0.066
700 4678 5304 0.065
700 4710 5056 0.061
700 4709 5018 0.064
700 4614 4429 0.06
700 4610 4556 0.058
700 4637 5142 0.062
700 4766 5262 0.064
700 4720 4926 0.062
700 4540 5024 0.058
700 4362 5038 0.059
700 4751 5452 0.065
700 4299 4268 0.057
700 4538 4846 0.06
700 4505 4910 0.059
700 4496 4535 0.062
700 4618 4844 0.062
700 4733 4904 0.06
700 4420 4988 0.06
700 4599 5253 0.064
700 4550 4984 0.061
700 4325 4537 0.059
700 4534 4570 0.064
700 4241 4348 0.055
700 4637 5033 0.059
700 4487 4954 0.06
700 4547 4573 0.061
700 4740 5272 0.061
700 4298 4788 0.057
700 4536 4841 0.06
700 4310 4897 0.074
700 4542 4760 0.08
700 4551 5296 0.062
700 4456 4715 0.057
700 4451 4706 0.077
700 4677 5009 0.063
700 4702 5242 0.063
800 5489 5586 0.075
800 5376 5751 0.075
800 5258 5664 0.071
800 5160 5442 0.067
800 5601 5735 0.069
800 5477 5927 0.071
800 4877 5324 0.064
800 5247 5888 0.068
800 5529 5638 0.071
800 5128 5170 0.067
800 5408 5345 0.074
800 5356 5405 0.069
800 5244 5765 0.07
800 5274 5214 0.078
800 5276 6023 0.069
800 5379 5378 0.072
800 5420 5943 0.074
800 5636 6480 0.094
800 5340 5534 0.069
800 5460 5793 0.09
800 5364 5666 0.076
800 5307 5878 0.075
800 5432 6229 0.074
800 4954 5236 0.063
800 5185 5833 0.067
800 4996 4958 0.063
800 5360 5505 0.068
800 5266 5561 0.072
800 5318 5588 0.07
800 5300 5523 0.068
800 4993 5463 0.067
800 5544 5574 0.071
800 5347 5717 0.07
800 5335 5710 0.071
800 5521 6608 0.073
800 5455 5735 0.071
800 5123 5521 0.069
800 4838 5350 0.061
800 5171 5566 0.073
800 4887 4870 0.077
800 5375 6152 0.074
800 4973 5274 0.065
800 5400 5893 0.107
800 5165 5361 0.066
800 4535 4447 0.056
800 5371 5935 0.07
800 5334 5234 0.069
800 5112 5360 0.086
800 5581 5959 0.075
800 5198 5286 0.073
800 5231 5763 0.066
800 5396 5335 0.081
800 5415 5615 0.07
800 5521 5925 0.074
800 5405 5735 0.069
800 5459 5727 0.071
800 5380 6066 0.071
800 5180 5234 0.067
800 5745 6037 0.084
800 5446 5801 0.071
800 5334 5757 0.101
800 5210 5896 0.072
800 4796 5742 0.064
800 5401 5991 0.072
800 4722 5632 0.061
800 5391 5783 0.071
800 4747 4893 0.061
800 5175 5775 0.069
800 5233 5380 0.066
800 5317 5784 0.078
800 5207 5713 0.071
800 5311 5721 0.077
800 5379 6051 0.073
800 5486 6060 0.074
800 5280 5276 0.065
800 5186 5860 0.068
800 5207 5764 0.069
800 4605 5322 0.066
800 5399 5817 0.068
800 5342 6049 0.075
800 5317 5678 0.07
800 5269 5698 0.075
800 4768 4770 0.059
800 5205 5327 0.069
800 5091 5072 0.078
800 5311 5576 0.071
800 5457 5860 0.074
800 5376 5243 0.078
800 5480 5612 0.077
800 5435 5840 0.072
800 5289 5719 0.068
800 5345 5411 0.07
800 5274 6326 0.071
800 5265 5730 0.07
800 5352 5563 0.07
800 5231 5297 0.065
800 5322 5753 0.069
800 5409 6010 0.069
800 5191 5482 0.065
800 5627 5747 0.072
900 5337 5913 0.08
900 6184 6263 0.09
900 5258 6154 0.077
900 5986 6222 0.075
900 6187 6450 0.081
900 5418 5382 0.066
900 5266 5775 0.065
900 6102 6423 0.089
900 6014 6334 0.077
900 5512 5996 0.07
900 5870 6700 0.078
900 5950 6387 0.077
900 5980 6067 0.084
900 6124 6364 0.08
900 6060 5790 0.079
900 6189 6933 0.081
900 6229 6978 0.085
900 5827 6028 0.077
900 5975 6080 0.078
900 5945 6437 0.079
900 5753 5507 0.073
900 6199 6826 0.083
900 5397 5413 0.076
900 5581 6290 0.074
900 6006 6330 0.08
900 6054 6377 0.079
900 5999 6624 0.08
900 5608 6046 0.073
900 6059 6169 0.077
900 6132 6549 0.081
900 5948 6176 0.079
900 5449 6384 0.076
900 5810 6918 0.079
900 6252 6923 0.082
900 5953 6699 0.081
900 5078 5331 0.063
900 5681 5687 0.071
900 5981 6211 0.083
900 6214 6787 0.079
900 6016 6186 0.077
900 5634 5609 0.071
900 5922 6193 0.073
900 5931 6121 0.077
900 6099 6348 0.081
900 5811 6271 0.116
900 5689 5942 0.074
900 6149 6345 0.077
900 5752 6135 0.073
900 5505 5391 0.068
900 5954 6143 0.078
900 5989 6514 0.077
900 5768 5580 0.099
900 5783 6137 0.08
900 5884 6387 0.078
900 5962 6847 0.079
900 6026 6214 0.081
900 5885 7007 0.089
900 5913 6331 0.097
900 6144 6350 0.096
900 5813 6126 0.074
900 5903 6351 0.08
900 5917 6217 0.077
900 5857 6878 0.075
900 6234 6585 0.082
900 5356 5911 0.101
900 5923 5974 0.073
900 5714 5586 0.073
900 6185 6647 0.078
900 6087 6765 0.087
900 5992 6350 0.08
900 6042 6244 0.078
900 6024 6286 0.083
900 5971 6601 0.084
900 5955 6242 0.087
900 5910 6683 0.096
900 6260 6492 0.081
900 5657 6287 0.076
900 5795 6417 0.084
900 5852 6589 0.083
900 6233 6392 0.085
900 5855 6764 0.084
900 5947 6218 0.089
900 6205 6830 0.111
900 5825 6201 0.078
900 6084 6071 0.091
900 6167 5991 0.096
900 5809 5930 0.081
900 5843 6907 0.084
900 5931 6810 0.095
900 6013 6395 0.112
900 5454 6022 0.082
900 5906 6322 0.086
900 5986 6322 0.085
900 6085 6934 0.101
900 6080 6103 0.12
900 6216 6701 0.083
900 6289 6970 0.085
900 6046 6782 0.079
900 5984 5965 0.079
900 5722 6611 0.08
1000 6452 6888 0.097
1000 6748 7601 0.12
1000 6125 6307 0.085
1000 6696 6914 0.102
1000 6747 7893 0.095
1000 6643 6802 0.092
1000 6772 6836 0.088
1000 6749 7164 0.092
1000 6813 7236 0.088
1000 6813 7183 0.106
1000 6918 7013 0.086
1000 5847 7044 0.088
1000 6782 7286 0.088
1000 6681 7292 0.087
1000 6426 6586 0.079
1000 6516 7548 0.083
1000 6606 6842 0.081
1000 6831 6644 0.086
1000 6647 6770 0.082
1000 6589 7521 0.087
1000 6889 7038 0.091
1000 6929 7125 0.089
1000 6737 7402 0.093
1000 6577 7059 0.091
1000 6832 8171 0.089
1000 6913 7104 0.09
1000 6528 6459 0.082
1000 6921 7125 0.085
1000 6548 6949 0.097
1000 6874 7776 0.086
1000 5974 7009 0.074
1000 6013 6052 0.074
1000 6731 7285 0.09
1000 6594 7112 0.083
1000 6438 6199 0.077
1000 6830 7874 0.089
1000 6865 7336 0.132
1000 6889 7838 0.094
1000 6079 6429 0.077
1000 6765 6889 0.084
1000 6218 6633 0.078
1000 6642 7176 0.094
1000 6785 7770 0.088
1000 6699 6907 0.087
1000 6945 7476 0.087
1000 6761 7103 0.085
1000 6540 7521 0.082
1000 6899 7483 0.088
1000 6818 7101 0.084
1000 6488 6898 0.104
1000 6954 7871 0.088
1000 6323 6231 0.078
1000 6633 7507 0.084
1000 6703 6936 0.087
1000 6624 7631 0.086
1000 6693 6854 0.085
1000 6571 7854 0.085
1000 6983 7765 0.088
1000 6885 7530 0.086
1000 6422 7433 0.081
1000 6801 7435 0.09
1000 6694 6929 0.084
1000 6286 6198 0.08
1000 6473 7164 0.082
1000 6578 7008 0.1
1000 6655 7515 0.095
1000 6606 7124 0.087
1000 6629 7259 0.081
1000 6649 6647 0.082
1000 6865 6798 0.097
1000 6203 6214 0.074
1000 6839 7789 0.088
1000 6779 6819 0.083
1000 6618 7535 0.087
1000 6640 6885 0.081
1000 6443 6449 0.082
1000 6689 7669 0.087
1000 7009 7072 0.089
1000 6620 7418 0.086
1000 6688 7191 0.122
1000 6376 7146 0.08
1000 6073 6951 0.08
1000 6362 7081 0.083
1000 6370 6576 0.08
1000 6686 7067 0.086
1000 6796 7393 0.089
1000 6763 7335 0.088
1000 6497 7317 0.091
1000 6213 6210 0.085
1000 6459 6619 0.097
1000 6728 8129 0.089
1000 6949 7208 0.096
1000 6912 6876 0.09
1000 7141 8198 0.113
1000 6702 6919 0.089
1000 6882 7193 0.085
1000 6690 7533 0.098
1000 6649 6924 0.095
1000 6042 6637 0.077
1000 6732 7869 0.097
1100 7246 7064 0.102
1100 6984 7402 0.112
1100 7462 8110 0.096
1100 7340 7537 0.093
1100 7104 7091 0.084
1100 7325 7624 0.09
1100 7014 7996 0.112
1100 7485 8135 0.118
1100 7399 8308 0.092
1100 7150 8530 0.093
1100 7476 8280 0.101
1100 7478 8199 0.095
1100 6772 7622 0.087
1100 7081 8124 0.094
1100 7674 8166 0.096
1100 7300 7970 0.093
1100 6773 7041 0.086
1100 7340 7979 0.096
1100 7462 8436 0.094
1100 7228 8136 0.095
1100 7448 7419 0.095
1100 7201 8211 0.094
1100 6392 6697 0.08
1100 7292 7760 0.093
1100 7402 7503 0.095
1100 6989 7418 0.084
1100 7677 9006 0.099
1100 7125 7819 0.093
1100 7138 8213 0.093
1100 7191 7950 0.095
1100 7303 8117 0.093
1100 7381 8514 0.097
1100 7576 7623 0.094
1100 7151 6996 0.086
1100 7508 8541 0.114
1100 7642 8231 0.093
1100 7384 7292 0.095
1100 7447 8317 0.094
1100 7543 8135 0.098
1100 7065 7361 0.102
1100 7227 7302 0.091
1100 6762 7675 0.087
1100 7315 7370 0.088
1100 7581 8579 0.099
1100 7484 7777 0.101
1100 7572 7889 0.094
1100 7457 8390 0.102
1100 7560 7607 0.099
1100 7798 8582 0.109
1100 7397 8284 0.091
1100 7421 8059 0.092
1100 7429 8034 0.092
1100 7382 8460 0.105
1100 7420 8522 0.097
1100 7538 7637 0.097
1100 7258 8042 0.095
1100 7699 8018 0.1
1100 6911 7581 0.107
1100 7645 7753 0.097
1100 7365 7668 0.092
1100 7383 8251 0.097
1100 6990 7136 0.085
1100 7495 8059 0.14
1100 7604 8937 0.098
1100 7260 7852 0.09
1100 6714 7406 0.083
1100 7369 7680 0.098
1100 6913 7652 0.086
1100 7608 8032 0.093
1100 7305 7349 0.122
1100 7599 8258 0.099
1100 7485 7936 0.095
1100 7458 7996 0.103
1100 7629 7800 0.099
1100 7377 7824 0.09
1100 7485 7845 0.097
1100 7457 8688 0.096
1100 7410 7709 0.09
1100 7394 7373 0.09
1100 7638 7760 0.095
1100 7489 8118 0.1
1100 7397 7943 0.11
1100 7736 8653 0.099
1100 7393 8074 0.102
1100 7519 7868 0.105
1100 7489 8088 0.096
1100 7436 7730 0.096
1100 7503 8029 0.095
1100 7105 7180 0.089
1100 7454 8511 0.097
1100 7314 7772 0.097
1100 7426 7537 0.092
1100 7223 7464 0.118
1100 7268 7678 0.103
1100 7519 7864 0.101
1100 6607 8007 0.095
1100 7348 7457 0.093
1100 7274 7737 0.097
1100 7029 6972 0.087
1100 7286 8573 0.099
1200 8472 8783 0.139
1200 8083 9402 0.112
1200 7702 8180 0.103
1200 8167 8144 0.099
1200 8112 9025 0.149
1200 8388 9176 0.131
1200 8212 9580 0.107
1200 8058 8440 0.102
1200 8200 8484 0.099
1200 8041 8417 0.098
1200 8263 9475 0.113
1200 7880 8416 0.098
1200 8199 8012 0.1
1200 8270 9684 0.109
1200 8320 9385 0.143
1200 7701 9070 0.097
1200 8073 8648 0.099
1200 8379 9596 0.138
1200 8280 8706 0.129
1200 8011 8497 0.099
1200 8249 8774 0.106
1200 7379 7930 0.092
1200 8423 9244 0.103
1200 8015 9028 0.111
1200 8048 8600 0.103
1200 8149 8026 0.101
1200 8239 8543 0.099
1200 8027 9101 0.1
1200 8325 8996 0.113
1200 7802 8708 0.101
1200 8199 8922 0.141
1200 8149 8589 0.153
1200 7299 7368 0.088
1200 7971 8276 0.096
1200 7964 9316 0.116
1200 7894 8007 0.098
1200 8230 8295 0.11
1200 8045 8501 0.099
1200 7031 7643 0.091
1200 8066 8265 0.101
1200 8193 8663 0.124
1200 7713 8219 0.1
1200 7957 8531 0.107
1200 7800 9225 0.101
1200 8105 8195 0.108
1200 8204 7950 0.116
1200 7995 8672 0.103
1200 8215 9054 0.107
1200 7795 9121 0.099
1200 8156 8450 0.102
1200 8267 9576 0.108
1200 8134 9002 0.107
1200 8441 9067 0.11
1200 8054 8869 0.103
1200 8197 9389 0.127
1200 8182 9232 0.103
1200 8153 9059 0.111
1200 7563 7582 0.102
1200 7818 8889 0.097
