n przestawienia porównania czas
200 1452 1699 0.038
200 1362 1511 0.027
200 1208 1412 0.024
200 1425 1677 0.028
200 1456 1669 0.032
200 1353 1639 0.035
200 1406 1509 0.026
200 1393 1625 0.027
200 1333 1456 0.025
200 1464 1653 0.029
200 1427 1559 0.029
200 1541 1757 0.04
200 1385 1659 0.027
200 1364 1597 0.033
200 1461 1819 0.027
200 1440 1631 0.03
200 1359 1502 0.026
200 1294 1612 0.025
200 1192 1273 0.023
200 1345 1470 0.026
200 1440 1683 0.034
200 1412 1580 0.029
200 1247 1498 0.025
200 1445 1782 0.029
200 1167 1335 0.023
200 1321 1585 0.026
200 1269 1452 0.031
200 1426 1720 0.03
200 1345 1540 0.027
200 1414 1777 0.029
200 1328 1533 0.027
200 1300 1605 0.026
200 1454 1734 0.041
200 1418 1527 0.028
200 1394 1535 0.027
200 1449 1639 0.028
200 1344 1497 0.025
200 1143 1445 0.023
200 1258 1587 0.024
200 1389 1704 0.027
200 1291 1507 0.025
200 1344 1556 0.026
200 1193 1402 0.024
200 1419 1688 0.028
200 1317 1357 0.024
200 1376 1594 0.026
200 1379 1498 0.026
200 1481 1707 0.039
200 1125 1411 0.023
200 1401 1688 0.028
200 1460 1592 0.035
200 1199 1507 0.023
200 1353 1510 0.03
200 1425 1696 0.032
200 1437 1690 0.029
200 1441 1752 0.036
200 1364 1552 0.026
200 1088 1244 0.021
200 1347 1546 0.027
200 1412 1649 0.026
200 1545 1771 0.031
300 2286 2527 0.057
300 1799 1986 0.035
300 2111 2565 0.044
300 2092 2427 0.041
300 2198 2541 0.04
300 1868 2111 0.035
300 2370 2858 0.046
300 2238 2605 0.042
300 2154 2502 0.052
300 2098 2428 0.038
300 2161 2392 0.041
300 2279 2546 0.044
300 2444 2640 0.053
300 2174 2428 0.041
300 2169 2406 0.038
300 2266 2530 0.048
300 2046 2318 0.038
300 2369 2778 0.044
300 2158 2468 0.039
300 1947 2231 0.035
300 1704 1961 0.03
300 1755 2053 0.031
300 2272 2834 0.041
300 2150 2432 0.04
300 2220 2791 0.04
300 2161 2340 0.039
300 2318 2557 0.043
300 1766 2164 0.043
300 2177 2463 0.039
300 2157 2490 0.039
300 2186 2371 0.041
300 2295 2656 0.042
300 2100 2461 0.04
300 2259 2478 0.042
300 2185 2438 0.04
300 2262 2734 0.042
300 2308 2577 0.051
300 2208 2554 0.042
300 2346 2652 0.042
300 2158 2546 0.041
300 2159 2773 0.041
300 1818 2137 0.032
300 2086 2250 0.037
300 1973 2209 0.037
300 2028 2265 0.039
300 2117 2476 0.04
300 1945 2302 0.048
300 1690 1873 0.03
300 2079 2661 0.041
300 2200 2439 0.041
300 1764 1966 0.032
300 2328 2551 0.043
300 1896 2227 0.034
300 2127 2451 0.038
300 2215 2529 0.047
300 2021 2341 0.036
300 2234 2508 0.042
300 2086 2558 0.04
300 2178 2406 0.039
300 1982 2375 0.041
300 2067 2608 0.039
300 2138 2403 0.039
300 2092 2574 0.039
300 2048 2337 0.038
300 2077 2620 0.044
300 2189 2646 0.045
300 2161 2421 0.04
300 2056 2471 0.039
300 2047 2362 0.038
300 2151 2610 0.04
300 1714 1979 0.03
300 2147 2545 0.04
300 1878 2208 0.035
300 2049 2327 0.036
300 2080 2447 0.039
300 2115 2309 0.038
300 2078 2410 0.037
300 2309 2731 0.048
300 2236 2573 0.043
300 2231 2745 0.043
300 1652 1876 0.035
300 1807 2256 0.043
300 2247 2478 0.063
300 1788 1956 0.036
300 2239 2635 0.041
300 2219 2632 0.043
300 1982 2240 0.041
300 1964 2443 0.036
300 2203 2518 0.043
300 2188 2439 0.049
300 2022 2150 0.05
300 2114 2307 0.038
300 2171 2405 0.039
300 2205 2425 0.04
300 2279 2563 0.053
300 2247 2474 0.04
300 2234 2671 0.044
300 2096 2538 0.038
300 2291 2659 0.044
300 2057 2387 0.038
400 2891 3435 0.053
400 2854 3306 0.053
400 3022 3463 0.054
400 2836 3126 0.051
400 2676 2960 0.048
400 2929 3516 0.052
400 3100 3638 0.057
400 2966 3406 0.052
400 3006 3547 0.053
400 2460 2831 0.044
400 2559 2863 0.058
400 2845 3567 0.058
400 2912 3501 0.059
400 2953 3488 0.054
400 2834 3143 0.051
400 2539 3335 0.047
400 3093 3650 0.057
400 3091 3408 0.056
400 2788 3348 0.05
400 2746 3003 0.047
400 2920 3383 0.053
400 3067 3294 0.076
400 2685 3026 0.045
400 2887 3404 0.053
400 3088 3650 0.054
400 2867 3309 0.048
400 3029 3275 0.053
400 2835 3458 0.049
400 2900 3272 0.064
400 2741 2919 0.048
400 3079 3686 0.057
400 3025 3598 0.057
400 3042 3661 0.052
400 2942 3521 0.054
400 2931 3378 0.063
400 2952 3497 0.053
400 2861 3351 0.061
400 2905 3355 0.052
400 2426 2614 0.042
400 2775 3315 0.047
400 3059 3557 0.063
400 2919 3173 0.051
400 2885 3253 0.051
400 2899 3243 0.051
400 2917 3301 0.052
400 2966 3534 0.052
400 2868 3631 0.052
400 3175 3873 0.059
400 3070 3332 0.064
400 3109 3469 0.074
400 2809 3255 0.065
400 3069 3718 0.064
400 2864 3438 0.059
400 2956 3291 0.053
400 2636 3041 0.057
400 2504 2736 0.043
400 2672 3130 0.047
400 2942 3429 0.052
400 2751 3133 0.049
400 3134 3765 0.056
400 2990 3306 0.055
400 2742 3365 0.059
400 2667 2998 0.048
400 2926 3367 0.053
400 2960 3250 0.057
400 3044 3590 0.055
400 3007 3431 0.054
400 2764 3118 0.048
400 2664 3237 0.048
400 3148 3804 0.056
400 3003 3568 0.054
400 2774 2970 0.048
400 2626 2785 0.056
400 2573 3073 0.044
400 3070 3532 0.054
400 2849 2944 0.053
400 2523 2989 0.044
400 2844 3074 0.051
400 3017 3691 0.055
400 2841 3473 0.057
400 2922 3406 0.056
400 2479 2585 0.042
400 2855 3391 0.063
400 2945 3243 0.052
400 2568 3206 0.049
400 3158 3511 0.061
400 2775 3033 0.056
400 2882 3142 0.065
400 3023 3464 0.072
400 2981 3575 0.08
400 2887 3200 0.074
400 2946 3402 0.072
400 2743 3405 0.057
400 2887 3591 0.059
400 2998 3270 0.061
400 2841 3259 0.077
400 2842 3269 0.06
400 2787 3221 0.05
400 2996 3487 0.055
400 2957 3423 0.054
500 3623 4433 0.078
500 3532 4064 0.09
500 3433 3816 0.067
500 3874 4375 0.094
500 3383 4049 0.069
500 3947 4697 0.108
500 3395 3714 0.07
500 3714 4019 0.093
500 3395 3603 0.068
500 3865 4301 0.091
500 3854 4477 0.09
500 3763 4077 0.072
500 3607 4316 0.07
500 3628 4273 0.073
500 3873 4477 0.098
500 3832 4351 0.079
500 3820 4349 0.078
500 3925 4578 0.078
500 2925 3271 0.077
500 2849 3029 0.068
500 3698 4444 0.1
500 3692 4537 0.077
500 3915 4743 0.1
500 3923 4289 0.096
500 3773 4123 0.096
500 3786 4393 0.092
500 3231 3933 0.08
500 3563 4206 0.072
500 3432 4067 0.078
500 3676 4222 0.085
500 3706 4031 0.066
500 3842 4152 0.067
500 3791 4309 0.065
500 3449 4010 0.058
500 3548 3945 0.063
500 2858 3300 0.049
500 3943 4751 0.07
500 3252 3800 0.077
500 3527 4093 0.07
500 3825 4580 0.078
500 3796 4512 0.077
500 3856 4805 0.087
500 3548 3787 0.077
500 3592 4463 0.073
500 3154 3745 0.063
500 3245 3833 0.065
500 3612 4262 0.087
500 3744 4407 0.075
500 3662 4451 0.083
500 3808 4522 0.088
500 3656 4521 0.097
500 3526 3969 0.08
500 3068 3476 0.067
500 3473 3733 0.076
500 3597 4363 0.081
500 2721 3554 0.065
500 3730 4587 0.082
500 3210 3708 0.094
500 3856 4171 0.086
500 3721 4408 0.077
500 3404 3813 0.088
500 3784 4705 0.078
500 3843 4078 0.099
500 3838 4425 0.104
500 3208 3741 0.079
500 3729 4385 0.073
500 3801 4693 0.072
500 3251 3563 0.058
500 3930 4651 0.102
500 3728 4326 0.071
500 3899 4686 0.069
500 3726 4255 0.068
500 3875 4839 0.07
500 3935 4585 0.092
500 3788 4375 0.067
500 3498 3948 0.072
500 3627 4106 0.065
500 3825 4795 0.068
500 3725 4147 0.091
500 3828 4726 0.077
500 3652 4416 0.081
500 3705 4458 0.091
500 3645 4343 0.095
500 3490 3965 0.074
500 3934 4794 0.103
500 3787 4170 0.078
500 3633 4017 0.089
500 3859 4775 0.096
500 3912 4498 0.098
500 3628 4054 0.097
500 3725 4355 0.107
500 3736 4436 0.084
500 3778 4143 0.081
500 3818 4579 0.104
500 3712 4535 0.083
500 3883 4833 0.082
500 3903 4602 0.12
500 3595 4207 0.09
500 3790 4406 0.081
500 3633 4239 0.074
600 4263 4675 0.091
600 4569 5531 0.084
600 4123 4736 0.069
600 4480 5196 0.081
600 4269 4713 0.076
600 4666 5160 0.079
600 4313 5129 0.074
600 4289 4883 0.076
600 4772 5589 0.081
600 4525 5087 0.102
600 4581 5343 0.08
600 4463 5347 0.082
600 4378 5401 0.078
600 3981 4517 0.07
600 4240 5173 0.07
600 4842 5789 0.122
600 4655 5186 0.114
600 4619 5284 0.077
600 4156 4551 0.07
600 4576 4976 0.077
600 4645 5435 0.079
600 4579 5197 0.079
600 4326 5016 0.075
600 4629 5229 0.079
600 4556 5231 0.078
600 4546 5168 0.074
600 4469 5487 0.079
600 4729 5793 0.084
600 4706 5672 0.082
600 4515 5526 0.076
600 4511 4735 0.077
600 4772 5595 0.084
600 4225 4924 0.071
600 4462 5283 0.078
600 4334 4917 0.072
600 4358 5225 0.101
600 4310 5398 0.074
600 4523 5395 0.075
600 4309 5014 0.074
600 4289 5114 0.073
600 4425 5028 0.075
600 4512 4772 0.077
600 4508 5317 0.075
600 4230 4653 0.073
600 4219 5193 0.07
600 4050 4964 0.07
600 4331 5171 0.072
600 4561 5431 0.078
600 4289 4941 0.077
600 4486 5089 0.079
600 3922 4336 0.067
600 4669 5825 0.084
600 4385 5324 0.072
600 4438 5057 0.08
600 4578 5433 0.079
600 4463 5391 0.075
600 4301 5271 0.075
600 4474 5648 0.078
600 4174 4897 0.072
600 4340 5288 0.083
600 4527 5513 0.079
600 4502 5077 0.074
600 4197 4749 0.068
600 4164 4624 0.079
600 4626 5316 0.081
600 4519 5313 0.077
600 4635 5282 0.077
600 4871 6011 0.082
600 4673 5509 0.077
600 4159 4455 0.072
600 4712 5612 0.085
600 4590 5613 0.079
600 4489 5300 0.08
600 4675 5464 0.08
600 4507 5361 0.088
600 4136 4520 0.068
600 4513 5329 0.077
600 3962 4491 0.073
600 4623 5428 0.078
600 4752 5788 0.079
600 4400 5263 0.075
600 4855 5993 0.083
600 4406 5297 0.076
600 4612 5486 0.081
600 3871 4357 0.078
600 4285 5232 0.091
600 4513 5052 0.076
600 3629 3917 0.06
600 4469 5266 0.073
600 4096 4724 0.07
600 4641 5493 0.078
600 4331 5143 0.081
600 4434 5360 0.077
600 4448 5532 0.075
600 4452 4902 0.076
600 4308 4727 0.073
600 4707 5267 0.081
600 4074 4925 0.087
600 4394 5178 0.081
600 4571 5134 0.076
700 5183 6127 0.094
700 4621 5608 0.088
700 5387 6688 0.104
700 4914 5721 0.093
700 5374 6028 0.091
700 5381 6182 0.091
700 4845 5484 0.08
700 4866 5946 0.079
700 5054 5588 0.093
700 5404 6670 0.091
700 5558 6700 0.093
700 5388 6642 0.104
700 5286 6121 0.09
700 4748 5615 0.079
700 5213 6341 0.09
700 5096 6117 0.085
700 5513 6435 0.092
700 5452 5783 0.094
700 5445 6473 0.093
700 5353 5984 0.096
700 5564 7070 0.096
700 5269 5902 0.083
700 5513 7029 0.098
700 5161 5813 0.085
700 5149 6067 0.088
700 5199 5880 0.087
700 5298 5759 0.094
700 5029 5615 0.087
700 4894 6058 0.083
700 5127 5770 0.085
700 4992 5623 0.129
700 4622 5254 0.076
700 5118 5527 0.086
700 5483 6190 0.094
700 5262 6587 0.091
700 5055 5851 0.092
700 4579 5481 0.078
700 5127 6084 0.084
700 5373 6025 0.092
700 5366 6253 0.098
700 5595 6549 0.098
700 5369 5823 0.09
700 5417 6531 0.094
700 5269 5891 0.087
700 5413 6474 0.088
700 5463 6468 0.093
700 5250 5790 0.087
700 5416 6603 0.091
700 5537 6298 0.095
700 5028 6002 0.083
700 4463 5160 0.077
700 5117 6155 0.086
700 5797 6809 0.11
700 5249 6056 0.088
700 5356 6490 0.093
700 5019 5933 0.082
700 5543 6192 0.095
700 5635 6803 0.101
700 5422 6238 0.091
700 5327 5759 0.091
700 5095 5879 0.084
700 5059 5690 0.083
700 5452 6038 0.093
700 4951 5192 0.098
700 4972 5618 0.092
700 5304 6250 0.089
700 5348 5922 0.09
700 4570 5023 0.075
700 5314 5990 0.087
700 5583 6443 0.12
700 5187 5848 0.087
700 5371 6282 0.099
700 5413 6492 0.087
700 5501 6208 0.096
700 5306 6192 0.09
700 5062 6645 0.092
700 5553 6446 0.093
700 5660 6790 0.099
700 5126 5997 0.084
700 5504 6302 0.094
700 4912 5775 0.079
700 5133 5845 0.084
700 5165 5437 0.088
700 5430 5967 0.087
700 5523 6353 0.118
700 5276 6174 0.095
700 5406 6351 0.092
700 5328 6522 0.091
700 4783 5274 0.079
700 4904 5500 0.101
700 5323 6330 0.088
700 5391 6158 0.09
700 5327 6808 0.094
700 5087 5979 0.09
700 5004 5820 0.098
700 5278 6196 0.088
700 4394 4985 0.082
700 5235 6255 0.091
700 5537 6456 0.093
700 5291 6120 0.106
800 5800 7097 0.121
800 5886 6727 0.125
800 5478 6575 0.097
800 6320 7373 0.11
800 5673 6887 0.094
800 6242 7284 0.114
800 5755 6672 0.097
800 6085 6969 0.099
800 5930 7405 0.099
800 5948 7005 0.1
800 6128 6830 0.104
800 6247 6856 0.107
800 5735 6533 0.094
800 5744 6432 0.094
800 6048 7612 0.104
800 6360 6998 0.114
800 5995 6930 0.099
800 5781 6558 0.093
800 5927 6728 0.099
800 5265 6242 0.088
800 6109 6738 0.104
800 6386 7873 0.109
800 6290 7363 0.108
800 4821 5438 0.077
800 6235 7230 0.101
800 6166 7156 0.149
800 6587 7360 0.105
800 6003 6917 0.101
800 6075 7389 0.127
800 6147 7542 0.106
800 6325 6928 0.103
800 6335 7483 0.107
800 6091 7731 0.129
800 5679 6510 0.094
800 5641 6356 0.092
800 5989 6589 0.1
800 6251 7169 0.107
800 6083 6552 0.112
800 6260 7227 0.103
800 6231 6839 0.102
800 6067 7122 0.099
800 5461 6369 0.09
800 5864 6552 0.122
800 6409 7152 0.103
800 6218 7814 0.113
800 5799 7185 0.099
800 5903 6451 0.098
800 6083 6971 0.099
800 6279 7190 0.111
800 6381 7793 0.158
800 5882 6369 0.095
800 5890 6411 0.095
800 6039 6878 0.111
800 6205 7193 0.099
800 6123 6921 0.1
800 5840 6777 0.099
800 6018 6759 0.098
800 6162 6973 0.103
800 6250 7078 0.104
800 5241 5833 0.104
800 6096 6585 0.112
800 6064 7114 0.118
800 6278 7423 0.106
800 6187 7105 0.108
800 5899 7183 0.103
800 5173 5915 0.085
800 6152 6836 0.103
800 5994 7274 0.099
800 6126 6549 0.103
800 5986 7418 0.122
800 5842 6503 0.104
800 6077 6707 0.101
800 5899 6614 0.101
800 5863 7105 0.1
800 6040 7017 0.098
800 6212 7409 0.102
800 5921 6458 0.096
800 6059 6876 0.117
800 6182 6991 0.1
800 6092 6595 0.133
800 6015 7197 0.104
800 5265 6415 0.099
800 6051 6817 0.096
800 6209 7376 0.106
800 6220 7480 0.104
800 5922 7258 0.102
800 6140 6980 0.109
800 6407 7540 0.106
800 6264 6827 0.121
800 6063 7279 0.102
800 6380 7752 0.108
800 5547 6881 0.089
800 6316 7136 0.108
800 5592 6835 0.159
800 6098 7270 0.119
800 6181 6506 0.104
800 6040 6615 0.13
800 5953 7187 0.097
800 6079 7102 0.099
800 6001 6583 0.098
900 7238 8514 0.143
900 6853 7697 0.137
900 6727 7627 0.141
900 6975 8554 0.117
900 6786 8226 0.114
900 7070 8389 0.121
900 6736 8259 0.111
900 6740 7764 0.112
900 6625 8144 0.108
900 6134 7919 0.1
900 6895 7521 0.114
900 7128 7847 0.128
900 7115 8514 0.117
900 6131 7117 0.104
900 7338 8716 0.125
900 7055 8864 0.125
900 6788 7572 0.114
900 6931 8973 0.151
900 6748 8238 0.11
900 7210 8516 0.126
900 6384 7564 0.109
900 5877 6556 0.094
900 6047 6798 0.098
900 6923 8739 0.12
900 6661 7883 0.105
900 6847 7249 0.112
900 7162 8223 0.118
900 6638 8060 0.112
900 6861 8490 0.117
900 7227 8837 0.123
900 7227 8732 0.174
900 7030 8241 0.124
900 6425 7498 0.107
900 6761 7983 0.114
900 6958 7942 0.113
900 6979 8791 0.121
900 6958 8227 0.119
900 7024 7767 0.111
900 7129 8128 0.118
900 6271 7741 0.156
900 6880 7429 0.116
900 6085 6869 0.095
900 6430 7329 0.108
900 6818 7848 0.117
900 6388 7724 0.11
900 6479 7816 0.111
900 6867 8241 0.114
900 7141 7926 0.121
900 6698 7372 0.105
900 5595 6218 0.09
900 6737 8245 0.113
900 7105 8375 0.118
900 7083 8837 0.118
900 6652 7654 0.116
900 6870 7610 0.165
900 7030 8202 0.127
900 6772 7315 0.125
900 6952 8573 0.132
900 6669 7999 0.121
900 6708 7977 0.111
900 6663 8131 0.116
900 5637 6124 0.115
900 6303 7850 0.105
900 6274 6836 0.102
900 6829 8008 0.113
900 7023 7820 0.11
900 6969 8047 0.114
900 6793 8099 0.135
900 6867 7646 0.114
900 7092 8707 0.122
900 6979 8316 0.123
900 6761 7814 0.154
900 6782 8326 0.123
900 6876 8467 0.116
900 6531 7475 0.107
900 6850 7988 0.116
900 6708 7532 0.113
900 6935 7540 0.118
900 6888 7698 0.15
900 6944 8247 0.164
900 6776 8261 0.137
900 7240 8691 0.138
900 7115 8490 0.141
900 6300 7063 0.11
900 6980 7977 0.127
900 6875 7950 0.174
900 7082 8634 0.152
900 7183 8515 0.124
900 5520 6824 0.094
900 7264 8406 0.152
900 7052 7630 0.145
900 7177 7954 0.137
900 5771 7271 0.11
900 6495 7097 0.133
900 6998 7797 0.165
900 7090 8492 0.128
900 6700 7624 0.117
900 6946 8333 0.119
900 6516 7745 0.109
900 6694 7896 0.111
1000 7876 9009 0.175
1000 7604 8883 0.168
1000 7884 9096 0.174
1000 7534 8102 0.162
1000 7968 8792 0.143
1000 7800 9845 0.146
1000 7420 9094 0.126
1000 7601 8594 0.126
1000 7381 8356 0.169
1000 7713 8789 0.131
1000 7888 9245 0.146
1000 6571 7610 0.115
1000 7607 8304 0.127
1000 7838 9096 0.126
1000 6775 8329 0.108
1000 7767 9073 0.124
1000 8085 9813 0.148
1000 6582 7464 0.105
1000 7381 8085 0.119
1000 6759 8094 0.113
1000 7354 8799 0.119
1000 7573 8428 0.124
1000 8058 8922 0.135
1000 7161 8465 0.114
1000 6634 7497 0.131
1000 7572 8857 0.128
1000 7495 8680 0.12
1000 7616 8222 0.124
1000 7362 8987 0.127
1000 7607 9129 0.122
1000 7155 8524 0.123
1000 7648 8462 0.125
1000 7556 8775 0.129
1000 7789 9069 0.127
1000 7945 8843 0.131
1000 7351 8352 0.135
1000 7973 9379 0.143
1000 8141 9568 0.136
1000 7569 8729 0.123
1000 7692 9199 0.133
1000 7671 8738 0.127
1000 7791 9529 0.13
1000 7535 9303 0.127
1000 8087 9394 0.136
1000 7669 8852 0.123
1000 8068 9304 0.133
1000 7255 8447 0.169
1000 7868 8766 0.128
1000 7570 8675 0.122
1000 8068 9355 0.131
1000 7585 8287 0.12
1000 7662 8334 0.122
1000 7812 8835 0.128
1000 7533 8742 0.121
1000 8268 9624 0.139
1000 6647 7302 0.109
1000 7882 8922 0.133
1000 6889 8799 0.114
1000 7394 8260 0.117
1000 7158 8105 0.114
1000 7395 8950 0.127
1000 7657 8909 0.124
1000 7524 8507 0.125
1000 7663 8770 0.122
1000 7604 8863 0.165
1000 7423 8720 0.125
1000 7781 8900 0.158
1000 7767 9207 0.138
1000 7815 9125 0.126
1000 8084 9295 0.134
1000 7538 8570 0.12
1000 6868 8691 0.111
1000 8178 9539 0.135
1000 7518 8414 0.121
1000 7718 9093 0.13
1000 7833 9439 0.14
1000 7416 8197 0.124
1000 7866 9102 0.128
1000 7566 8950 0.127
1000 7727 8940 0.13
1000 6672 7602 0.126
1000 7386 8962 0.123
1000 7819 9362 0.138
1000 7370 8860 0.121
1000 7459 9150 0.125
1000 7939 9951 0.142
1000 7730 9249 0.133
1000 7869 8562 0.125
1000 7961 9281 0.145
1000 6603 8360 0.111
1000 6560 7626 0.11
1000 7679 8749 0.144
1000 7733 8429 0.125
1000 8177 8833 0.156
1000 7635 8923 0.134
1000 7554 8701 0.124
1000 7876 9191 0.134
1000 7953 9505 0.133
1000 7809 9124 0.132
1000 7217 8270 0.118
1100 8916 10099 0.171
1100 8597 9614 0.178
1100 7122 9020 0.119
1100 7436 8748 0.179
1100 8109 9691 0.129
1100 8653 9877 0.138
1100 8851 10149 0.174
1100 8465 9223 0.144
1100 7712 9211 0.13
1100 8730 10241 0.146
1100 7874 9474 0.124
1100 8305 9554 0.131
1100 8126 9203 0.134
1100 8243 9843 0.141
1100 8270 8973 0.139
1100 7236 7890 0.118
1100 8526 10596 0.173
1100 8640 9647 0.136
1100 8266 9810 0.134
1100 8557 9791 0.143
1100 7754 9233 0.13
1100 8413 9883 0.134
1100 8065 9868 0.134
1100 8394 10002 0.135
1100 8704 9218 0.141
1100 8424 9573 0.18
1100 8523 9287 0.167
1100 7906 8865 0.132
1100 7858 8735 0.127
1100 7782 8409 0.124
1100 8637 10463 0.142
1100 8796 10862 0.233
1100 8377 10341 0.137
1100 7378 8922 0.124
1100 8098 9322 0.177
1100 8139 8689 0.128
1100 7404 8362 0.113
1100 8698 10260 0.141
1100 8607 9846 0.144
1100 8666 9809 0.138
1100 8236 8815 0.133
1100 8602 10019 0.139
1100 8548 9285 0.136
1100 7714 9200 0.153
1100 8029 8636 0.125
1100 7593 8336 0.151
1100 8399 10399 0.137
1100 8593 10397 0.178
1100 7949 9923 0.133
1100 8601 9947 0.138
1100 8252 9698 0.133
1100 8041 9640 0.136
1100 8002 8948 0.134
1100 7632 8877 0.127
1100 8717 10020 0.145
1100 8252 9788 0.136
1100 7280 8790 0.114
1100 8306 9543 0.134
1100 8316 9697 0.137
1100 8549 9683 0.14
1100 8034 9347 0.145
1100 8506 9996 0.136
1100 7304 8255 0.124
1100 7761 9804 0.164
1100 7385 8609 0.119
1100 8154 9161 0.146
1100 8319 9464 0.133
1100 8890 10470 0.142
1100 8380 9449 0.134
1100 8758 10908 0.147
1100 8646 10371 0.146
1100 8594 10384 0.144
1100 8506 9714 0.143
1100 8915 9597 0.212
1100 8373 9718 0.14
1100 8508 9806 0.142
1100 7856 9327 0.15
1100 8672 9349 0.138
1100 8529 9582 0.138
1100 8409 9926 0.135
1100 8187 8710 0.13
1100 7946 9364 0.132
1100 8645 11008 0.151
1100 8607 10447 0.142
1100 8088 9148 0.132
1100 8368 9640 0.134
1100 8531 10192 0.154
1100 8671 10183 0.145
1100 8311 10313 0.173
1100 8110 9716 0.126
1100 8621 10531 0.148
1100 8428 9390 0.159
1100 8734 10002 0.152
1100 8656 9921 0.16
1100 7301 9353 0.13
1100 7293 8655 0.116
1100 7718 9434 0.132
1100 8509 9575 0.141
1100 8523 10423 0.137
1100 8331 10153 0.164
1200 9061 11192 0.188
1200 9158 10306 0.158
1200 9557 10925 0.164
1200 9391 10792 0.161
1200 9327 11402 0.149
1200 8275 9427 0.129
1200 9425 10788 0.159
1200 9373 10650 0.225
1200 8635 9954 0.135
1200 9595 11103 0.169
1200 9628 11155 0.157
1200 9079 10051 0.141
1200 9926 11730 0.161
1200 8426 10340 0.139
1200 9290 10447 0.151
1200 8292 9635 0.132
1200 7362 9461 0.116
1200 8492 10476 0.17
1200 9317 11393 0.235
1200 9490 11997 0.15
1200 9569 11420 0.188
1200 9281 10336 0.188
1200 8950 10990 0.145
1200 9584 10791 0.159
1200 9393 11172 0.154
1200 8546 10375 0.139
1200 9277 11384 0.15
1200 9619 11134 0.155
1200 9243 11475 0.155
1200 9152 11101 0.191
1200 8913 11391 0.145
1200 9146 10230 0.148
1200 8445 10137 0.142
1200 8972 11458 0.148
1200 9339 11554 0.152
1200 9484 11471 0.183
1200 8760 10127 0.137
1200 9167 10706 0.143
1200 9543 11401 0.183
1200 9262 10431 0.162
1200 9626 12106 0.164
1200 9412 10765 0.155
1200 9160 11073 0.179
1200 9490 11668 0.158
1200 9039 10521 0.155
1200 9547 10646 0.182
1200 9343 10506 0.161
1200 8589 9948 0.158
1200 9091 10930 0.161
1200 9423 10854 0.17
1200 8531 10057 0.139
1200 9525 11574 0.16
1200 9437 11479 0.156
1200 8685 9677 0.196
1200 9265 10564 0.166
1200 9349 10740 0.155
1200 9298 10095 0.15
1200 8737 10840 0.147
1200 8808 10141 0.136
